sensor_id,seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z,gx_est,gy_est,gz_est,g_norm_est
2,118419,1184595731,24.0753681,2007,1914,2249,1733,1655,1915,0.00812280701754389,0.000140350877193214,-0.00324561403508748,0.0087483542839637
1,127806,1278512834,24.0900592,1808,0,0,1622,142,142,-0.0140378006872849,0,0,0.0140378006872849
2,118420,1184605730,24.0907383,2014,1915,2245,1733,1651,1917,0.00812280701754389,-0.0131929824561401,0.00342105263157919,0.0158662655039022
1,127807,1278522835,24.0913158,1826,0,0,1643,142,142,0.0559621993127151,0,0,0.0559621993127151
2,118421,1184615731,24.10556,2005,1914,2246,1730,1652,1914,-0.00187719298245611,-0.00985964912280679,-0.00657894736842081,0.0120007950901054
1,127808,1278532835,24.1061516,1825,0,0,1642,142,142,0.0526288659793818,0,0,0.0526288659793818
2,118422,1184625731,24.1066484,2011,1910,2241,1732,1655,1913,0.00478947368421056,0.000140350877193214,-0.00991228070175415,0.0110096351097955
1,127809,1278542834,24.1071036,1811,0,0,1626,142,142,-0.000704467353951562,0,0,0.000704467353951562
2,118423,1184635731,24.1528005,2010,1911,2240,1730,1652,1916,-0.00187719298245611,-0.00985964912280679,8.77192982458534e-05,0.0100371424715171
1,127810,1278552834,24.1535833,1808,0,0,1627,142,142,0.00262886597938177,0,0,0.00262886597938177
2,118424,1184645731,24.1544973,2009,1915,2244,1735,1652,1914,0.0147894736842106,-0.00985964912280679,-0.00657894736842081,0.0189531992327753
1,127811,1278562839,24.1553816,1797,0,0,1622,142,142,-0.0140378006872849,0,0,0.0140378006872849
2,118425,1184655731,24.1559496,2008,1916,2247,1731,1658,1916,0.00145614035087722,0.0101403508771932,8.77192982458534e-05,0.010244742813235
1,127812,1278572834,24.156526,1801,0,0,1617,142,142,-0.0307044673539516,0,0,0.0307044673539516
2,118426,1184665729,24.1574068,2009,1913,2247,1742,1656,1922,0.0381228070175439,0.00347368421052655,0.0200877192982459,0.0432311388179455
1,127813,1278582834,24.1578931,1803,0,0,1625,142,142,-0.0040378006872849,0,0,0.0040378006872849
2,118427,1184675730,24.1583239,2013,1911,2250,1733,1655,1916,0.00812280701754389,0.000140350877193214,8.77192982458534e-05,0.00812449302346146
1,127814,1278592835,24.1685066,1799,0,0,1616,142,142,-0.0340378006872849,0,0,0.0340378006872849
2,118428,1184685729,24.169189,2013,1915,2243,1733,1649,1916,0.00812280701754389,-0.0198596491228068,8.77192982458534e-05,0.0214567786911397
1,127815,1278602835,24.1698871,1806,0,0,1626,142,142,-0.000704467353951562,0,0,0.000704467353951562
2,118429,1184695731,24.1845789,2015,1911,2247,1731,1655,1918,0.00145614035087722,0.000140350877193214,0.00675438596491252,0.0069109892818025
1,127816,1278612834,24.1851451,1815,0,0,1631,142,142,0.0159621993127151,0,0,0.0159621993127151
2,118430,1184705731,24.1855806,2011,1911,2243,1732,1658,1919,0.00478947368421056,0.0101403508771932,0.0100877192982459,0.0150840264758631
1,127817,1278622841,24.200202,1807,0,0,1612,142,142,-0.0473711340206182,0,0,0.0473711340206182
2,118431,1184715731,24.2012241,2011,1913,2252,1731,1653,1915,0.00145614035087722,-0.00652631578947345,-0.00324561403508748,0.007432842859239
1,127818,1278632834,24.2018775,1784,0,0,1604,142,142,-0.0740378006872849,0,0,0.0740378006872849
2,118432,1184725730,24.2161209,2007,1915,2239,1730,1652,1920,-0.00187719298245611,-0.00985964912280679,0.0134210526315792,0.0167589136896717
1,127819,1278642835,24.2169116,1777,0,0,1605,142,142,-0.0707044673539516,0,0,0.0707044673539516
2,118433,1184735730,24.2175958,2011,1916,2247,1730,1657,1922,-0.00187719298245611,0.00680701754385988,0.0200877192982459,0.0212926233221958
1,127820,1278652835,24.2183637,1745,0,0,1578,142,142,-0.160704467353952,0,0,0.160704467353952
2,118434,1184745730,24.2335939,2008,1914,2247,1730,1655,1917,-0.00187719298245611,0.000140350877193214,0.00342105263157919,0.00390476029611886
1,127821,1278662834,24.2342798,1740,0,0,1574,142,142,-0.174037800687285,0,0,0.174037800687285
2,118435,1184755730,24.2351413,2010,1915,2245,1733,1657,1915,0.00812280701754389,0.00680701754385988,-0.00324561403508748,0.0110837490115679
1,127822,1278672835,24.2465443,1841,0,0,1652,142,142,0.0859621993127151,0,0,0.0859621993127151
2,118436,1184765730,24.247271,2011,1915,2245,1733,1657,1915,0.00812280701754389,0.00680701754385988,-0.00324561403508748,0.0110837490115679
1,127823,1278682834,24.2479819,1778,0,0,1603,142,142,-0.0773711340206182,0,0,0.0773711340206182
2,118437,1184775731,24.2521563,2014,1912,2247,1730,1655,1918,-0.00187719298245611,0.000140350877193214,0.00675438596491252,0.00701179589157575
1,127824,1278692835,24.2551482,1872,0,0,1676,142,142,0.165962199312715,0,0,0.165962199312715
2,118438,1184785730,24.262512,2011,1917,2242,1731,1656,1917,0.00145614035087722,0.00347368421052655,0.00342105263157919,0.0050882637337258
1,127825,1278702836,24.2770925,1895,0,0,1698,142,142,0.239295532646048,0,0,0.239295532646048
2,118439,1184795730,24.2778226,2007,1913,2244,1727,1652,1917,-0.0118771929824561,-0.00985964912280679,0.00342105263157919,0.0158108821725862
1,127826,1278712835,24.2784282,1904,0,0,1704,142,142,0.259295532646048,0,0,0.259295532646048
2,118440,1184805732,24.2951203,2010,1919,2242,1731,1658,1922,0.00145614035087722,0.0101403508771932,0.0200877192982459,0.0225491358424035
1,127827,1278722836,24.2956356,1904,0,0,1701,142,142,0.249295532646048,0,0,0.249295532646048
2,118441,1184815730,24.2960853,2014,1918,2247,1734,1651,1916,0.0114561403508772,-0.0131929824561401,8.77192982458534e-05,0.0174729972386624
1,127828,1278732835,24.3081354,1907,0,0,1711,142,142,0.282628865979382,0,0,0.282628865979382
2,118442,1184825730,24.3088388,2013,1909,2241,1728,1652,1914,-0.00854385964912278,-0.00985964912280679,-0.00657894736842081,0.0146113916861203
1,127829,1278742834,24.3094532,1904,0,0,1706,142,142,0.265962199312715,0,0,0.265962199312715
2,118443,1184835730,24.3240445,2003,1917,2254,1730,1658,1922,-0.00187719298245611,0.0101403508771932,0.0200877192982459,0.0225802355171751
1,127830,1278752835,24.3247533,1920,0,0,1717,142,142,0.302628865979382,0,0,0.302628865979382
2,118444,1184845731,24.3252163,2015,1913,2243,1733,1655,1912,0.00812280701754389,0.000140350877193214,-0.0132456140350875,0.0155385322144498
1,127831,1278762835,24.3400858,1920,0,0,1718,142,142,0.305962199312715,0,0,0.305962199312715
2,118445,1184855730,24.3406609,2007,1918,2249,1728,1657,1914,-0.00854385964912278,0.00680701754385988,-0.00657894736842081,0.0127520811643737
1,127832,1278772834,24.3411316,1920,0,0,1711,142,142,0.282628865979382,0,0,0.282628865979382
2,118446,1184865729,24.3561325,2010,1911,2240,1731,1651,1911,0.00145614035087722,-0.0131929824561401,-0.0165789473684208,0.0212376229049849
1,127833,1278782834,24.3567676,1915,0,0,1713,142,142,0.289295532646048,0,0,0.289295532646048
2,118447,1184875731,24.3572202,2009,1919,2252,1732,1654,1918,0.00478947368421056,-0.00319298245614012,0.00675438596491252,0.00887445349866522
1,127834,1278792835,24.3577034,1921,0,0,1722,142,142,0.319295532646048,0,0,0.319295532646048
2,118448,1184885731,24.4031897,2014,1917,2243,1732,1652,1920,0.00478947368421056,-0.00985964912280679,0.0134210526315792,0.0173284850098394
1,127835,1278802835,24.4042785,1915,0,0,1710,142,142,0.279295532646048,0,0,0.279295532646048
2,118449,1184895730,24.4050863,2007,1915,2243,1729,1655,1918,-0.00521052631578944,0.000140350877193214,0.00675438596491252,0.00853176491819075
1,127836,1278812835,24.4055665,1904,0,0,1706,142,142,0.265962199312715,0,0,0.265962199312715
2,118450,1184905731,24.4060981,2011,1917,2247,1731,1656,1915,0.00145614035087722,0.00347368421052655,-0.00324561403508748,0.00497200534801313
1,127837,1278822835,24.4068013,1878,0,0,1688,142,142,0.205962199312715,0,0,0.205962199312715
2,118451,1184915731,24.4077899,2006,1915,2249,1730,1655,1918,-0.00187719298245611,0.000140350877193214,0.00675438596491252,0.00701179589157575
1,127838,1278832834,24.4083002,1881,0,0,1684,142,142,0.192628865979382,0,0,0.192628865979382
2,118452,1184925730,24.4087137,2009,1913,2246,1730,1655,1922,-0.00187719298245611,0.000140350877193214,0.0200877192982459,0.0201757284494818
1,127839,1278842834,24.418595,1870,0,0,1675,142,142,0.162628865979382,0,0,0.162628865979382
1,127840,1278852835,24.4192853,1869,0,0,1675,142,142,0.162628865979382,0,0,0.162628865979382
2,118454,1184945730,24.4350788,2007,1913,2246,1730,1655,1917,-0.00187719298245611,0.000140350877193214,0.00342105263157919,0.00390476029611886
1,127841,1278862835,24.4358712,1867,0,0,1672,142,142,0.152628865979382,0,0,0.152628865979382
2,118455,1184955730,24.4367133,2010,1907,2240,1730,1655,1916,-0.00187719298245611,0.000140350877193214,8.77192982458534e-05,0.00188447513578612
1,127842,1278872834,24.4506352,1870,0,0,1679,142,142,0.175962199312715,0,0,0.175962199312715
2,118456,1184965729,24.4512476,2009,1913,2247,1731,1656,1919,0.00145614035087722,0.00347368421052655,0.0100877192982459,0.0107679574365855
1,127843,1278882835,24.4516955,1872,0,0,1679,142,142,0.175962199312715,0,0,0.175962199312715
2,118457,1184975730,24.4659906,2016,1910,2243,1734,1657,1913,0.0114561403508772,0.00680701754385988,-0.00991228070175415,0.0166081891936412
1,127844,1278892835,24.4665709,1876,0,0,1683,142,142,0.189295532646048,0,0,0.189295532646048
2,118458,1184985730,24.46703,2005,1910,2250,1730,1655,1915,-0.00187719298245611,0.000140350877193214,-0.00324561403508748,0.00375200777276223
1,127845,1278902835,24.4809165,1886,0,0,1690,142,142,0.212628865979382,0,0,0.212628865979382
2,118459,1184995730,24.4815197,2009,1911,2243,1732,1655,1918,0.00478947368421056,0.000140350877193214,0.00675438596491252,0.00828133360658062
1,127846,1278912835,24.4819607,1872,0,0,1678,142,142,0.172628865979382,0,0,0.172628865979382
2,118460,1185005731,24.4965946,2008,1917,2244,1734,1656,1916,0.0114561403508772,0.00347368421052655,8.77192982458534e-05,0.0119715215577947
1,127847,1278922836,24.4972747,1861,0,0,1667,142,142,0.135962199312715,0,0,0.135962199312715
2,118461,1185015730,24.4980007,2012,1912,2242,1734,1654,1921,0.0114561403508772,-0.00319298245614012,0.0167543859649125,0.0205462341504587
1,127848,1278932835,24.4986235,1863,0,0,1675,142,142,0.162628865979382,0,0,0.162628865979382
2,118462,1185025730,24.5143496,2007,1915,2245,1729,1655,1920,-0.00521052631578944,0.000140350877193214,0.0134210526315792,0.0143977059490699
1,127849,1278942835,24.5148663,1863,0,0,1673,142,142,0.155962199312715,0,0,0.155962199312715
2,118463,1185035730,24.5152784,2011,1917,2245,1728,1658,1918,-0.00854385964912278,0.0101403508771932,0.00675438596491252,0.0148810612316296
1,127850,1278952834,24.5281025,1861,0,0,1667,142,142,0.135962199312715,0,0,0.135962199312715
2,118464,1185045731,24.5287915,2014,1915,2246,1731,1657,1918,0.00145614035087722,0.00680701754385988,0.00675438596491252,0.0096993588616401
1,127851,1278962836,24.5294906,1842,0,0,1661,142,142,0.115962199312715,0,0,0.115962199312715
2,118465,1185055732,24.5433006,2009,1915,2243,1730,1653,1915,-0.00187719298245611,-0.00652631578947345,-0.00324561403508748,0.00752666338705736
1,127852,1278972836,24.5438855,1833,0,0,1653,142,142,0.0892955326460484,0,0,0.0892955326460484
2,118466,1185065730,24.5444281,2014,1910,2249,1730,1651,1918,-0.00187719298245611,-0.0131929824561401,0.00675438596491252,0.0149398918786051
1,127853,1278982834,24.5593407,1835,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118467,1185075729,24.5603469,2007,1911,2242,1733,1651,1918,0.00812280701754389,-0.0131929824561401,0.00675438596491252,0.0169013759704732
1,127854,1278992835,24.5611465,1843,0,0,1653,142,142,0.0892955326460484,0,0,0.0892955326460484
2,118468,1185085730,24.5750212,2013,1916,2250,1730,1658,1920,-0.00187719298245611,0.0101403508771932,0.0134210526315792,0.0169255789604254
1,127855,1279002835,24.5755747,1846,0,0,1658,142,142,0.105962199312715,0,0,0.105962199312715
2,118469,1185095731,24.5760845,2009,1913,2242,1727,1655,1916,-0.0118771929824561,0.000140350877193214,8.77192982458534e-05,0.0118783461048463
1,127856,1279012835,24.5904358,1846,0,0,1653,142,142,0.0892955326460484,0,0,0.0892955326460484
2,118470,1185105731,24.5910252,2013,1915,2247,1731,1655,1917,0.00145614035087722,0.000140350877193214,0.00342105263157919,0.00372070479858543
1,127857,1279022835,24.5915582,1841,0,0,1653,142,142,0.0892955326460484,0,0,0.0892955326460484
2,118471,1185115730,24.6059969,2009,1913,2244,1727,1657,1918,-0.0118771929824561,0.00680701754385988,0.00675438596491252,0.0152651541344307
1,127858,1279032835,24.6065435,1817,0,0,1637,142,142,0.0359621993127151,0,0,0.0359621993127151
2,118472,1185125731,24.6069854,2016,1917,2249,1731,1654,1915,0.00145614035087722,-0.00319298245614012,-0.00324561403508748,0.00478011424041605
1,127859,1279042835,24.6074453,1834,0,0,1640,142,142,0.0459621993127151,0,0,0.0459621993127151
2,118473,1185135730,24.6762096,2014,1911,2246,1727,1655,1918,-0.0118771929824561,0.000140350877193214,0.00675438596491252,0.0136641553443395
1,127860,1279052834,24.6773588,1830,0,0,1647,142,142,0.0692955326460484,0,0,0.0692955326460484
2,118474,1185145731,24.6783147,2007,1914,2240,1731,1654,1918,0.00145614035087722,-0.00319298245614012,0.00675438596491252,0.00761164971932358
1,127861,1279062835,24.6791289,1826,0,0,1648,142,142,0.0726288659793818,0,0,0.0726288659793818
2,118475,1185155730,24.6797384,2011,1916,2251,1728,1651,1915,-0.00854385964912278,-0.0131929824561401,-0.00324561403508748,0.0160494963863881
1,127862,1279072835,24.6804592,1831,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118476,1185165730,24.6811667,2012,1914,2243,1731,1656,1916,0.00145614035087722,0.00347368421052655,8.77192982458534e-05,0.00376756173024398
1,127863,1279082834,24.6822462,1842,0,0,1656,142,142,0.0992955326460484,0,0,0.0992955326460484
2,118477,1185175731,24.6833048,2007,1917,2251,1732,1654,1922,0.00478947368421056,-0.00319298245614012,0.0200877192982459,0.0208961877322655
1,127864,1279092835,24.6843916,1835,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118478,1185185730,24.6854914,2011,1914,2247,1734,1656,1918,0.0114561403508772,0.00347368421052655,0.00675438596491252,0.013745230572692
1,127865,1279102834,24.6862246,1835,0,0,1648,142,142,0.0726288659793818,0,0,0.0726288659793818
2,118479,1185195730,24.6873581,2010,1914,2247,1730,1652,1922,-0.00187719298245611,-0.00985964912280679,0.0200877192982459,0.0224555783920915
1,127866,1279112835,24.6880581,1824,0,0,1644,142,142,0.0592955326460484,0,0,0.0592955326460484
2,118480,1185205731,24.6885705,2013,1911,2240,1732,1655,1915,0.00478947368421056,0.000140350877193214,-0.00324561403508748,0.00578729358208405
1,127867,1279122835,24.698658,1836,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118481,1185215730,24.7003625,2011,1909,2246,1731,1655,1920,0.00145614035087722,0.000140350877193214,0.0134210526315792,0.0135005443160563
1,127868,1279132834,24.7011005,1822,0,0,1639,142,142,0.0426288659793818,0,0,0.0426288659793818
2,118482,1185225731,24.7142239,2003,1913,2241,1731,1654,1915,0.00145614035087722,-0.00319298245614012,-0.00324561403508748,0.00478011424041605
1,127869,1279142835,24.7151543,1829,0,0,1645,142,142,0.0626288659793818,0,0,0.0626288659793818
2,118483,1185235730,24.7160692,2014,1916,2246,1730,1656,1914,-0.00187719298245611,0.00347368421052655,-0.00657894736842081,0.0076728667370348
1,127870,1279152835,24.7289294,1827,0,0,1642,142,142,0.0526288659793818,0,0,0.0526288659793818
1,127871,1279162835,24.7295058,1827,0,0,1637,142,142,0.0359621993127151,0,0,0.0359621993127151
2,118485,1185255731,24.7458503,2013,1911,2247,1735,1656,1918,0.0147894736842106,0.00347368421052655,0.00675438596491252,0.0166257855036514
1,127872,1279172835,24.7468946,1831,0,0,1640,142,142,0.0459621993127151,0,0,0.0459621993127151
2,118486,1185265730,24.7484297,2009,1916,2242,1730,1654,1915,-0.00187719298245611,-0.00319298245614012,-0.00324561403508748,0.00492473358907443
1,127873,1279182835,24.7599883,1831,0,0,1648,142,142,0.0726288659793818,0,0,0.0726288659793818
2,118487,1185275731,24.7605541,2010,1914,2246,1734,1657,1915,0.0114561403508772,0.00680701754385988,-0.00324561403508748,0.0137154165101236
1,127874,1279192834,24.7610789,1825,0,0,1640,142,142,0.0459621993127151,0,0,0.0459621993127151
2,118488,1185285731,24.7759766,2010,1918,2244,1730,1651,1917,-0.00187719298245611,-0.0131929824561401,0.00342105263157919,0.0137579882500836
1,127875,1279202835,24.7767774,1835,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118489,1185295730,24.7777282,2011,1917,2240,1732,1655,1918,0.00478947368421056,0.000140350877193214,0.00675438596491252,0.00828133360658062
1,127876,1279212836,24.7785596,1840,0,0,1644,142,142,0.0592955326460484,0,0,0.0592955326460484
2,118490,1185305731,24.7911969,2006,1914,2240,1728,1655,1917,-0.00854385964912278,0.000140350877193214,0.00342105263157919,0.0092043922765532
1,127877,1279222835,24.7916861,1835,0,0,1645,142,142,0.0626288659793818,0,0,0.0626288659793818
1,127878,1279232836,24.8068989,1830,0,0,1650,142,142,0.0792955326460484,0,0,0.0792955326460484
2,118492,1185325730,24.8074881,2013,1911,2247,1728,1656,1916,-0.00854385964912278,0.00347368421052655,8.77192982458534e-05,0.00922343289527574
1,127879,1279242835,24.8222528,1837,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118493,1185335730,24.8228151,2014,1909,2247,1730,1655,1917,-0.00187719298245611,0.000140350877193214,0.00342105263157919,0.00390476029611886
1,127880,1279252835,24.8233049,1834,0,0,1645,142,142,0.0626288659793818,0,0,0.0626288659793818
1,127881,1279262835,24.8386333,1829,0,0,1642,142,142,0.0526288659793818,0,0,0.0526288659793818
2,118495,1185355732,24.8395545,2009,1916,2245,1731,1657,1915,0.00145614035087722,0.00680701754385988,-0.00324561403508748,0.00768048455689001
1,127882,1279272835,24.8402525,1835,0,0,1644,142,142,0.0592955326460484,0,0,0.0592955326460484
2,118496,1185365731,24.8538498,2011,1913,2247,1733,1655,1915,0.00812280701754389,0.000140350877193214,-0.00324561403508748,0.0087483542839637
1,127883,1279282836,24.8544657,1840,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118497,1185375732,24.8548979,2007,1910,2245,1732,1655,1915,0.00478947368421056,0.000140350877193214,-0.00324561403508748,0.00578729358208405
1,127884,1279292835,24.8706297,1829,0,0,1645,142,142,0.0626288659793818,0,0,0.0626288659793818
2,118498,1185385729,24.8722519,2014,1917,2244,1733,1652,1915,0.00812280701754389,-0.00985964912280679,-0.00324561403508748,0.0131805419135133
1,127885,1279302834,24.873177,1819,0,0,1642,142,142,0.0526288659793818,0,0,0.0526288659793818
2,118499,1185395730,24.9245566,2013,1913,2238,1734,1654,1916,0.0114561403508772,-0.00319298245614012,8.77192982458534e-05,0.0118931065487324
1,127886,1279312838,24.9255835,1818,0,0,1631,142,142,0.0159621993127151,0,0,0.0159621993127151
2,118500,1185405735,24.9264621,2010,1915,2245,1728,1655,1917,-0.00854385964912278,0.000140350877193214,0.00342105263157919,0.0092043922765532
1,127887,1279322835,24.9271274,1825,0,0,1642,142,142,0.0526288659793818,0,0,0.0526288659793818
2,118501,1185415736,24.9277063,2015,1914,2247,1730,1652,1917,-0.00187719298245611,-0.00985964912280679,0.00342105263157919,0.0106037792992066
1,127888,1279332834,24.9284157,1823,0,0,1639,142,142,0.0426288659793818,0,0,0.0426288659793818
2,118502,1185425731,24.9290863,2010,1914,2243,1730,1652,1915,-0.00187719298245611,-0.00985964912280679,-0.00324561403508748,0.0105484854260223
1,127889,1279342834,24.9298596,1822,0,0,1640,142,142,0.0459621993127151,0,0,0.0459621993127151
2,118503,1185435730,24.9305855,2009,1915,2241,1735,1658,1917,0.0147894736842106,0.0101403508771932,0.00342105263157919,0.0182553786286832
1,127890,1279352835,24.9316386,1823,0,0,1642,142,142,0.0526288659793818,0,0,0.0526288659793818
2,118504,1185445732,24.9330778,2009,1913,2247,1730,1655,1915,-0.00187719298245611,0.000140350877193214,-0.00324561403508748,0.00375200777276223
1,127891,1279362835,24.9343854,1825,0,0,1641,142,142,0.0492955326460484,0,0,0.0492955326460484
2,118505,1185455731,24.9352125,2011,1914,2245,1726,1657,1920,-0.0152105263157894,0.00680701754385988,0.0134210526315792,0.0213967346196881
1,127892,1279372835,24.9479851,1819,0,0,1641,142,142,0.0492955326460484,0,0,0.0492955326460484
2,118506,1185465731,24.9490901,2010,1915,2247,1734,1652,1917,0.0114561403508772,-0.00985964912280679,0.00342105263157919,0.0154970782301664
1,127893,1279382835,24.9498651,1819,0,0,1640,142,142,0.0459621993127151,0,0,0.0459621993127151
2,118507,1185475729,24.9638227,2009,1920,2245,1734,1653,1918,0.0114561403508772,-0.00652631578947345,0.00675438596491252,0.0148141040662584
1,127894,1279392835,24.9654636,1835,0,0,1652,142,142,0.0859621993127151,0,0,0.0859621993127151
2,118508,1185485730,24.9663264,2012,1915,2250,1731,1656,1918,0.00145614035087722,0.00347368421052655,0.00675438596491252,0.0077335991930615
1,127895,1279402835,24.9796188,1842,0,0,1650,142,142,0.0792955326460484,0,0,0.0792955326460484
2,118509,1185495732,24.9804785,2012,1913,2244,1733,1655,1914,0.00812280701754389,0.000140350877193214,-0.00657894736842081,0.0104538146477465
1,127896,1279412834,24.9811116,1831,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118510,1185505733,24.9939968,2011,1910,2243,1730,1652,1919,-0.00187719298245611,-0.00985964912280679,0.0100877192982459,0.014230200805275
1,127897,1279422835,24.9948015,1829,0,0,1644,142,142,0.0592955326460484,0,0,0.0592955326460484
2,118511,1185515731,24.9955552,2012,1916,2245,1733,1654,1912,0.00812280701754389,-0.00319298245614012,-0.0132456140350875,0.0158625792977052
1,127898,1279432835,25.0094392,1837,0,0,1644,142,142,0.0592955326460484,0,0,0.0592955326460484
2,118512,1185525729,25.0104523,2012,1920,2245,1732,1658,1913,0.00478947368421056,0.0101403508771932,-0.00991228070175415,0.0149672670449453
1,127899,1279442836,25.0108933,1829,0,0,1645,142,142,0.0626288659793818,0,0,0.0626288659793818
2,118513,1185535731,25.0256478,2014,1916,2246,1730,1655,1915,-0.00187719298245611,0.000140350877193214,-0.00324561403508748,0.00375200777276223
1,127900,1279452834,25.0261422,1837,0,0,1644,142,142,0.0592955326460484,0,0,0.0592955326460484
2,118514,1185545730,25.026563,2010,1909,2250,1733,1657,1916,0.00812280701754389,0.00680701754385988,8.77192982458534e-05,0.0105982628936048
1,127901,1279462837,25.0269735,1831,0,0,1642,142,142,0.0526288659793818,0,0,0.0526288659793818
2,118515,1185555730,25.041292,2011,1907,2240,1734,1652,1916,0.0114561403508772,-0.00985964912280679,8.77192982458534e-05,0.0151150099979837
1,127902,1279472835,25.0419579,1829,0,0,1640,142,142,0.0459621993127151,0,0,0.0459621993127151
2,118516,1185565729,25.0559677,2009,1917,2243,1734,1655,1915,0.0114561403508772,0.000140350877193214,-0.00324561403508748,0.0119078486962374
1,127903,1279482835,25.0569465,1829,0,0,1643,142,142,0.0559621993127151,0,0,0.0559621993127151
2,118517,1185575731,25.0576944,2011,1914,2239,1733,1655,1915,0.00812280701754389,0.000140350877193214,-0.00324561403508748,0.0087483542839637
1,127904,1279492835,25.0583825,1834,0,0,1645,142,142,0.0626288659793818,0,0,0.0626288659793818
2,118518,1185585730,25.0724219,2010,1914,2246,1731,1652,1916,0.00145614035087722,-0.00985964912280679,8.77192982458534e-05,0.00996698150001304
1,127905,1279502835,25.0730238,1833,0,0,1641,142,142,0.0492955326460484,0,0,0.0492955326460484
2,118519,1185595731,25.0737026,2014,1913,2246,1733,1652,1919,0.00812280701754389,-0.00985964912280679,0.0100877192982459,0.0162774308571509
1,127906,1279512835,25.1208071,1830,0,0,1652,142,142,0.0859621993127151,0,0,0.0859621993127151
2,118520,1185605732,25.1219844,2015,1916,2243,1733,1655,1919,0.00812280701754389,0.000140350877193214,0.0100877192982459,0.0129522883249714
1,127907,1279522834,25.122956,1840,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118521,1185615729,25.1236289,2013,1910,2243,1731,1655,1915,0.00145614035087722,0.000140350877193214,-0.00324561403508748,0.0035600637009664
1,127908,1279532834,25.1243646,1835,0,0,1651,142,142,0.0826288659793818,0,0,0.0826288659793818
2,118522,1185625731,25.1250393,2006,1909,2250,1730,1651,1915,-0.00187719298245611,-0.0131929824561401,-0.00324561403508748,0.0137154165101232
2,118523,1185635730,25.125608,2013,1909,2250,1730,1651,1916,-0.00187719298245611,-0.0131929824561401,8.77192982458534e-05,0.0133261522675035
1,127909,1279542835,25.1261917,1834,0,0,1653,142,142,0.0892955326460484,0,0,0.0892955326460484
2,118524,1185645731,25.1351347,2010,1915,2246,1727,1654,1913,-0.0118771929824561,-0.00319298245614012,-0.00991228070175415,0.0157960804890989
1,127910,1279552835,25.1510791,1831,0,0,1653,142,142,0.0892955326460484,0,0,0.0892955326460484
2,118525,1185655730,25.152042,2013,1909,2244,1731,1654,1914,0.00145614035087722,-0.00319298245614012,-0.00657894736842081,0.00745640866390265
1,127911,1279562835,25.1533134,1830,0,0,1647,142,142,0.0692955326460484,0,0,0.0692955326460484
2,118526,1185665733,25.1544166,2005,1910,2243,1728,1655,1915,-0.00854385964912278,0.000140350877193214,-0.00324561403508748,0.00914063709690928
1,127912,1279572835,25.1658222,1829,0,0,1641,142,142,0.0492955326460484,0,0,0.0492955326460484
1,127913,1279582835,25.1663657,1824,0,0,1643,142,142,0.0559621993127151,0,0,0.0559621993127151
2,118527,1185675730,25.1667797,2010,1909,2245,1734,1654,1912,0.0114561403508772,-0.00319298245614012,-0.0132456140350875,0.0178012521995146
1,127914,1279592836,25.1818891,1833,0,0,1647,142,142,0.0692955326460484,0,0,0.0692955326460484
2,118528,1185685730,25.1826037,2015,1913,2247,1730,1651,1915,-0.00187719298245611,-0.0131929824561401,-0.00324561403508748,0.0137154165101232
1,127915,1279602836,25.1832467,1831,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118529,1185695731,25.1838587,2007,1910,2245,1733,1656,1921,0.00812280701754389,0.00347368421052655,0.0167543859649125,0.0189408533308291
1,127916,1279612835,25.1983065,1830,0,0,1648,142,142,0.0726288659793818,0,0,0.0726288659793818
2,118530,1185705730,25.1990021,2011,1916,2242,1727,1655,1919,-0.0118771929824561,0.000140350877193214,0.0100877192982459,0.0155836289788815
1,127917,1279622835,25.1996397,1828,0,0,1646,142,142,0.0659621993127151,0,0,0.0659621993127151
2,118531,1185715732,25.20022,2007,1915,2247,1728,1657,1915,-0.00854385964912278,0.00680701754385988,-0.00324561403508748,0.0113959219026405
1,127918,1279632834,25.2138971,1827,0,0,1649,142,142,0.0759621993127151,0,0,0.0759621993127151
2,118532,1185725730,25.2147625,2013,1910,2242,1732,1657,1916,0.00478947368421056,0.00680701754385988,8.77192982458534e-05,0.00832359541841423
1,127919,1279642834,25.215345,1831,0,0,1644,142,142,0.0592955326460484,0,0,0.0592955326460484
2,118533,1185735730,25.2158094,2007,1910,2245,1728,1654,1916,-0.00854385964912278,-0.00319298245614012,8.77192982458534e-05,0.00912142364680052
1,127920,1279652835,25.2295797,1830,0,0,1653,142,142,0.0892955326460484,0,0,0.0892955326460484
1,127921,1279662835,25.2301883,1825,0,0,1644,142,142,0.0592955326460484,0,0,0.0592955326460484
