sensor_id,seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z,gx_est,gy_est,gz_est,g_norm_est
2,100596,1006365731,0.4006885,2007,1872,2253,1729,1622,1921,-0.00340350877192956,0.00317543859649125,0.00457894736842112,0.00652947480609723
1,109983,1100282835,0.4013739,1814,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100597,1006375730,0.4020305,2013,1875,2249,1732,1621,1918,0.00659649122807044,-0.000157894736842081,-0.00542105263157888,0.00853969782277342
1,109984,1100292834,0.4025687,1813,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100598,1006385730,0.4031395,2013,1873,2247,1733,1621,1921,0.00992982456140377,-0.000157894736842081,0.00457894736842112,0.0109358632750666
1,109985,1100302835,0.4036402,1809,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100599,1006395731,0.4042668,2013,1872,2250,1734,1621,1918,0.0132631578947371,-0.000157894736842081,-0.00542105263157888,0.0143291346466909
1,109986,1100312835,0.4049633,1812,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100600,1006405731,0.4057226,2009,1872,2247,1732,1621,1915,0.00659649122807044,-0.000157894736842081,-0.0154210526315789,0.0167734162154243
1,109987,1100322835,0.4063913,1814,0,0,1632,142,142,0.010569514237856,0,0,0.010569514237856
2,100601,1006415731,0.4069395,2010,1872,2251,1728,1621,1921,-0.00673684210526289,-0.000157894736842081,0.00457894736842112,0.00814719162054852
1,109988,1100332835,0.4075047,1814,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100602,1006425731,0.4082224,2006,1870,2253,1732,1621,1921,0.00659649122807044,-0.000157894736842081,0.00457894736842112,0.00803152452979528
1,109989,1100342835,0.4089153,1813,0,0,1632,142,142,0.010569514237856,0,0,0.010569514237856
2,100603,1006435731,0.4094458,2007,1872,2248,1730,1621,1922,-7.0175438596228e-05,-0.000157894736842081,0.00791228070175445,0.00791416712253794
1,109990,1100352835,0.4100254,1810,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100604,1006445732,0.4106213,2010,1871,2253,1730,1622,1916,-7.0175438596228e-05,0.00317543859649125,-0.0120877192982456,0.0124980515563606
1,109991,1100362835,0.4111824,1811,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100605,1006455731,0.4117724,2010,1872,2251,1732,1621,1918,0.00659649122807044,-0.000157894736842081,-0.00542105263157888,0.00853969782277342
1,109992,1100372835,0.4130516,1809,0,0,1634,142,142,0.0172361809045227,0,0,0.0172361809045227
2,100606,1006465731,0.4140045,2006,1872,2253,1728,1621,1923,-0.00673684210526289,-0.000157894736842081,0.0112456140350878,0.0131100651152208
1,109993,1100382835,0.4147264,1808,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100607,1006475730,0.4156791,2016,1872,2249,1730,1621,1921,-7.0175438596228e-05,-0.000157894736842081,0.00457894736842112,0.00458220627458818
1,109994,1100392834,0.4166162,1814,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100608,1006485731,0.4175793,2010,1871,2251,1732,1621,1918,0.00659649122807044,-0.000157894736842081,-0.00542105263157888,0.00853969782277342
1,109995,1100402835,0.4189203,1810,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100609,1006495731,0.4201646,2006,1872,2252,1728,1623,1920,-0.00673684210526289,0.00650877192982459,0.00124561403508778,0.00944990517995409
1,109996,1100412835,0.4214209,1811,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100610,1006505732,0.4222709,2010,1872,2247,1728,1621,1920,-0.00673684210526289,-0.000157894736842081,0.00124561403508778,0.0068528480665759
1,109997,1100422835,0.4229335,1811,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100611,1006515734,0.423746,2017,1872,2256,1730,1621,1922,-7.0175438596228e-05,-0.000157894736842081,0.00791228070175445,0.00791416712253794
1,109998,1100432835,0.4246312,1809,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100612,1006525732,0.4251943,2006,1872,2250,1730,1621,1919,-7.0175438596228e-05,-0.000157894736842081,-0.00208771929824555,0.00209485732410861
1,109999,1100442835,0.4258079,1814,0,0,1633,142,142,0.0139028475711893,0,0,0.0139028475711893
2,100613,1006535731,0.4264439,2007,1871,2254,1729,1621,1925,-0.00340350877192956,-0.000157894736842081,0.0179122807017544,0.0182334473604683
1,110000,1100452838,0.4269768,1809,0,0,1634,142,142,0.0172361809045227,0,0,0.0172361809045227
2,100614,1006545732,0.4275674,2007,1872,2247,1728,1621,1920,-0.00673684210526289,-0.000157894736842081,0.00124561403508778,0.0068528480665759
1,110001,1100462841,0.4286819,1813,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100615,1006555731,0.4293576,2011,1872,2247,1730,1621,1922,-7.0175438596228e-05,-0.000157894736842081,0.00791228070175445,0.00791416712253794
1,110002,1100472835,0.4298794,1813,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100616,1006565732,0.430428,2006,1872,2253,1730,1622,1917,-7.0175438596228e-05,0.00317543859649125,-0.00875438596491222,0.00931276588854893
1,110003,1100482834,0.4309215,1809,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100617,1006575732,0.4315027,2013,1872,2247,1731,1621,1922,0.00326315789473711,-0.000157894736842081,0.00791228070175445,0.00856021705900402
1,110004,1100492835,0.4321002,1809,0,0,1631,142,142,0.00723618090452267,0,0,0.00723618090452267
2,100618,1006585731,0.4329197,2014,1870,2250,1727,1621,1922,-0.0100701754385962,-0.000157894736842081,0.00791228070175445,0.0128077144727459
1,110005,1100502835,0.433604,1809,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100619,1006595730,0.4342315,2011,1872,2249,1730,1621,1916,-7.0175438596228e-05,-0.000157894736842081,-0.0120877192982456,0.0120889541802954
1,110006,1100512835,0.43478,1811,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100620,1006605730,0.4354966,2012,1872,2247,1728,1620,1922,-0.00673684210526289,-0.00349122807017541,0.00791228070175445,0.0109625681704872
1,110007,1100522835,0.4360878,1809,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100621,1006615731,0.43662,2009,1870,2250,1731,1621,1923,0.00326315789473711,-0.000157894736842081,0.0112456140350878,0.0117105493133359
1,110008,1100532835,0.437181,1811,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100622,1006625732,0.4377396,2011,1874,2253,1724,1621,1919,-0.0200701754385962,-0.000157894736842081,-0.00208771929824555,0.0201790843387955
1,110009,1100542835,0.438426,1818,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100623,1006635731,0.4391412,2010,1872,2249,1731,1621,1921,0.00326315789473711,-0.000157894736842081,0.00457894736842112,0.00562493459488003
1,110010,1100552835,0.4400889,1813,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100624,1006645731,0.4407057,2003,1872,2249,1728,1621,1918,-0.00673684210526289,-0.000157894736842081,-0.00542105263157888,0.00864857120763388
1,110011,1100562835,0.4412116,1808,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100625,1006655732,0.4418381,2010,1872,2253,1728,1622,1916,-0.00673684210526289,0.00317543859649125,-0.0120877192982456,0.0141979368101322
1,110012,1100572835,0.4424387,1811,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
1,110013,1100582836,0.4430878,1813,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100627,1006675731,0.4439337,2005,1872,2247,1731,1620,1918,0.00326315789473711,-0.00349122807017541,-0.00542105263157888,0.0072266648267589
1,110014,1100592835,0.4449371,1809,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100628,1006685731,0.4459803,2007,1872,2250,1730,1620,1919,-7.0175438596228e-05,-0.00349122807017541,-0.00208771929824555,0.00406843580488003
1,110015,1100602835,0.4467524,1810,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100629,1006695730,0.4472508,2010,1874,2247,1730,1621,1919,-7.0175438596228e-05,-0.000157894736842081,-0.00208771929824555,0.00209485732410861
1,110016,1100612834,0.4477801,1808,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100630,1006705731,0.4482898,2007,1871,2253,1731,1621,1916,0.00326315789473711,-0.000157894736842081,-0.0120877192982456,0.0125214251595849
1,110017,1100622835,0.4488158,1818,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100631,1006715732,0.4493732,2007,1872,2245,1733,1621,1920,0.00992982456140377,-0.000157894736842081,0.00124561403508778,0.0100088910920535
1,110018,1100632835,0.4499355,1815,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100632,1006725731,0.4504915,2011,1875,2246,1730,1621,1921,-7.0175438596228e-05,-0.000157894736842081,0.00457894736842112,0.00458220627458818
1,110019,1100642835,0.4509903,1808,0,0,1631,142,142,0.00723618090452267,0,0,0.00723618090452267
2,100633,1006735731,0.451524,2006,1872,2246,1731,1621,1919,0.00326315789473711,-0.000157894736842081,-0.00208771929824555,0.00387707390465728
1,110020,1100652835,0.4521149,1806,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100634,1006745732,0.4526209,2005,1873,2249,1730,1621,1918,-7.0175438596228e-05,-0.000157894736842081,-0.00542105263157888,0.00542380558044377
1,110021,1100662835,0.4531855,1813,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100635,1006755731,0.4536578,2009,1872,2249,1726,1621,1920,-0.0134035087719296,-0.000157894736842081,0.00124561403508778,0.0134621889925644
1,110022,1100672835,0.4541697,1810,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100636,1006765731,0.4549269,2009,1875,2245,1731,1621,1915,0.00326315789473711,-0.000157894736842081,-0.0154210526315789,0.0157633116590339
1,110023,1100682835,0.4556126,1813,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100637,1006775731,0.4561889,2007,1872,2247,1733,1621,1922,0.00992982456140377,-0.000157894736842081,0.00791228070175445,0.0126976585428785
1,110024,1100692835,0.4567759,1810,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100638,1006785732,0.4574015,2007,1872,2247,1731,1621,1917,0.00326315789473711,-0.000157894736842081,-0.00875438596491222,0.00934411064877549
1,110025,1100702835,0.4579224,1815,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100639,1006795735,0.4584463,2007,1872,2242,1728,1623,1917,-0.00673684210526289,0.00650877192982459,-0.00875438596491222,0.0128214050403365
2,100640,1006805731,0.4590678,2014,1873,2249,1730,1621,1921,-7.0175438596228e-05,-0.000157894736842081,0.00457894736842112,0.00458220627458818
1,110026,1100712835,0.4599273,1810,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
1,110027,1100722835,0.4606564,1809,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100641,1006815731,0.4630108,2004,1871,2246,1731,1621,1916,0.00326315789473711,-0.000157894736842081,-0.0120877192982456,0.0125214251595849
1,110028,1100732835,0.4699951,1809,0,0,1635,142,142,0.020569514237856,0,0,0.020569514237856
2,100642,1006825731,0.4709026,2007,1872,2247,1730,1621,1916,-7.0175438596228e-05,-0.000157894736842081,-0.0120877192982456,0.0120889541802954
1,110029,1100742835,0.471772,1810,0,0,1640,142,142,0.0372361809045227,0,0,0.0372361809045227
2,100643,1006835730,0.4726888,2007,1873,2247,1731,1619,1921,0.00326315789473711,-0.00682456140350875,0.00457894736842112,0.0088424881565664
1,110030,1100752835,0.4736684,1814,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100644,1006845732,0.4745379,2007,1872,2246,1732,1623,1919,0.00659649122807044,0.00650877192982459,-0.00208771929824555,0.00949928315320422
1,110031,1100762835,0.4751326,1812,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100645,1006855730,0.4759496,2013,1872,2251,1734,1621,1923,0.0132631578947371,-0.000157894736842081,0.0112456140350878,0.0173896556353141
1,110032,1100772834,0.4767271,1812,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100646,1006865732,0.4773677,2004,1872,2251,1730,1621,1919,-7.0175438596228e-05,-0.000157894736842081,-0.00208771929824555,0.00209485732410861
1,110033,1100782835,0.477993,1812,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100647,1006875731,0.4786061,2010,1872,2251,1729,1621,1924,-0.00340350877192956,-0.000157894736842081,0.0145789473684211,0.0149717904433544
1,110034,1100792835,0.4791538,1808,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100648,1006885731,0.4796505,2011,1872,2249,1726,1621,1923,-0.0134035087719296,-0.000157894736842081,0.0112456140350878,0.0174969372512242
1,110035,1100802835,0.4800987,1813,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100649,1006895731,0.480603,2007,1872,2252,1733,1624,1921,0.00992982456140377,0.00984210526315792,0.00457894736842112,0.0147117371793446
1,110036,1100812835,0.4810551,1808,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100650,1006905732,0.4819256,2013,1869,2243,1731,1621,1917,0.00326315789473711,-0.000157894736842081,-0.00875438596491222,0.00934411064877549
1,110037,1100822835,0.4825456,1819,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100651,1006915732,0.4831369,2010,1873,2243,1731,1621,1917,0.00326315789473711,-0.000157894736842081,-0.00875438596491222,0.00934411064877549
1,110038,1100832835,0.483635,1812,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100652,1006925731,0.4841607,2010,1872,2250,1731,1620,1918,0.00326315789473711,-0.00349122807017541,-0.00542105263157888,0.0072266648267589
1,110039,1100842835,0.4847454,1815,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100653,1006935732,0.4852781,2009,1875,2249,1727,1621,1924,-0.0100701754385962,-0.000157894736842081,0.0145789473684211,0.0177194545763469
1,110040,1100852834,0.4858243,1813,0,0,1631,142,142,0.00723618090452267,0,0,0.00723618090452267
2,100654,1006945731,0.4862878,2009,1872,2247,1731,1617,1919,0.00326315789473711,-0.0134912280701754,-0.00208771929824555,0.0140363815193141
1,110041,1100862835,0.4867517,1815,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100655,1006955731,0.4871871,2009,1871,2251,1730,1622,1919,-7.0175438596228e-05,0.00317543859649125,-0.00208771929824555,0.00380090867300642
1,110042,1100872835,0.488432,1812,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100656,1006965730,0.4890649,2011,1872,2247,1732,1622,1923,0.00659649122807044,0.00317543859649125,0.0112456140350878,0.0134186788406408
1,110043,1100882835,0.4895872,1814,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100657,1006975731,0.4901593,2010,1874,2251,1727,1621,1921,-0.0100701754385962,-0.000157894736842081,0.00457894736842112,0.0110634589127813
1,110044,1100892835,0.4906542,1811,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100658,1006985732,0.4914438,2011,1872,2251,1726,1621,1919,-0.0134035087719296,-0.000157894736842081,-0.00208771929824555,0.0135660440075721
1,110045,1100902835,0.492339,1811,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100659,1006995731,0.4932716,2011,1872,2251,1733,1621,1919,0.00992982456140377,-0.000157894736842081,-0.00208771929824555,0.0101481485225851
1,110046,1100912835,0.4940002,1812,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100660,1007005731,0.4949139,2006,1872,2250,1731,1620,1918,0.00326315789473711,-0.00349122807017541,-0.00542105263157888,0.0072266648267589
1,110047,1100922834,0.4955682,1809,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100661,1007015731,0.4962968,2011,1872,2250,1728,1621,1920,-0.00673684210526289,-0.000157894736842081,0.00124561403508778,0.0068528480665759
1,110048,1100932835,0.4969816,1808,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100662,1007025731,0.4976228,2007,1872,2253,1730,1621,1919,-7.0175438596228e-05,-0.000157894736842081,-0.00208771929824555,0.00209485732410861
1,110049,1100942835,0.498257,1814,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100663,1007035730,0.4988812,2012,1865,2244,1726,1621,1917,-0.0134035087719296,-0.000157894736842081,-0.00875438596491222,0.0160099422787769
1,110050,1100952835,0.4994811,1814,0,0,1632,142,142,0.010569514237856,0,0,0.010569514237856
2,100664,1007045732,0.5002373,2013,1872,2253,1726,1621,1918,-0.0134035087719296,-0.000157894736842081,-0.00542105263157888,0.0144591420831757
1,110051,1100962835,0.5007875,1809,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100665,1007055730,0.5012962,2014,1871,2252,1730,1621,1921,-7.0175438596228e-05,-0.000157894736842081,0.00457894736842112,0.00458220627458818
1,110052,1100972835,0.5019704,1815,0,0,1632,142,142,0.010569514237856,0,0,0.010569514237856
2,100666,1007065731,0.5031834,2009,1872,2247,1730,1621,1922,-7.0175438596228e-05,-0.000157894736842081,0.00791228070175445,0.00791416712253794
1,110053,1100982835,0.5038467,1813,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100667,1007075731,0.5043217,2011,1872,2253,1727,1621,1920,-0.0100701754385962,-0.000157894736842081,0.00124561403508778,0.0101481485225846
1,110054,1100992835,0.5048098,1810,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100668,1007085731,0.5052565,2009,1872,2250,1728,1621,1922,-0.00673684210526289,-0.000157894736842081,0.00791228070175445,0.0103929860099262
1,110055,1101002835,0.5058301,1808,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100669,1007095730,0.5062779,2006,1872,2250,1730,1621,1921,-7.0175438596228e-05,-0.000157894736842081,0.00457894736842112,0.00458220627458818
1,110056,1101012835,0.5074543,1808,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100670,1007105730,0.508441,2009,1872,2249,1731,1621,1915,0.00326315789473711,-0.000157894736842081,-0.0154210526315789,0.0157633116590339
1,110057,1101022835,0.509283,1808,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100671,1007115731,0.5101649,2004,1872,2251,1731,1622,1917,0.00326315789473711,0.00317543859649125,-0.00875438596491222,0.00986766858729677
1,110058,1101032835,0.5109592,1808,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100672,1007125731,0.5115409,2013,1872,2246,1731,1621,1924,0.00326315789473711,-0.000157894736842081,0.0145789473684211,0.0149405099165022
1,110059,1101042835,0.5120802,1813,0,0,1631,142,142,0.00723618090452267,0,0,0.00723618090452267
2,100673,1007135730,0.512719,2005,1871,2249,1730,1621,1924,-7.0175438596228e-05,-0.000157894736842081,0.0145789473684211,0.0145799712520738
1,110060,1101052835,0.5133425,1811,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100674,1007145730,0.5139348,2009,1872,2244,1731,1621,1922,0.00326315789473711,-0.000157894736842081,0.00791228070175445,0.00856021705900402
1,110061,1101062835,0.5145792,1811,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100675,1007155732,0.5151669,2004,1868,2245,1730,1621,1916,-7.0175438596228e-05,-0.000157894736842081,-0.0120877192982456,0.0120889541802954
1,110062,1101072834,0.5156913,1812,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100676,1007165746,0.5163302,2011,1872,2249,1726,1617,1915,-0.0134035087719296,-0.0134912280701754,-0.0154210526315789,0.0244842019781452
1,110063,1101082835,0.5169835,1822,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100677,1007175730,0.5175676,2003,1873,2243,1728,1621,1917,-0.00673684210526289,-0.000157894736842081,-0.00875438596491222,0.0110475900504054
1,110064,1101092835,0.518175,1808,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100678,1007185730,0.518701,2010,1872,2253,1731,1621,1921,0.00326315789473711,-0.000157894736842081,0.00457894736842112,0.00562493459488003
1,110065,1101102835,0.5191438,1814,0,0,1631,142,142,0.00723618090452267,0,0,0.00723618090452267
2,100679,1007195729,0.5195669,2004,1872,2247,1733,1620,1916,0.00992982456140377,-0.00349122807017541,-0.0120877192982456,0.0160281953785015
1,110066,1101112835,0.5201253,1813,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100680,1007205731,0.5205837,2007,1872,2249,1730,1621,1924,-7.0175438596228e-05,-0.000157894736842081,0.0145789473684211,0.0145799712520738
1,110067,1101122835,0.5210131,1810,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100681,1007215731,0.5214227,2011,1871,2250,1726,1621,1921,-0.0134035087719296,-0.000157894736842081,0.00457894736842112,0.014164947481367
1,110068,1101132834,0.5219209,1808,0,0,1634,142,142,0.0172361809045227,0,0,0.0172361809045227
2,100682,1007225731,0.5224895,2010,1872,2253,1733,1621,1918,0.00992982456140377,-0.000157894736842081,-0.00542105263157888,0.0113143341917467
1,110069,1101142835,0.523317,1808,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100683,1007235732,0.5239346,2009,1872,2255,1726,1621,1919,-0.0134035087719296,-0.000157894736842081,-0.00208771929824555,0.0135660440075721
1,110070,1101152835,0.5244854,1808,0,0,1626,142,142,-0.00943048576214399,0,0,0.00943048576214399
2,100684,1007245731,0.5249795,2010,1872,2244,1731,1622,1922,0.00326315789473711,0.00317543859649125,0.00791228070175445,0.00912884415626794
1,110071,1101162834,0.525478,1812,0,0,1632,142,142,0.010569514237856,0,0,0.010569514237856
2,100685,1007255732,0.5259261,2007,1873,2251,1731,1621,1922,0.00326315789473711,-0.000157894736842081,0.00791228070175445,0.00856021705900402
1,110072,1101172835,0.5263933,1814,0,0,1631,142,142,0.00723618090452267,0,0,0.00723618090452267
2,100686,1007265730,0.5268772,2010,1874,2246,1728,1619,1918,-0.00673684210526289,-0.00682456140350875,-0.00542105263157888,0.0110157837458736
1,110073,1101182835,0.527419,1808,0,0,1629,142,142,0.000569514237856007,0,0,0.000569514237856007
2,100687,1007275732,0.5282492,2006,1873,2250,1728,1621,1913,-0.00673684210526289,-0.000157894736842081,-0.0220877192982455,0.023092797927
1,110074,1101192835,0.5290422,1810,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100688,1007285732,0.529589,2007,1872,2245,1730,1621,1920,-7.0175438596228e-05,-0.000157894736842081,0.00124561403508778,0.00125754111841811
1,110075,1101202835,0.5321619,1811,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100689,1007295731,0.5328934,2011,1872,2255,1733,1622,1921,0.00992982456140377,0.00317543859649125,0.00457894736842112,0.0113864649959114
1,110076,1101212835,0.5334649,1809,0,0,1632,142,142,0.010569514237856,0,0,0.010569514237856
2,100690,1007305730,0.5339348,2009,1872,2254,1733,1621,1920,0.00992982456140377,-0.000157894736842081,0.00124561403508778,0.0100088910920535
1,110077,1101222835,0.5344698,1809,0,0,1634,142,142,0.0172361809045227,0,0,0.0172361809045227
2,100691,1007315732,0.5349295,2009,1872,2253,1733,1624,1920,0.00992982456140377,0.00984210526315792,0.00124561403508778,0.0140363815193142
1,110078,1101232834,0.5354183,1814,0,0,1631,142,142,0.00723618090452267,0,0,0.00723618090452267
2,100692,1007325731,0.5359701,2015,1872,2251,1728,1621,1919,-0.00673684210526289,-0.000157894736842081,-0.00208771929824555,0.00705468242853159
1,110079,1101242835,0.5364638,1810,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100693,1007335731,0.5369388,2005,1873,2250,1734,1623,1925,0.0132631578947371,0.00650877192982459,0.0179122807017544,0.0232190712414094
1,110080,1101252835,0.5374668,1811,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
2,100694,1007345730,0.5388213,2007,1872,2251,1727,1621,1918,-0.0100701754385962,-0.000157894736842081,-0.00542105263157888,0.0114377085006734
1,110081,1101262835,0.5409583,1808,0,0,1627,142,142,-0.00609715242881066,0,0,0.00609715242881066
2,100695,1007355731,0.5415381,2006,1872,2247,1731,1621,1920,0.00326315789473711,-0.000157894736842081,0.00124561403508778,0.00349638163224714
1,110082,1101272835,0.5420986,1812,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100696,1007365731,1.3586809,2011,1872,2245,1730,1621,1917,-7.0175438596228e-05,-0.000157894736842081,-0.00875438596491222,0.00875609096359538
1,110083,1101282835,1.3593341,1808,0,0,1628,142,142,-0.00276381909547733,0,0,0.00276381909547733
2,100697,1007375731,1.3602278,2011,1873,2253,1728,1621,1922,-0.00673684210526289,-0.000157894736842081,0.00791228070175445,0.0103929860099262
1,110084,1101292835,1.3613043,1810,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
1,110085,1101302835,1.3623632,1813,0,0,1631,142,142,0.00723618090452267,0,0,0.00723618090452267
2,100699,1007395732,1.3631246,2011,1868,2253,1728,1621,1920,-0.00673684210526289,-0.000157894736842081,0.00124561403508778,0.0068528480665759
1,110086,1101312836,1.3638533,1811,0,0,1630,142,142,0.00390284757118934,0,0,0.00390284757118934
