seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z,gx_est,gy_est,gz_est,g_norm_est
75102,751424747,6.6245964,3835,1921,0,3041,1727,142,-0.216317626527051,0.0600872600349044,0,0.224507893769459
75103,751434747,6.6396563,3827,1970,0,3034,1758,142,-0.239650959860384,0.163420593368238,0,0.290067014496358
75104,751444746,6.6402043,3829,1419,0,3042,1303,142,-0.212984293193717,-1.35324607329843,0,1.36990410030952
75105,751454747,6.7365976,3775,1919,0,3013,1720,142,-0.309650959860384,0.036753926701571,0,0.31182457900307
75106,751464746,6.7377169,3774,2086,0,3018,1853,142,-0.292984293193717,0.480087260034904,0,0.562426504804
75107,751474746,6.7388397,3840,1991,0,3041,1779,142,-0.216317626527051,0.233420593368238,0,0.318242814458829
75108,751484746,6.7394249,3785,1783,0,3017,1601,142,-0.296317626527051,-0.359912739965096,0,0.46619879470008
75109,751494747,6.7398424,3846,1918,0,3042,1711,142,-0.212984293193717,0.00675392670157104,0,0.213091352882086
75110,751504746,6.7402463,3857,1905,0,3049,1704,142,-0.189650959860384,-0.0165794066317623,0,0.190374271634132
75111,751514746,6.7406253,3806,1917,0,3028,1719,142,-0.259650959860384,0.0334205933682377,0,0.261792965943518
75112,751524747,6.741001,3808,1906,0,3030,1704,142,-0.252984293193717,-0.0165794066317623,0,0.253526979485391
75113,751534747,6.7413767,3827,1872,0,3041,1681,142,-0.216317626527051,-0.093246073298429,0,0.235559219161281
75114,751544747,6.7490217,3857,1906,0,3043,1705,142,-0.209650959860384,-0.013246073298429,0,0.210068996827727
75115,751554747,6.749753,3849,1894,0,3048,1697,142,-0.192984293193717,-0.0399127399650956,0,0.197068425251231
75116,751564746,6.7663825,3846,1882,0,3041,1700,142,-0.216317626527051,-0.0299127399650956,0,0.218376023314182
75117,751574746,6.7678362,3869,1901,0,3056,1701,142,-0.166317626527051,-0.0265794066317623,0,0.16842807886599
75118,751584746,6.781303,3852,1904,0,3055,1695,142,-0.169650959860384,-0.0465794066317623,0,0.175929216742748
75119,751594747,6.7972089,3863,1904,0,3049,1703,142,-0.189650959860384,-0.0199127399650956,0,0.190693481243808
75120,751604746,6.798229,3858,1936,0,3047,1735,142,-0.196317626527051,0.086753926701571,0,0.21463190416002
75121,751614746,6.8130106,3856,1948,0,3046,1745,142,-0.199650959860384,0.120087260034904,0,0.232983810158267
75122,751624746,6.8284497,3939,1874,0,3090,1679,142,-0.0529842931937173,-0.0999127399650956,0,0.113092399977057
75123,751634746,6.8289487,3865,1534,0,3049,1402,142,-0.189650959860384,-1.02324607329843,0,1.0406728655522
75124,751644746,6.8435981,3853,2037,0,3049,1822,142,-0.189650959860384,0.376753926701571,0,0.421794983209874
75125,751654746,6.9437235,3870,2086,0,3030,1852,142,-0.252984293193717,0.476753926701571,0,0.539717851500292
75126,751664746,6.9444066,3879,1893,0,3057,1687,142,-0.162984293193717,-0.073246073298429,0,0.17868650503464
75127,751674747,6.9450334,3857,1827,0,3046,1653,142,-0.199650959860384,-0.186579406631762,0,0.273262475931536
75128,751684747,6.9456749,3909,1911,0,3072,1708,142,-0.112984293193717,-0.00324607329842896,0,0.11303091391448
75129,751694747,6.9464013,3915,1901,0,3073,1700,142,-0.109650959860384,-0.0299127399650956,0,0.113657841834706
75130,751704747,6.9469266,3872,1879,0,3056,1688,142,-0.166317626527051,-0.0699127399650956,0,0.180414367784328
75131,751714746,6.947312,3878,1937,0,3062,1731,142,-0.146317626527051,0.0734205933682377,0,0.163705318676742
75132,751724747,6.9477292,3873,1882,0,3058,1685,142,-0.159650959860384,-0.0799127399650956,0,0.178534240394023
75133,751734747,6.9481279,3888,1905,0,3060,1703,142,-0.152984293193717,-0.0199127399650956,0,0.154274791125766
75134,751744747,6.9485081,3888,1899,0,3063,1705,142,-0.142984293193717,-0.013246073298429,0,0.14359654089822
75135,751754747,6.9542908,3873,1899,0,3060,1701,142,-0.152984293193717,-0.0265794066317623,0,0.155276072918135
75136,751764747,6.9690456,3885,1906,0,3058,1705,142,-0.159650959860384,-0.013246073298429,0,0.160199523851257
75137,751774746,6.9703877,3873,1913,0,3056,1718,142,-0.166317626527051,0.0300872600349044,0,0.169017147384517
75138,751784747,6.9856565,3869,1936,0,3058,1734,142,-0.159650959860384,0.0834205933682377,0,0.180131686224969
75139,751794745,6.9998014,3865,1939,0,3053,1731,142,-0.176317626527051,0.0734205933682377,0,0.190993426469805
75140,751804746,7.0015152,3856,1468,0,3053,1351,142,-0.176317626527051,-1.19324607329843,0,1.20620234490995
75141,751814747,7.0156225,3863,1999,0,3055,1787,142,-0.169650959860384,0.260087260034904,0,0.310526699357742
75142,751824746,7.0163291,3889,2096,0,3061,1864,142,-0.149650959860384,0.516753926701571,0,0.53798701708185
75143,751834747,7.0477241,3898,1914,0,3063,1707,142,-0.142984293193717,-0.00657940663176229,0,0.143135588487745
75144,751844745,7.0496109,3856,1803,0,3046,1628,142,-0.199650959860384,-0.269912739965096,0,0.335728153375075
75145,751854746,7.0512598,3908,1909,0,3072,1708,142,-0.112984293193717,-0.00324607329842896,0,0.11303091391448
75146,751864747,7.1712135,3887,1901,0,3058,1705,142,-0.159650959860384,-0.013246073298429,0,0.160199523851257
75147,751874746,7.1722461,3889,1923,0,3063,1721,142,-0.142984293193717,0.0400872600349044,0,0.148497462999248
75148,751884746,7.1733461,3888,1873,0,3061,1679,142,-0.149650959860384,-0.0999127399650956,0,0.179938782352408
75149,751894747,7.1741705,3885,1926,0,3064,1712,142,-0.139650959860384,0.0100872600349044,0,0.140014797092801
75150,751904747,7.1746988,3888,1895,0,3066,1696,142,-0.132984293193717,-0.043246073298429,0,0.139839354589349
75151,751914747,7.1751013,3888,1899,0,3068,1705,142,-0.126317626527051,-0.013246073298429,0,0.127010240647181
75152,751924747,7.175501,3878,1910,0,3062,1708,142,-0.146317626527051,-0.00324607329842896,0,0.146353629351541
75153,751934746,7.1759108,3893,1885,0,3068,1695,142,-0.126317626527051,-0.0465794066317623,0,0.134632031454608
75154,751944746,7.1762957,3872,1957,0,3055,1753,142,-0.169650959860384,0.146753926701571,0,0.224317104082323
75155,751954747,7.1766751,3884,1988,0,3062,1772,142,-0.146317626527051,0.210087260034904,0,0.256018563118933
75156,751964747,7.1771491,3925,1695,0,3077,1522,142,-0.0963176265270507,-0.623246073298429,0,0.630644712228458
75157,751974747,7.1778465,3846,1954,0,3034,1768,142,-0.239650959860384,0.196753926701571,0,0.310072072645201
75158,751984747,7.1877086,3749,2042,0,3005,1817,142,-0.336317626527051,0.360087260034904,0,0.492719373226011
75159,751994746,7.1883881,3779,1962,0,3018,1754,142,-0.292984293193717,0.150087260034904,0,0.329189886969523
75160,752004747,7.204389,3810,1931,0,3033,1731,142,-0.242984293193717,0.0734205933682377,0,0.253834493852578
75161,752014746,7.2189328,3787,1785,0,3020,1616,142,-0.286317626527051,-0.309912739965096,0,0.421928536191565
75162,752024747,7.2201897,3847,1924,0,3045,1722,142,-0.202984293193717,0.0434205933682377,0,0.207576422581667
75163,752034746,7.2361556,3823,1909,0,3038,1705,142,-0.226317626527051,-0.013246073298429,0,0.226704932753271
75164,752044746,7.2499959,3841,1874,0,3042,1680,142,-0.212984293193717,-0.0965794066317623,0,0.233858698646363
75165,752054746,7.2506213,3856,1909,0,3045,1711,142,-0.202984293193717,0.00675392670157104,0,0.203096624317696
75166,752064747,7.3506032,3856,1896,0,3046,1693,142,-0.199650959860384,-0.053246073298429,0,0.206629257596484
75167,752074747,7.3517767,3850,1897,0,3053,1693,142,-0.176317626527051,-0.053246073298429,0,0.184182110276308
75168,752084747,7.3526177,3853,1906,0,3046,1706,142,-0.199650959860384,-0.00991273996509563,0,0.199896893889796
75169,752094747,7.3531342,3856,1888,0,3044,1692,142,-0.206317626527051,-0.0565794066317623,0,0.213935018803743
75170,752104747,7.3540898,3838,1949,0,3043,1741,142,-0.209650959860384,0.106753926701571,0,0.235265649504097
75171,752114747,7.3546987,3849,1984,0,3048,1771,142,-0.192984293193717,0.206753926701571,0,0.282825252808156
75172,752124747,7.3552141,3840,1694,0,3044,1521,142,-0.206317626527051,-0.626579406631762,0,0.659673188655388
75173,752134746,7.3557948,3776,1746,0,3008,1585,142,-0.326317626527051,-0.413246073298429,0,0.526550577322652
75174,752144747,7.3563478,3797,2067,0,3027,1838,142,-0.262984293193717,0.430087260034904,0,0.504118824991619
75175,752154746,7.3583757,3825,1959,0,3043,1746,142,-0.209650959860384,0.123420593368238,0,0.243282074633024
75176,752164746,7.3590911,3833,1968,0,3035,1753,142,-0.236317626527051,0.146753926701571,0,0.278177525349746
75179,752194747,7.3902826,3798,1916,0,3021,1719,142,-0.282984293193717,0.0334205933682377,0,0.284950954122693
75180,752204746,7.4064654,3627,1840,0,2945,1653,142,-0.536317626527051,-0.186579406631762,0,0.567845464455489
75181,752214746,7.407058,3784,1911,0,3017,1705,142,-0.296317626527051,-0.013246073298429,0,0.296613543602534
75182,752224747,7.4207407,3791,1882,0,3017,1688,142,-0.296317626527051,-0.0699127399650956,0,0.304453489058759
75183,752234747,7.4365778,3808,1900,0,3028,1686,142,-0.259650959860384,-0.0765794066317623,0,0.270708379028968
75184,752244747,7.4373442,3809,1907,0,3023,1704,142,-0.276317626527051,-0.0165794066317623,0,0.276814572329211
75186,752264747,7.5546934,3798,1954,0,3025,1743,142,-0.269650959860384,0.113420593368238,0,0.292533538510766
75187,752274747,7.5563588,3823,1991,0,3034,1778,142,-0.239650959860384,0.230087260034904,0,0.332223915142142
75189,752294747,7.5568408,3789,1819,0,3016,1640,142,-0.299650959860384,-0.229912739965096,0,0.377691098311182
75191,752314746,7.5573612,3766,1961,0,3008,1750,142,-0.326317626527051,0.136753926701571,0,0.353814682921083
75192,752324746,7.5578726,3750,1953,0,3000,1743,142,-0.352984293193717,0.113420593368238,0,0.370758873449404
75193,752334747,7.558409,3731,1698,0,2997,1539,142,-0.362984293193717,-0.566579406631762,0,0.67288172892756
75194,752344747,7.5588994,3808,1921,0,3028,1717,142,-0.259650959860384,0.026753926701571,0,0.26102565688141
75195,752354746,7.5594822,3802,1934,0,3027,1724,142,-0.262984293193717,0.0500872600349044,0,0.26771154641592
75196,752364746,7.5627037,3829,1842,0,3029,1655,142,-0.256317626527051,-0.179912739965096,0,0.313157020790224
75197,752374747,7.5780991,3817,1917,0,3034,1708,142,-0.239650959860384,-0.00324607329842896,0,0.239672942890645
75198,752384747,7.5788447,3824,1885,0,3038,1691,142,-0.226317626527051,-0.0599127399650956,0,0.234113657198726
75199,752394745,7.594223,3840,1890,0,3042,1696,142,-0.212984293193717,-0.043246073298429,0,0.217330467268076
75200,752404746,7.6104295,3827,1902,0,3039,1707,142,-0.222984293193717,-0.00657940663176229,0,0.22308133853536
75201,752414746,7.6117291,3840,1950,0,3038,1745,142,-0.226317626527051,0.120087260034904,0,0.256204250744457
75202,752424747,7.6266317,3853,1988,0,3051,1778,142,-0.182984293193717,0.230087260034904,0,0.293978568582769
75203,752434746,7.6270651,3803,1499,0,3026,1374,142,-0.266317626527051,-1.11657940663176,0,1.14790010432665
75204,752444747,7.6569717,3797,1847,0,3025,1660,142,-0.269650959860384,-0.163246073298429,0,0.315215673152498
75205,752454746,7.6575858,3798,2077,0,3011,1847,142,-0.316317626527051,0.460087260034904,0,0.558334243709028
75206,752464746,7.6712885,3762,1993,0,3013,1776,142,-0.309650959860384,0.223420593368238,0,0.381838288393755
75207,752474746,7.671797,3760,1939,0,3008,1737,142,-0.326317626527051,0.0934205933682377,0,0.33942687083895
75208,752484746,7.7754447,3755,1680,0,3003,1521,142,-0.342984293193717,-0.626579406631762,0,0.714310841435719
75209,752494746,7.7762511,3799,1904,0,3023,1704,142,-0.276317626527051,-0.0165794066317623,0,0.276814572329211
75210,752504747,7.7771197,3824,1978,0,3033,1764,142,-0.242984293193717,0.183420593368238,0,0.304441260032879
75211,752514747,7.7779068,3790,1829,0,3024,1640,142,-0.272984293193717,-0.229912739965096,0,0.356903757795755
75212,752524746,7.7784488,3798,1915,0,3024,1714,142,-0.272984293193717,0.016753926701571,0,0.273497931236043
75213,752534746,7.778841,3815,1898,0,3033,1697,142,-0.242984293193717,-0.0399127399650956,0,0.246240519716743
75214,752544746,7.7792173,3792,1885,0,3022,1686,142,-0.279650959860384,-0.0765794066317623,0,0.289946658664843
75215,752554747,7.7796096,3770,1951,0,3005,1736,142,-0.336317626527051,0.0900872600349044,0,0.348174181026372
75216,752564746,7.7802102,3779,1949,0,3017,1745,142,-0.296317626527051,0.120087260034904,0,0.319726579772961
75217,752574747,7.7838338,3923,1870,0,3076,1665,142,-0.099650959860384,-0.146579406631762,0,0.177245130397468
75218,752584747,7.7845042,3759,1535,0,3007,1402,142,-0.329650959860384,-1.02324607329843,0,1.07503594444908
75219,752594746,7.799903,3703,1951,0,2982,1756,142,-0.412984293193717,0.156753926701571,0,0.441732747213828
75220,752604747,7.8008242,3821,2112,0,3032,1872,142,-0.246317626527051,0.543420593368238,0,0.596639182785213
75221,752614747,7.8141369,3780,1936,0,3005,1729,142,-0.336317626527051,0.066753926701571,0,0.342878451703905
75222,752624747,7.8279732,3795,1957,0,3018,1740,142,-0.292984293193717,0.103420593368238,0,0.310701810729935
75223,752634747,7.8442851,3747,1665,0,2998,1516,142,-0.359650959860384,-0.643246073298429,0,0.736962905268877
75224,752644746,7.844942,3792,1978,0,3025,1771,142,-0.269650959860384,0.206753926701571,0,0.33979232828324
75225,752654747,7.8592887,3824,1903,0,3035,1701,142,-0.236317626527051,-0.0265794066317623,0,0.237807664856024
75227,752674747,7.8766567,3865,1921,0,3051,1721,142,-0.182984293193717,0.0400872600349044,0,0.18732389055513
75228,752684746,7.8908491,3856,1872,0,3048,1676,142,-0.192984293193717,-0.109912739965096,0,0.222089504088134
75229,752694747,7.8918043,3853,1911,0,3050,1714,142,-0.186317626527051,0.016753926701571,0,0.187069377543721
75230,752704746,7.9936813,3859,1934,0,3049,1722,142,-0.189650959860384,0.0434205933682377,0,0.194558049189477
75231,752714747,7.9943804,3871,2027,0,3058,1808,142,-0.159650959860384,0.330087260034904,0,0.366668826356554
75232,752724747,7.9950443,3645,1423,0,2947,1306,142,-0.529650959860384,-1.34324607329843,0,1.44389755616965
75233,752734746,7.9957407,3799,1872,0,3031,1680,142,-0.249650959860384,-0.0965794066317623,0,0.267681122876744
75234,752744746,7.9965791,3891,2097,0,3062,1868,142,-0.146317626527051,0.530087260034904,0,0.549910311854417
75235,752754746,7.9972027,3853,2014,0,3048,1798,142,-0.192984293193717,0.296753926701571,0,0.353985635912363
75236,752764747,7.9976299,3846,1959,0,3047,1747,142,-0.196317626527051,0.126753926701571,0,0.233681767409188
75237,752774746,7.9983312,3863,1759,0,3049,1582,142,-0.189650959860384,-0.423246073298429,0,0.463793839047592
75238,752784746,7.9988995,3873,1883,0,3049,1686,142,-0.189650959860384,-0.0765794066317623,0,0.204528462801728
75239,752794746,7.9995434,3876,2010,0,3055,1795,142,-0.169650959860384,0.286753926701571,0,0.333180525631856
75240,752804747,7.9999509,3853,1845,0,3049,1663,142,-0.189650959860384,-0.153246073298429,0,0.243827491389614
75241,752814747,8.0150945,3857,1902,0,3051,1705,142,-0.182984293193717,-0.013246073298429,0,0.183463102594041
75242,752824747,8.0304635,3867,1910,0,3058,1705,142,-0.159650959860384,-0.013246073298429,0,0.160199523851257
75243,752834747,8.0311886,3863,1872,0,3049,1679,142,-0.189650959860384,-0.0999127399650956,0,0.214359609496047
75244,752844747,8.0489362,3855,1942,0,3046,1743,142,-0.199650959860384,0.113420593368238,0,0.229618676882295
75245,752854747,8.0496668,3868,1967,0,3057,1758,142,-0.162984293193717,0.163420593368238,0,0.230803314891018
75246,752864746,8.0610884,3906,1827,0,3069,1639,142,-0.122984293193717,-0.233246073298429,0,0.263683270386072
75247,752874747,8.0768427,3849,1621,0,3045,1475,142,-0.202984293193717,-0.779912739965096,0,0.805894847510031
75249,752894746,8.0931792,3907,2081,0,3074,1851,142,-0.106317626527051,0.473420593368238,0,0.485211805230952
75250,752904746,8.107889,3869,1949,0,3058,1745,142,-0.159650959860384,0.120087260034904,0,0.199773319056957
75251,752914747,8.1084926,3890,1843,0,3060,1654,142,-0.152984293193717,-0.183246073298429,0,0.238711787189645
75252,752924746,8.2106577,3894,1840,0,3065,1655,142,-0.136317626527051,-0.179912739965096,0,0.225723479735088
75253,752934747,8.2115066,3917,2002,0,3067,1782,142,-0.129650959860384,0.243420593368238,0,0.275795135324146
75254,752944746,8.21223,3872,1865,0,3061,1676,142,-0.149650959860384,-0.109912739965096,0,0.185677732089147
75255,752954747,8.2129622,3883,1904,0,3063,1705,142,-0.142984293193717,-0.013246073298429,0,0.14359654089822
75256,752964746,8.2135574,3889,1909,0,3064,1713,142,-0.139650959860384,0.0134205933682377,0,0.140294343849929
75257,752974747,8.2140577,3888,1884,0,3062,1683,142,-0.146317626527051,-0.0865794066317623,0,0.170014239066078
75258,752984747,8.2146866,3871,1934,0,3055,1731,142,-0.169650959860384,0.0734205933682377,0,0.18485678703281
75259,752994746,8.2153357,3887,1968,0,3067,1759,142,-0.129650959860384,0.166753926701571,0,0.211225574832007
75260,753004747,8.2157715,3920,1899,0,3076,1697,142,-0.099650959860384,-0.0399127399650956,0,0.107346823952165
75261,753014746,8.2165737,3844,1493,0,3041,1378,142,-0.216317626527051,-1.10324607329843,0,1.12425318046902
75262,753024747,8.2170282,3909,1998,0,3089,1793,142,-0.0563176265270507,0.280087260034904,0,0.285693101581926
75263,753034746,8.23338,3941,2103,0,3084,1872,142,-0.0729842931937174,0.543420593368238,0,0.548299779636718
75264,753044746,8.2489577,3889,1946,0,3062,1737,142,-0.146317626527051,0.0934205933682377,0,0.173597969739807
75265,753054745,8.249648,3906,1936,0,3065,1731,142,-0.136317626527051,0.0734205933682377,0,0.154832421774358
75266,753064747,8.2643477,3878,1762,0,3061,1596,142,-0.149650959860384,-0.376579406631762,0,0.405225195769296
75267,753074746,8.2800207,3915,1998,0,3075,1782,142,-0.102984293193717,0.243420593368238,0,0.264309193787039
75268,753084746,8.2807409,3883,1885,0,3059,1687,142,-0.156317626527051,-0.073246073298429,0,0.172627308432615
75269,753094747,8.29476,3888,1887,0,3062,1691,142,-0.146317626527051,-0.0599127399650956,0,0.158108773452439
75270,753104746,8.3102138,3888,1923,0,3069,1723,142,-0.122984293193717,0.046753926701571,0,0.131571524405451
75271,753114746,8.3107741,3896,1875,0,3062,1679,142,-0.146317626527051,-0.0999127399650956,0,0.177176193208462
75272,753124746,8.4365708,3892,1919,0,3061,1718,142,-0.149650959860384,0.0300872600349044,0,0.152645514193972
75273,753134746,8.4377592,3874,1934,0,3062,1731,142,-0.146317626527051,0.0734205933682377,0,0.163705318676742
75274,753144747,8.438443,3911,1965,0,3074,1754,142,-0.106317626527051,0.150087260034904,0,0.183928310314455
75275,753154746,8.4390253,3918,1845,0,3076,1652,142,-0.099650959860384,-0.189912739965096,0,0.214469491075411
75276,753164746,8.4396105,3871,1609,0,3055,1472,142,-0.169650959860384,-0.789912739965096,0,0.807925482294447
75277,753174746,8.4402077,3920,2017,0,3071,1787,142,-0.116317626527051,0.260087260034904,0,0.284912570928961
75278,753184747,8.440745,3921,2042,0,3077,1810,142,-0.0963176265270507,0.336753926701571,0,0.350257465771583
75279,753194747,8.4411882,3893,1950,0,3062,1736,142,-0.146317626527051,0.0900872600349044,0,0.171827128978826
75280,753204746,8.4416724,3881,1775,0,3058,1594,142,-0.159650959860384,-0.383246073298429,0,0.415169822702719
75281,753214747,8.4422294,3904,1895,0,3075,1694,142,-0.102984293193717,-0.0499127399650956,0,0.114442327202101
75282,753224746,8.4427619,3908,1981,0,3070,1759,142,-0.119650959860384,0.166753926701571,0,0.205239431557155
75283,753234746,8.4432908,3883,1846,0,3062,1658,142,-0.146317626527051,-0.169912739965096,0,0.224230209907041
75284,753244746,8.4438545,3902,1917,0,3065,1714,142,-0.136317626527051,0.016753926701571,0,0.137343326601223
75285,753254747,8.4676713,3888,1903,0,3069,1705,142,-0.122984293193717,-0.013246073298429,0,0.123695573203674
75286,753264747,8.4690391,3903,1887,0,3067,1695,142,-0.129650959860384,-0.0465794066317623,0,0.137764336876007
75287,753274746,8.4703806,3843,1909,0,3066,1714,142,-0.132984293193717,0.016753926701571,0,0.13403550386429
75288,753284747,8.4830426,3902,1903,0,3067,1701,142,-0.129650959860384,-0.0265794066317623,0,0.132347407415542
75289,753294746,8.4982846,3890,1928,0,3066,1729,142,-0.132984293193717,0.066753926701571,0,0.148798215601906
75290,753304747,8.4992473,3931,1964,0,3083,1754,142,-0.0763176265270507,0.150087260034904,0,0.168376262411028
75291,753314746,8.5139828,3914,1882,0,3076,1679,142,-0.099650959860384,-0.0999127399650956,0,0.141112966833061
75292,753324747,8.6255355,3819,1589,0,3035,1452,142,-0.236317626527051,-0.856579406631762,0,0.888579934768392
75293,753334746,8.6266446,3904,2038,0,3067,1819,142,-0.129650959860384,0.366753926701571,0,0.388995905047521
75294,753344746,8.6275599,3935,2027,0,3076,1803,142,-0.099650959860384,0.313420593368238,0,0.32888110640229
75295,753354747,8.6282198,3920,1936,0,3078,1729,142,-0.0929842931937173,0.066753926701571,0,0.11446469110959
75296,753364747,8.6289496,3883,1776,0,3059,1601,142,-0.156317626527051,-0.359912739965096,0,0.392393145648893
75297,753374747,8.6295654,3901,1906,0,3075,1707,142,-0.102984293193717,-0.00657940663176229,0,0.103194250015374
75298,753384747,8.6300818,3889,1936,0,3061,1731,142,-0.149650959860384,0.0734205933682377,0,0.16669131146427
75299,753394747,8.6306536,3863,1872,0,3063,1678,142,-0.142984293193717,-0.103246073298429,0,0.176363997889738
75300,753404747,8.6312673,3920,1909,0,3067,1713,142,-0.129650959860384,0.0134205933682377,0,0.130343713768921
75301,753414747,8.6318863,3920,1913,0,3073,1716,142,-0.109650959860384,0.0234205933682377,0,0.112124293496208
75302,753424747,8.632462,3906,1895,0,3071,1695,142,-0.116317626527051,-0.0465794066317623,0,0.125297371732425
75303,753434746,8.6399006,3905,1906,0,3067,1713,142,-0.129650959860384,0.0134205933682377,0,0.130343713768921
75304,753444746,8.6410226,3895,1895,0,3071,1697,142,-0.116317626527051,-0.0399127399650956,0,0.122974863498228
75305,753454747,8.6549775,3898,1904,0,3072,1705,142,-0.112984293193717,-0.013246073298429,0,0.113758116045895
75306,753464746,8.6699958,3941,1930,0,3090,1727,142,-0.0529842931937173,0.0600872600349044,0,0.0801112610295208
75307,753474747,8.6714203,3920,1995,0,3076,1777,142,-0.099650959860384,0.226753926701571,0,0.247684591922221
75309,753494746,8.6865146,3922,1925,0,3074,1719,142,-0.106317626527051,0.0334205933682377,0,0.111446730644871
75310,753504747,8.7017818,3950,2099,0,3093,1867,142,-0.0429842931937173,0.526753926701571,0,0.528504823778258
75311,753514746,8.7170866,3928,1941,0,3080,1731,142,-0.0863176265270507,0.0734205933682377,0,0.113319531325396
75312,753524746,8.7182556,3911,1904,0,3069,1701,142,-0.122984293193717,-0.0265794066317623,0,0.125823691049241
75313,753534747,8.8195941,3906,1860,0,3066,1670,142,-0.132984293193717,-0.129912739965096,0,0.185908962240854
75314,753544746,8.8204946,3894,1941,0,3066,1736,142,-0.132984293193717,0.0900872600349044,0,0.160625454573144
75315,753554747,8.8213055,3887,1877,0,3057,1683,142,-0.162984293193717,-0.0865794066317623,0,0.184553172502029
75316,753564747,8.8218845,3910,1899,0,3073,1697,142,-0.109650959860384,-0.0399127399650956,0,0.116689158921576
75317,753574747,8.8224155,3909,1904,0,3076,1704,142,-0.099650959860384,-0.0165794066317623,0,0.101020743044967
75318,753584747,8.822977,3914,1904,0,3072,1705,142,-0.112984293193717,-0.013246073298429,0,0.113758116045895
75319,753594746,8.8235237,3900,1901,0,3062,1700,142,-0.146317626527051,-0.0299127399650956,0,0.149343964875481
75321,753614747,8.8240383,3899,1892,0,3067,1700,142,-0.129650959860384,-0.0299127399650956,0,0.133056917914622
75322,753624747,8.8279246,3914,1910,0,3076,1708,142,-0.099650959860384,-0.00324607329842896,0,0.0997038153380032
75323,753634746,8.8285771,3943,1904,0,3085,1701,142,-0.069650959860384,-0.0265794066317623,0,0.0745501245228296
75324,753644747,8.8425853,3957,1916,0,3098,1718,142,-0.0263176265270507,0.0300872600349044,0,0.0399732495855075
75325,753654747,8.8584655,3758,1886,0,2994,1684,142,-0.372984293193717,-0.083246073298429,0,0.382161211648729
75326,753664747,8.8731164,3941,1840,0,3079,1654,142,-0.089650959860384,-0.183246073298429,0,0.204001024466009
75327,753674747,8.8736665,3989,1967,0,3097,1758,142,-0.029650959860384,0.163420593368238,0,0.16608874061016
75328,753684747,8.8881784,3959,2005,0,3093,1800,142,-0.0429842931937173,0.303420593368238,0,0.306450168773484
75329,753694746,8.8890299,3952,1969,0,3090,1758,142,-0.0529842931937173,0.163420593368238,0,0.171795301629773
75330,753704747,8.9038045,3917,1909,0,3074,1709,142,-0.106317626527051,8.72600349043751e-05,0,0.106317662336317
75331,753714747,8.9191006,3914,1821,0,3071,1642,142,-0.116317626527051,-0.223246073298429,0,0.251731204827796
75332,753724747,8.9201069,3930,1954,0,3076,1745,142,-0.099650959860384,0.120087260034904,0,0.156048914843348
75333,753734746,9.0205674,3906,1887,0,3065,1690,142,-0.136317626527051,-0.063246073298429,0,0.150274951637453
75334,753744746,9.0214946,3914,1906,0,3077,1706,142,-0.0963176265270507,-0.00991273996509563,0,0.0968263786032506
75335,753754746,9.0222226,3921,1905,0,3074,1703,142,-0.106317626527051,-0.0199127399650956,0,0.108166329896428
75336,753764747,9.0226974,3905,1899,0,3070,1697,142,-0.119650959860384,-0.0399127399650956,0,0.126132386828414
75337,753774747,9.0230914,3911,1902,0,3072,1705,142,-0.112984293193717,-0.013246073298429,0,0.113758116045895
75338,753784746,9.0234761,3909,1897,0,3077,1705,142,-0.0963176265270507,-0.013246073298429,0,0.0972241926561068
75339,753794746,9.0238628,3916,1903,0,3076,1698,142,-0.099650959860384,-0.0365794066317623,0,0.10615256374967
75340,753804747,9.0242613,3952,1890,0,3089,1697,142,-0.0563176265270507,-0.0399127399650956,0,0.0690268199264728
75341,753814746,9.0246693,3923,1933,0,3081,1726,142,-0.0829842931937173,0.056753926701571,0,0.10053557138102
75342,753824747,9.0297709,3888,2029,0,3073,1808,142,-0.109650959860384,0.330087260034904,0,0.347823133554475
75343,753834746,9.0307986,3829,1572,0,3049,1450,142,-0.189650959860384,-0.863246073298429,0,0.883833281587156
75344,753844747,9.0455185,3953,1915,0,3086,1731,142,-0.0663176265270507,0.0734205933682377,0,0.0989374101072263
75345,753854746,9.0610077,4015,2064,0,3112,1846,142,0.020349040139616,0.456753926701571,0,0.457206991407511
75347,753874746,9.0790275,3954,1959,0,3090,1756,142,-0.0529842931937173,0.156753926701571,0,0.165466397983395
75348,753884747,9.0800336,3793,1863,0,3020,1672,142,-0.286317626527051,-0.123246073298429,0,0.311716823164175
75349,753894746,9.0913439,3920,1883,0,3078,1694,142,-0.0929842931937173,-0.0499127399650956,0,0.10553369315796
75350,753904746,9.1068766,3935,1974,0,3076,1759,142,-0.099650959860384,0.166753926701571,0,0.194260613278886
75351,753914747,9.1228492,3890,1870,0,3068,1678,142,-0.126317626527051,-0.103246073298429,0,0.163143784506098
75352,753924746,9.1236212,3923,1911,0,3074,1713,142,-0.106317626527051,0.0134205933682377,0,0.107161327150708
75353,753934746,9.1390854,3904,1894,0,3073,1699,142,-0.109650959860384,-0.033246073298429,0,0.114580253045924
75354,753944747,9.1397795,3895,1902,0,3069,1705,142,-0.122984293193717,-0.013246073298429,0,0.123695573203674
75355,753954746,9.23862,3901,1894,0,3071,1695,142,-0.116317626527051,-0.0465794066317623,0,0.125297371732425
