seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z,gx_est,gy_est,gz_est,g_norm_est
7210,72504745,0.2437449,1993,1691,0,1776,1521,142,-0.00335000000000036,-0.0193999999999998,0,0.019687115075602
7211,72514745,0.244217,1987,1687,0,1779,1522,142,0.00664999999999964,-0.0160666666666665,0,0.0173885099355225
7212,72524745,0.2447453,1991,1690,0,1779,1521,142,0.00664999999999964,-0.0193999999999998,0,0.0205081081526304
7213,72534745,0.2453758,1994,1686,0,1778,1523,142,0.0033166666666663,-0.0127333333333331,0,0.0131581934761405
7214,72544745,0.2460801,1994,1681,0,1773,1522,142,-0.0133500000000004,-0.0160666666666665,0,0.0208892383245005
7215,72554745,0.2465883,1997,1689,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7216,72564745,0.2470392,1994,1683,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7217,72574745,0.2474794,1995,1683,0,1779,1527,142,0.00664999999999964,0.000600000000000212,0,0.00667701280513939
7218,72584745,0.2479877,1988,1686,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7219,72594745,0.2485384,1991,1683,0,1767,1527,142,-0.0333500000000004,0.000600000000000212,0,0.0333553968646758
7220,72604745,0.249075,1994,1685,0,1775,1526,142,-0.0066833333333337,-0.00273333333333312,0,0.00722066863632166
7221,72614745,0.249725,1989,1687,0,1777,1530,142,-1.66666666670305e-05,0.0106000000000002,0,0.0106000131027175
7222,72624745,0.2503671,1991,1684,0,1781,1527,142,0.0133166666666663,0.000600000000000212,0,0.0133301767096727
7223,72634745,0.250925,1993,1686,0,1775,1530,142,-0.0066833333333337,0.0106000000000002,0,0.0125310392404004
7224,72644745,0.2514258,1991,1686,0,1776,1524,142,-0.00335000000000036,-0.00939999999999979,0,0.0099791031661166
7225,72654745,0.2519668,1989,1684,0,1776,1530,142,-0.00335000000000036,0.0106000000000002,0,0.0111167666162426
7226,72664745,0.2524553,1991,1692,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7227,72674745,0.2529173,1991,1683,0,1777,1525,142,-1.66666666670305e-05,-0.00606666666666645,0,0.00606668956039615
7228,72684745,0.2533635,1989,1682,0,1779,1527,142,0.00664999999999964,0.000600000000000212,0,0.00667701280513939
7229,72694745,0.2538321,1988,1688,0,1777,1529,142,-1.66666666670305e-05,0.00726666666666688,0,0.00726668577979159
7230,72704745,0.2543715,1994,1680,0,1778,1524,142,0.0033166666666663,-0.00939999999999979,0,0.00996796256903944
7231,72714745,0.2548755,1985,1686,0,1780,1530,142,0.00998333333333297,0.0106000000000002,0,0.014561145025184
7232,72724745,0.2553082,1995,1687,0,1777,1533,142,-1.66666666670305e-05,0.0206000000000002,0,0.0206000067421782
7233,72734745,0.2557651,1991,1683,0,1780,1526,142,0.00998333333333297,-0.00273333333333312,0,0.0103507514488344
7234,72744745,0.2568491,1989,1685,0,1779,1530,142,0.00664999999999964,0.0106000000000002,0,0.0125132929319184
7235,72754745,0.257508,1991,1691,0,1775,1524,142,-0.0066833333333337,-0.00939999999999979,0,0.011533730725331
7236,72764745,0.2579922,1999,1691,0,1777,1530,142,-1.66666666670305e-05,0.0106000000000002,0,0.0106000131027175
7237,72774745,0.2585022,1991,1687,0,1780,1530,142,0.00998333333333297,0.0106000000000002,0,0.014561145025184
7238,72784745,0.2590113,1990,1685,0,1772,1525,142,-0.0166833333333337,-0.00606666666666645,0,0.017752128197925
7239,72794745,0.2595419,1990,1693,0,1773,1526,142,-0.0133500000000004,-0.00273333333333312,0,0.0136269443057172
7240,72804745,0.2600047,1989,1690,0,1776,1523,142,-0.00335000000000036,-0.0127333333333331,0,0.0131666350210589
7241,72814745,0.2611834,1989,1687,0,1773,1531,142,-0.0133500000000004,0.0139333333333335,0,0.0192966390280223
7242,72824745,0.261832,1996,1689,0,1778,1534,142,0.0033166666666663,0.0239333333333335,0,0.024162051283412
7243,72834745,0.2624636,1991,1687,0,1775,1525,142,-0.0066833333333337,-0.00606666666666645,0,0.00902615028065073
7244,72844745,0.263094,1989,1690,0,1784,1527,142,0.0233166666666663,0.000600000000000212,0,0.0233243851889911
7245,72854745,0.2635796,1991,1685,0,1780,1530,142,0.00998333333333297,0.0106000000000002,0,0.014561145025184
7246,72864745,0.2642594,1998,1693,0,1781,1521,142,0.0133166666666663,-0.0193999999999998,0,0.0235306950834669
7247,72874745,0.265345,1997,1686,0,1774,1525,142,-0.010016666666667,-0.00606666666666645,0,0.011710595866802
7248,72884745,0.2659882,1987,1687,0,1774,1524,142,-0.010016666666667,-0.00939999999999979,0,0.0137365793089515
7249,72894745,0.2675175,1991,1685,0,1777,1525,142,-1.66666666670305e-05,-0.00606666666666645,0,0.00606668956039615
7250,72904745,0.2705239,1993,1683,0,1777,1529,142,-1.66666666670305e-05,0.00726666666666688,0,0.00726668577979159
7251,72914745,0.2712362,1990,1686,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7252,72924745,0.2718078,1991,1681,0,1778,1527,142,0.0033166666666663,0.000600000000000212,0,0.00337050111671479
7253,72934745,0.2725312,1992,1683,0,1777,1525,142,-1.66666666670305e-05,-0.00606666666666645,0,0.00606668956039615
7254,72944745,0.2731397,1996,1694,0,1781,1527,142,0.0133166666666663,0.000600000000000212,0,0.0133301767096727
7255,72954745,0.2736219,1989,1687,0,1778,1525,142,0.0033166666666663,-0.00606666666666645,0,0.00691409590779715
7256,72964745,0.2745469,1989,1690,0,1786,1525,142,0.029983333333333,-0.00606666666666645,0,0.0305909254881607
7257,72974745,0.2750438,1991,1686,0,1777,1529,142,-1.66666666670305e-05,0.00726666666666688,0,0.00726668577979159
7258,72984745,0.2754777,1991,1687,0,1779,1530,142,0.00664999999999964,0.0106000000000002,0,0.0125132929319184
7259,72994745,0.2761189,1986,1687,0,1777,1529,142,-1.66666666670305e-05,0.00726666666666688,0,0.00726668577979159
7260,73004745,0.278151,1994,1682,0,1778,1527,142,0.0033166666666663,0.000600000000000212,0,0.00337050111671479
7261,73014745,0.278904,1993,1689,0,1777,1529,142,-1.66666666670305e-05,0.00726666666666688,0,0.00726668577979159
7262,73024745,0.2795363,1994,1694,0,1772,1525,142,-0.0166833333333337,-0.00606666666666645,0,0.017752128197925
7263,73034745,0.280201,1994,1683,0,1776,1530,142,-0.00335000000000036,0.0106000000000002,0,0.0111167666162426
7264,73044745,0.2807088,1991,1684,0,1779,1526,142,0.00664999999999964,-0.00273333333333312,0,0.0071898269180214
7265,73054745,0.2814463,1993,1690,0,1774,1526,142,-0.010016666666667,-0.00273333333333312,0,0.0103829052881276
7266,73064745,0.2820487,1989,1681,0,1776,1532,142,-0.00335000000000036,0.0172666666666669,0,0.0175886405892493
7267,73074745,0.2825042,1990,1683,0,1780,1522,142,0.00998333333333297,-0.0160666666666665,0,0.0189157268489003
7268,73084745,0.2830112,1991,1683,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7269,73094745,0.2834862,1991,1690,0,1775,1525,142,-0.0066833333333337,-0.00606666666666645,0,0.00902615028065073
7270,73104745,0.2840398,1990,1687,0,1778,1527,142,0.0033166666666663,0.000600000000000212,0,0.00337050111671479
7271,73114745,0.2845417,1989,1685,0,1778,1530,142,0.0033166666666663,0.0106000000000002,0,0.0111067672064278
7272,73124745,0.2851005,1995,1683,0,1773,1530,142,-0.0133500000000004,0.0106000000000002,0,0.0170464805751807
7273,73134745,0.2858288,1991,1686,0,1775,1526,142,-0.0066833333333337,-0.00273333333333312,0,0.00722066863632166
7274,73144745,0.2865715,1991,1683,0,1777,1530,142,-1.66666666670305e-05,0.0106000000000002,0,0.0106000131027175
7275,73154745,0.2872915,1994,1713,0,1767,1525,142,-0.0333500000000004,-0.00606666666666645,0,0.0338972999580271
7276,73164745,0.2883798,1989,1692,0,1779,1521,142,0.00664999999999964,-0.0193999999999998,0,0.0205081081526304
7277,73174745,0.2891044,1994,1687,0,1782,1527,142,0.0166499999999996,0.000600000000000212,0,0.0166608073033688
7278,73184745,2.0408475,1997,1693,0,1778,1523,142,0.0033166666666663,-0.0127333333333331,0,0.0131581934761405
7279,73194745,2.0426059,1994,1685,0,1779,1530,142,0.00664999999999964,0.0106000000000002,0,0.0125132929319184
7280,73204745,2.0436595,1991,1691,0,1775,1525,142,-0.0066833333333337,-0.00606666666666645,0,0.00902615028065073
7281,73214745,2.0445817,1994,1685,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7282,73224745,2.0454291,1994,1687,0,1779,1524,142,0.00664999999999964,-0.00939999999999979,0,0.0115144474465773
7283,73234745,2.046221,1987,1685,0,1778,1524,142,0.0033166666666663,-0.00939999999999979,0,0.00996796256903944
7284,73244745,2.0470222,1998,1685,0,1777,1524,142,-1.66666666670305e-05,-0.00939999999999979,0,0.00940001477540189
7285,73254745,2.0477183,1991,1686,0,1775,1526,142,-0.0066833333333337,-0.00273333333333312,0,0.00722066863632166
7286,73264745,2.0483747,1997,1690,0,1779,1529,142,0.00664999999999964,0.00726666666666688,0,0.00985022560373328
7287,73274745,2.0492691,1990,1690,0,1779,1524,142,0.00664999999999964,-0.00939999999999979,0,0.0115144474465773
7288,73284745,2.0501052,1997,1683,0,1780,1532,142,0.00998333333333297,0.0172666666666669,0,0.019945042547516
7289,73294745,2.0515725,1991,1689,0,1782,1527,142,0.0166499999999996,0.000600000000000212,0,0.0166608073033688
7290,73304745,2.0526316,1998,1685,0,1776,1529,142,-0.00335000000000036,0.00726666666666688,0,0.00800168385056858
7291,73314745,2.0535935,1994,1689,0,1777,1526,142,-1.66666666670305e-05,-0.00273333333333312,0,0.00273338414586895
7292,73324745,2.054585,1993,1686,0,1775,1521,142,-0.0066833333333337,-0.0193999999999998,0,0.0205189411141131
7293,73334745,2.0557007,1994,1690,0,1782,1523,142,0.0166499999999996,-0.0127333333333331,0,0.0209609226366055
7294,73344745,2.0566538,1993,1682,0,1782,1523,142,0.0166499999999996,-0.0127333333333331,0,0.0209609226366055
7295,73354745,2.0576994,1991,1691,0,1776,1530,142,-0.00335000000000036,0.0106000000000002,0,0.0111167666162426
7296,73364746,2.0595181,1990,1686,0,1782,1530,142,0.0166499999999996,0.0106000000000002,0,0.019737844360517
7297,73374745,2.0605859,1990,1687,0,1780,1534,142,0.00998333333333297,0.0239333333333335,0,0.0259320533103125
7298,73384745,2.061444,1991,1687,0,1776,1532,142,-0.00335000000000036,0.0172666666666669,0,0.0175886405892493
7299,73394745,2.0621898,1994,1681,0,1778,1526,142,0.0033166666666663,-0.00273333333333312,0,0.0042978353724736
7300,73404745,2.0630129,1991,1686,0,1780,1525,142,0.00998333333333297,-0.00606666666666645,0,0.0116820969388582
7301,73414745,2.0641395,1994,1691,0,1777,1529,142,-1.66666666670305e-05,0.00726666666666688,0,0.00726668577979159
7302,73424745,2.0651768,1993,1691,0,1775,1534,142,-0.0066833333333337,0.0239333333333335,0,0.0248489715861422
7303,73434745,2.0662871,1991,1686,0,1779,1529,142,0.00664999999999964,0.00726666666666688,0,0.00985022560373328
7304,73444745,2.0673401,1996,1689,0,1780,1525,142,0.00998333333333297,-0.00606666666666645,0,0.0116820969388582
7305,73454745,2.0682168,1990,1683,0,1778,1525,142,0.0033166666666663,-0.00606666666666645,0,0.00691409590779715
7306,73464745,2.0691098,1994,1687,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7307,73474745,2.0699836,1991,1686,0,1777,1534,142,-1.66666666670305e-05,0.0239333333333335,0,0.0239333391364898
7308,73484745,2.0708323,1989,1685,0,1776,1530,142,-0.00335000000000036,0.0106000000000002,0,0.0111167666162426
7309,73494745,2.0718131,1987,1682,0,1776,1527,142,-0.00335000000000036,0.000600000000000212,0,0.00340330721504872
7310,73504745,2.0726325,1998,1680,0,1779,1524,142,0.00664999999999964,-0.00939999999999979,0,0.0115144474465773
7311,73514745,2.0736234,1986,1693,0,1780,1522,142,0.00998333333333297,-0.0160666666666665,0,0.0189157268489003
7312,73524745,2.0746094,1991,1687,0,1782,1530,142,0.0166499999999996,0.0106000000000002,0,0.019737844360517
7313,73534745,2.0761123,1995,1689,0,1780,1523,142,0.00998333333333297,-0.0127333333333331,0,0.0161803807811253
7314,73544745,2.0770064,1997,1680,0,1777,1528,142,-1.66666666670305e-05,0.00393333333333355,0,0.00393336864390951
7315,73554745,2.0781135,1995,1686,0,1780,1526,142,0.00998333333333297,-0.00273333333333312,0,0.0103507514488344
7316,73564745,2.0796306,1996,1682,0,1778,1522,142,0.0033166666666663,-0.0160666666666665,0,0.0164054276248913
7317,73574745,2.0805051,1997,1687,0,1778,1521,142,0.0033166666666663,-0.0193999999999998,0,0.019681470417064
7318,73584745,2.0814825,1993,1685,0,1780,1529,142,0.00998333333333297,0.00726666666666688,0,0.0123479305508609
7319,73594745,2.0824425,1987,1685,0,1776,1526,142,-0.00335000000000036,-0.00273333333333312,0,0.00432361088803241
7320,73604745,2.0832381,1996,1691,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7321,73614745,2.0841702,1990,1686,0,1772,1530,142,-0.0166833333333337,0.0106000000000002,0,0.0197659710389125
7322,73624745,2.0850269,1993,1687,0,1780,1524,142,0.00998333333333297,-0.00939999999999979,0,0.0137122917283886
7323,73634745,2.0859668,1994,1684,0,1775,1526,142,-0.0066833333333337,-0.00273333333333312,0,0.00722066863632166
7324,73644745,2.0868712,1991,1687,0,1776,1539,142,-0.00335000000000036,0.0406000000000002,0,0.0407379736854942
7325,73654745,2.0878306,1987,1685,0,1776,1524,142,-0.00335000000000036,-0.00939999999999979,0,0.0099791031661166
7326,73664745,2.088666,1993,1683,0,1776,1530,142,-0.00335000000000036,0.0106000000000002,0,0.0111167666162426
7327,73674745,2.0895596,1990,1685,0,1775,1525,142,-0.0066833333333337,-0.00606666666666645,0,0.00902615028065073
7328,73684745,2.0905563,1994,1687,0,1777,1526,142,-1.66666666670305e-05,-0.00273333333333312,0,0.00273338414586895
7329,73694745,2.0915946,1991,1686,0,1777,1522,142,-1.66666666670305e-05,-0.0160666666666665,0,0.0160666753112008
7330,73704745,2.0924562,1989,1690,0,1777,1527,142,-1.66666666670305e-05,0.000600000000000212,0,0.000600231436845859
7331,73714745,2.0933354,1986,1684,0,1777,1526,142,-1.66666666670305e-05,-0.00273333333333312,0,0.00273338414586895
7332,73724745,2.0942695,1994,1686,0,1778,1524,142,0.0033166666666663,-0.00939999999999979,0,0.00996796256903944
7333,73734745,2.0951027,1987,1684,0,1781,1530,142,0.0133166666666663,0.0106000000000002,0,0.0170203881010718
7334,73744745,2.0958507,1990,1686,0,1777,1522,142,-1.66666666670305e-05,-0.0160666666666665,0,0.0160666753112008
7335,73754745,2.0967892,1991,1683,0,1780,1527,142,0.00998333333333297,0.000600000000000212,0,0.0100013471314837
7336,73764745,2.0979907,1987,1687,0,1780,1532,142,0.00998333333333297,0.0172666666666669,0,0.019945042547516
7337,73774745,2.0988121,1992,1685,0,1769,1524,142,-0.0266833333333337,-0.00939999999999979,0,0.0282906394020671
7338,73784745,2.1001145,1989,1686,0,1779,1521,142,0.00664999999999964,-0.0193999999999998,0,0.0205081081526304
7339,73794745,2.1016053,1995,1683,0,1782,1527,142,0.0166499999999996,0.000600000000000212,0,0.0166608073033688
7340,73804745,2.103323,1992,1684,0,1774,1524,142,-0.010016666666667,-0.00939999999999979,0,0.0137365793089515
7341,73814745,2.1051794,1994,1689,0,1777,1530,142,-1.66666666670305e-05,0.0106000000000002,0,0.0106000131027175
7342,73824745,2.1066594,1991,1683,0,1777,1533,142,-1.66666666670305e-05,0.0206000000000002,0,0.0206000067421782
7343,73834745,2.1079498,1995,1689,0,1779,1530,142,0.00664999999999964,0.0106000000000002,0,0.0125132929319184
7344,73844745,2.1095882,1994,1685,0,1775,1525,142,-0.0066833333333337,-0.00606666666666645,0,0.00902615028065073
7345,73854745,2.1105425,1994,1690,0,1772,1530,142,-0.0166833333333337,0.0106000000000002,0,0.0197659710389125
7346,73864745,2.1119756,1995,1685,0,1780,1527,142,0.00998333333333297,0.000600000000000212,0,0.0100013471314837
7347,73874745,2.1133389,1986,1686,0,1775,1530,142,-0.0066833333333337,0.0106000000000002,0,0.0125310392404004
7348,73884745,2.114963,1989,1683,0,1780,1522,142,0.00998333333333297,-0.0160666666666665,0,0.0189157268489003
7349,73894745,2.1162446,1995,1687,0,1776,1525,142,-0.00335000000000036,-0.00606666666666645,0,0.00693014750524434
7350,73904745,2.1177637,1991,1683,0,1777,1526,142,-1.66666666670305e-05,-0.00273333333333312,0,0.00273338414586895
7351,73914745,2.1191677,1994,1686,0,1780,1526,142,0.00998333333333297,-0.00273333333333312,0,0.0103507514488344
7352,73924745,2.1202195,2000,1682,0,1777,1525,142,-1.66666666670305e-05,-0.00606666666666645,0,0.00606668956039615
7353,73934745,2.1210899,1989,1683,0,1773,1526,142,-0.0133500000000004,-0.00273333333333312,0,0.0136269443057172
7354,73944745,2.1226899,1993,1686,0,1779,1530,142,0.00664999999999964,0.0106000000000002,0,0.0125132929319184
7355,73954745,2.1241473,1994,1691,0,1775,1524,142,-0.0066833333333337,-0.00939999999999979,0,0.011533730725331
7356,73964745,2.1253034,1987,1685,0,1777,1524,142,-1.66666666670305e-05,-0.00939999999999979,0,0.00940001477540189
7357,73974745,2.1263499,1987,1685,0,1782,1527,142,0.0166499999999996,0.000600000000000212,0,0.0166608073033688
7358,73984745,2.1278738,1994,1689,0,1782,1524,142,0.0166499999999996,-0.00939999999999979,0,0.01912021181891
7359,73994745,2.1291791,1997,1687,0,1777,1525,142,-1.66666666670305e-05,-0.00606666666666645,0,0.00606668956039615
7360,74004745,2.1299977,1994,1690,0,1776,1527,142,-0.00335000000000036,0.000600000000000212,0,0.00340330721504872
7361,74014745,2.1308143,1991,1690,0,1780,1528,142,0.00998333333333297,0.00393333333333355,0,0.0107302402375506
7362,74024745,2.1316997,1994,1691,0,1770,1525,142,-0.0233500000000004,-0.00606666666666645,0,0.0241252345987445
7363,74034745,2.1325339,1991,1686,0,1779,1524,142,0.00664999999999964,-0.00939999999999979,0,0.0115144474465773
7364,74044745,2.1333829,1991,1686,0,1778,1526,142,0.0033166666666663,-0.00273333333333312,0,0.0042978353724736
7365,74054745,2.1341429,1991,1686,0,1776,1529,142,-0.00335000000000036,0.00726666666666688,0,0.00800168385056858
7366,74064745,2.1348686,1991,1683,0,1776,1525,142,-0.00335000000000036,-0.00606666666666645,0,0.00693014750524434
7367,74074745,2.1355903,1995,1682,0,1779,1525,142,0.00664999999999964,-0.00606666666666645,0,0.00900149678911441
7368,74084745,2.1362107,1988,1687,0,1779,1530,142,0.00664999999999964,0.0106000000000002,0,0.0125132929319184
7369,74094745,2.1369423,1986,1687,0,1776,1526,142,-0.00335000000000036,-0.00273333333333312,0,0.00432361088803241
7370,74104745,2.1383537,1991,1684,0,1774,1522,142,-0.010016666666667,-0.0160666666666665,0,0.0189333406690127
7371,74114745,2.1396787,1989,1687,0,1775,1523,142,-0.0066833333333337,-0.0127333333333331,0,0.0143807065967643
7372,74124745,2.1406965,1995,1686,0,1778,1525,142,0.0033166666666663,-0.00606666666666645,0,0.00691409590779715
7373,74134745,2.1416436,1990,1682,0,1778,1523,142,0.0033166666666663,-0.0127333333333331,0,0.0131581934761405
7374,74144745,2.1423881,1990,1683,0,1778,1529,142,0.0033166666666663,0.00726666666666688,0,0.00798778581474384
7375,74154745,2.1430989,1995,1686,0,1773,1529,142,-0.0133500000000004,0.00726666666666688,0,0.015199570534869
7376,74164745,2.143983,1993,1685,0,1776,1527,142,-0.00335000000000036,0.000600000000000212,0,0.00340330721504872
7377,74174745,2.144895,1990,1683,0,1776,1527,142,-0.00335000000000036,0.000600000000000212,0,0.00340330721504872
7378,74184745,2.1462928,1988,1690,0,1777,1530,142,-1.66666666670305e-05,0.0106000000000002,0,0.0106000131027175
7379,74194745,2.147244,1995,1687,0,1775,1529,142,-0.0066833333333337,0.00726666666666688,0,0.00987275994283751
7380,74204745,2.1481768,1991,1682,0,1782,1524,142,0.0166499999999996,-0.00939999999999979,0,0.01912021181891
7381,74214745,2.1490963,1991,1686,0,1780,1527,142,0.00998333333333297,0.000600000000000212,0,0.0100013471314837
