seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,340061,2127,0,0,1889,142,142
1,349299,2130,0,0,1878,142,142
2,359299,2128,0,0,1889,142,142
3,369299,2130,0,0,1893,142,142
4,379299,2128,0,0,1890,142,142
5,389299,2127,0,0,1887,142,142
6,399299,2128,0,0,1895,142,142
7,409298,2132,0,0,1889,142,142
8,419299,2131,0,0,1887,142,142
9,429298,2128,0,0,1889,142,142
10,439299,2129,0,0,1892,142,142
11,449298,2134,0,0,1906,142,142
12,459299,2125,0,0,1888,142,142
13,469299,2128,0,0,1893,142,142
14,479299,2128,7,0,1889,142,142
15,489299,2130,0,0,1889,142,142
16,499299,2125,0,0,1888,142,142
17,509299,2128,0,0,1889,142,142
18,519299,2124,0,0,1887,142,142
19,529299,2129,0,0,1887,142,142
20,539299,2128,0,0,1887,142,142
21,549298,2128,0,0,1886,142,142
22,559299,2127,0,0,1887,142,142
23,569299,2128,0,0,1888,142,142
24,579299,2128,0,0,1887,142,142
25,589299,2119,0,0,1880,142,142
26,599299,2130,0,0,1890,142,142
27,609299,2134,0,0,1889,142,142
28,619299,2126,0,0,1894,142,142
29,629299,2126,0,0,1906,142,142
30,639298,2127,0,0,1889,142,142
31,649299,2128,0,0,1891,142,142
32,659299,2127,0,0,1887,142,142
33,669299,2128,0,0,1890,142,142
34,679299,2126,0,0,1885,142,142
35,689299,2128,0,0,1888,142,142
36,699299,2128,0,0,1888,142,142
37,709299,2123,0,0,1901,142,142
38,719298,2127,0,9,1890,142,142
39,729299,2128,0,0,1889,142,142
40,739299,2129,0,0,1889,142,142
41,749299,2128,0,0,1889,142,142
42,759299,2129,0,0,1889,142,142
43,769299,2128,0,0,1889,142,142
44,779299,2128,0,0,1890,142,142
45,789299,2126,0,0,1870,142,142
46,799299,2125,3,0,1885,142,142
47,809299,2125,0,0,1887,142,142
48,819299,2121,0,0,1889,142,142
49,829299,2122,0,0,1887,142,142
50,839298,2124,0,0,1888,142,142
51,849299,2126,0,0,1889,142,142
52,859299,2128,0,0,1887,142,142
53,869298,2122,0,0,1888,142,142
54,879298,2128,0,6,1888,142,142
55,889299,2124,0,14,1887,142,142
56,899299,2121,0,0,1890,142,142
57,909299,2124,0,8,1887,142,153
58,919299,2124,0,0,1883,142,142
59,929299,2128,0,0,1890,142,142
60,939299,2127,0,0,1887,142,142
61,949299,2118,0,0,1876,142,142
62,959299,2123,0,0,1880,142,142
63,969299,2121,0,0,1888,142,142
64,979298,2127,0,0,1887,142,142
65,989299,2127,0,0,1889,142,142
66,999299,2125,0,0,1885,142,142
67,1009298,2125,0,0,1885,142,142
68,1019299,2117,0,0,1883,142,142
69,1029299,2121,0,0,1876,142,142
70,1039299,2124,0,0,1881,142,142
71,1049299,2123,0,0,1878,142,142
72,1059299,2126,0,7,1885,142,142
73,1069299,2123,0,0,1887,142,142
74,1079299,2123,0,0,1884,142,142
75,1089300,2122,0,0,1885,142,142
76,1099299,2124,0,0,1884,142,142
77,1109299,2122,0,0,1887,142,142
78,1119299,2127,0,0,1887,142,142
79,1129299,2119,0,0,1884,142,142
80,1139299,2120,0,0,1855,142,142
81,1149299,2123,0,0,1877,142,142
82,1159299,2122,0,0,1881,142,142
83,1169299,2122,0,0,1888,142,142
84,1179299,2121,0,0,1877,142,142
85,1189299,2117,0,0,1881,142,142
86,1199299,2119,0,0,1887,142,142
87,1209298,2123,0,0,1879,142,142
88,1219299,2117,0,0,1883,142,142
89,1229299,2113,0,0,1880,142,142
90,1239299,2122,0,0,1876,142,142
91,1249299,2111,0,0,1877,142,142
92,1259299,2115,0,0,1882,142,142
93,1269299,2121,0,0,1878,142,142
94,1279298,2111,0,0,1881,142,142
95,1289299,2119,0,0,1874,142,142
96,1299299,2115,0,0,1877,142,142
97,1309299,2115,0,0,1874,142,142
98,1319299,2112,2,0,1876,142,142
99,1329299,2117,0,0,1876,142,148
100,1339299,2111,0,0,1876,142,142
101,1349299,2113,0,0,1874,142,142
102,1359299,2107,0,0,1880,142,142
103,1369299,2116,0,0,1874,142,142
104,1379299,2115,0,0,1876,142,142
105,1389299,2112,0,0,1874,142,142
106,1399299,2106,0,0,1872,142,142
107,1409298,2106,0,0,1872,142,142
108,1419299,2111,0,0,1875,142,142
109,1429298,2111,0,0,1875,142,142
110,1439299,2103,0,0,1872,142,142
111,1449299,2112,0,0,1873,142,142
112,1459299,2108,0,0,1874,142,142
113,1469299,2107,0,0,1874,142,142
114,1479299,2109,0,0,1869,142,142
115,1489299,2105,0,0,1874,142,142
116,1499299,2112,0,0,1874,142,142
117,1509298,2105,0,0,1868,142,142
118,1519299,2101,0,0,1872,142,142
119,1529298,2113,0,0,1864,142,142
120,1539299,2110,0,0,1874,142,142
121,1549299,2107,0,0,1872,142,145
122,1559299,2101,0,0,1874,142,142
123,1569299,2106,0,0,1869,142,142
124,1579299,2100,0,0,1872,142,142
125,1589299,2109,0,0,1865,142,142
126,1599298,2110,0,0,1874,142,142
127,1609298,2102,0,0,1866,142,142
128,1619299,2105,0,0,1873,142,142
129,1629299,2099,0,0,1864,142,142
130,1639299,2101,0,0,1872,142,142
131,1649299,2101,0,0,1887,142,142
132,1659299,2101,0,0,1864,142,142
133,1669299,2096,0,0,1865,142,142
134,1679299,2105,0,0,1869,142,142
135,1689299,2100,0,0,1863,142,142
136,1699299,2101,0,0,1864,142,142
137,1709299,2096,0,0,1869,142,142
138,1719299,2101,0,0,1868,142,142
139,1729299,2098,0,0,1865,142,142
140,1739299,2097,0,0,1863,142,142
141,1749299,2101,0,0,1867,142,142
142,1759299,2101,0,0,1865,142,142
143,1769299,2101,0,0,1864,142,142
144,1779299,2096,0,0,1860,142,142
145,1789299,2099,0,0,1859,142,142
146,1799299,2105,0,0,1860,142,142
147,1809299,2102,0,0,1864,142,142
148,1819298,2096,0,0,1867,142,142
149,1829299,2098,0,0,1861,142,142
150,1839299,2096,0,0,1868,142,142
151,1849299,2099,2,0,1863,142,142
152,1859298,2096,0,0,1863,142,142
153,1869299,2096,0,0,1844,142,142
154,1879299,2091,0,0,1864,142,142
155,1889299,2095,0,0,1864,142,142
156,1899299,2096,0,0,1859,142,142
157,1909298,2096,0,0,1863,142,142
158,1919299,2096,0,0,1863,142,142
159,1929299,2096,0,0,1863,142,142
160,1939299,2096,0,0,1863,142,142
161,1949298,2097,0,0,1863,142,142
162,1959298,2095,0,0,1863,142,142
163,1969298,2096,0,0,1859,142,142
164,1979298,2093,0,0,1861,142,142
165,1989299,2097,0,0,1863,142,142
166,1999299,2093,0,0,1861,142,142
167,2009299,2090,0,0,1863,142,142
168,2019298,2090,0,0,1861,142,142
169,2029298,2093,0,0,1864,142,142
170,2039299,2096,0,0,1862,145,142
171,2049298,2094,0,0,1854,142,142
172,2059299,2091,0,0,1860,142,142
173,2069299,2095,0,0,1862,142,142
174,2079299,2091,0,0,1859,142,142
175,2089299,2095,0,0,1864,142,142
176,2099298,2095,0,0,1854,142,142
177,2109299,2092,0,0,1861,142,142
178,2119299,2085,0,0,1858,142,142
179,2129299,2094,0,0,1857,142,153
180,2139298,2090,0,0,1858,142,142
181,2149299,2088,0,0,1858,142,142
182,2159299,2087,0,0,1857,142,142
183,2169299,2092,0,0,1863,142,142
184,2179299,2085,0,0,1858,142,142
185,2189299,2089,0,0,1852,142,142
186,2199299,2086,0,0,1860,142,142
187,2209299,2086,0,0,1853,142,142
188,2219298,2085,0,0,1855,142,142
189,2229298,2091,0,0,1855,142,142
190,2239299,2090,0,0,1855,142,142
191,2249299,2086,0,0,1857,142,142
192,2259299,2094,0,0,1851,142,142
193,2269299,2083,0,0,1851,142,142
194,2279299,2090,0,0,1850,142,142
195,2289299,2086,0,0,1851,142,142
196,2299299,2077,0,0,1849,142,142
197,2309299,2085,0,0,1851,142,142
198,2319299,2084,0,0,1849,146,142
