seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
48,819295,0.1337346,1891,1760,1488,1697,1582,1366
49,829295,0.1342207,1898,1746,1488,1696,1590,1364
50,839295,0.1347098,1888,1744,1488,1690,1576,1364
51,849295,0.135281,1890,1759,1488,1695,1580,1361
52,859295,0.1358009,1900,1728,1483,1690,1582,1364
53,869296,0.1362691,1891,1738,1488,1688,1580,1365
54,879295,0.1367433,1892,1755,1494,1700,1580,1366
55,889295,0.1371911,1890,1749,1497,1687,1575,1360
56,899295,0.1375982,1888,1746,1487,1695,1581,1365
57,909296,0.1380673,1889,1751,1503,1705,1576,1369
58,919295,0.1384707,1890,1742,1487,1692,1582,1364
59,929295,0.139054,1888,1747,1501,1698,1570,1363
60,939296,0.1396641,1891,1749,1495,1695,1576,1364
61,949295,0.1403256,1895,1744,1505,1691,1574,1361
62,959295,0.1410352,1890,1753,1490,1692,1582,1365
63,969295,0.1416069,1891,1744,1479,1694,1581,1361
64,979295,0.1423926,1894,1745,1489,1690,1574,1367
65,989295,0.1430724,1889,1737,1491,1695,1579,1353
66,999295,0.143728,1883,1744,1485,1690,1574,1376
67,1009295,0.1443405,1890,1749,1488,1701,1580,1356
68,1019295,0.1449641,1890,1744,1488,1694,1575,1363
69,1029295,0.1455153,1889,1755,1486,1700,1576,1364
70,1039295,0.1460397,1893,1751,1488,1690,1576,1361
71,1049295,0.1464988,1888,1741,1489,1688,1581,1365
72,1059295,0.1470641,1889,1751,1488,1698,1585,1362
73,1069295,0.1474984,1891,1744,1488,1699,1585,1366
74,1079295,0.1479691,1895,1744,1486,1688,1583,1369
75,1089295,0.1484403,1885,1750,1487,1694,1582,1365
76,1099295,0.1489979,1885,1751,1483,1697,1574,1363
77,1109295,0.1495349,1921,1756,1485,1690,1576,1363
78,1119296,0.1500223,1895,1750,1488,1692,1580,1363
79,1129295,0.1504845,1891,1749,1488,1694,1578,1361
80,1139295,0.1510168,1893,1747,1489,1703,1576,1364
81,1149295,0.1516181,1883,1754,1491,1691,1570,1364
82,1159295,0.1522825,1891,1747,1489,1691,1577,1363
83,1169295,0.1528273,1886,1753,1490,1699,1574,1364
84,1179295,0.1534823,1914,1754,1490,1691,1578,1364
85,1189295,0.154033,1883,1760,1490,1705,1578,1363
86,1199296,0.1545073,1891,1759,1489,1686,1575,1365
87,1209295,0.1549281,1891,1747,1489,1695,1582,1364
88,1219295,0.15533,1893,1751,1488,1700,1575,1369
89,1229295,0.1558437,1885,1753,1490,1700,1575,1366
90,1239296,0.1563121,1887,1744,1488,1681,1574,1362
91,1249295,0.1567594,1893,1745,1488,1696,1574,1361
92,1259295,0.157832,1891,1754,1486,1694,1579,1363
93,1269295,0.159035,1890,1749,1493,1694,1576,1364
94,1279296,0.1601639,1887,1747,1486,1694,1578,1361
95,1289295,0.160914,1891,1750,1484,1690,1580,1364
96,1299296,0.1616241,1894,1745,1513,1697,1582,1364
97,1309295,0.1622702,1897,1753,1488,1693,1576,1367
98,1319295,0.1629601,1892,1751,1481,1702,1579,1355
99,1329295,0.1635624,1890,1747,1491,1693,1580,1364
100,1339296,0.1642256,1889,1751,1487,1702,1578,1356
101,1349295,0.1648468,1895,1750,1479,1696,1576,1365
102,1359296,0.1655906,1897,1755,1488,1695,1580,1352
103,1369295,0.1663886,1892,1751,1488,1694,1578,1363
104,1379295,0.1671603,1890,1751,1486,1703,1578,1362
105,1389296,0.1678841,1891,1755,1488,1694,1579,1364
106,1399296,0.1685498,1887,1746,1493,1690,1580,1367
107,1409295,0.1691534,1893,1751,1486,1688,1578,1362
108,1419295,0.1697853,1898,1745,1487,1695,1575,1364
109,1429295,0.1704628,1893,1755,1488,1687,1578,1363
110,1439295,0.1710838,1891,1758,1487,1694,1576,1364
111,1449296,0.1717476,1892,1750,1472,1697,1582,1364
112,1459295,0.1723888,1885,1750,1501,1691,1581,1343
113,1469296,0.1729957,1887,1751,1472,1690,1575,1358
114,1479295,0.1739489,1885,1747,1486,1685,1574,1377
115,1489296,0.1748057,1888,1744,1514,1690,1578,1361
116,1499296,0.1755716,1893,1756,1478,1690,1580,1362
117,1509295,0.1762411,1888,1745,1504,1696,1585,1369
118,1519295,0.1768589,1885,1745,1502,1693,1578,1364
119,1529295,0.1775714,1889,1751,1488,1697,1584,1361
120,1539295,0.178278,1886,1748,1484,1690,1585,1364
121,1549295,0.1789879,1898,1748,1483,1698,1580,1365
122,1559295,0.1797238,1890,1750,1491,1688,1583,1364
123,1569295,0.1805533,1888,1753,1490,1698,1575,1364
124,1579295,0.1813025,1902,1747,1492,1698,1580,1364
125,1589295,0.1819591,1887,1751,1477,1694,1579,1362
126,1599295,0.1826895,1890,1742,1483,1693,1578,1364
127,1609296,0.1833802,1886,1745,1482,1693,1579,1363
128,1619295,0.1840647,1889,1745,1484,1705,1579,1364
129,1629295,0.1848689,1894,1751,1487,1691,1579,1364
130,1639295,0.1856157,1890,1747,1489,1699,1576,1364
131,1649295,0.1863007,1883,1750,1494,1703,1578,1365
132,1659296,0.1876623,1901,1745,1495,1696,1576,1365
133,1669295,0.1909821,1889,1749,1490,1692,1575,1364
134,1679295,0.1918636,1901,1750,1491,1690,1574,1364
135,1689295,0.192546,1890,1745,1483,1690,1574,1362
136,1699295,0.1932852,1887,1745,1495,1695,1572,1360
137,1709296,0.1941603,1899,1746,1488,1696,1580,1362
138,1719295,0.1950413,1888,1744,1493,1687,1578,1362
139,1729295,0.1958654,1879,1744,1488,1691,1575,1390
140,1739295,0.1965755,1888,1753,1486,1689,1576,1364
141,1749295,0.1972805,1882,1743,1489,1706,1582,1363
142,1759296,0.1980048,1895,1753,1488,1701,1578,1367
143,1769296,0.1987304,1883,1744,1488,1697,1578,1363
144,1779295,0.1993713,1887,1750,1487,1694,1575,1363
145,1789295,0.1999898,1888,1750,1489,1695,1575,1356
146,1799296,0.2006359,1891,1751,1494,1695,1579,1369
147,1809295,0.2013777,1888,1747,1485,1695,1580,1359
148,1819295,0.2020953,1890,1757,1489,1695,1584,1364
149,1829295,0.2028409,1890,1755,1488,1698,1578,1364
150,1839295,0.2039816,1886,1745,1494,1694,1575,1366
151,1849295,0.2047004,1890,1750,1482,1691,1579,1360
152,1859295,1.7371729,1893,1770,1488,1699,1575,1364
153,1869295,1.737973,1888,1754,1495,1704,1576,1360
154,1879295,1.7385915,1897,1746,1489,1690,1571,1364
155,1889295,1.7393346,1886,1745,1488,1697,1578,1364
156,1899295,1.7400437,1889,1749,1495,1691,1576,1367
157,1909295,1.7407338,1899,1747,1488,1695,1580,1360
158,1919295,1.7415248,1893,1748,1488,1696,1579,1364
159,1929296,1.7423709,1891,1753,1487,1691,1585,1366
160,1939296,1.7433447,1889,1728,1488,1695,1575,1369
161,1949295,1.7439391,1891,1750,1486,1693,1580,1364
162,1959295,1.7445263,1887,1751,1488,1691,1584,1366
163,1969295,1.7453073,1893,1754,1483,1695,1584,1366
164,1979296,1.7461169,1888,1753,1491,1698,1574,1364
165,1989295,1.7468147,1885,1751,1491,1693,1582,1364
166,1999295,1.7474552,1883,1762,1487,1701,1576,1364
167,2009295,1.7482141,1887,1744,1488,1697,1577,1364
168,2019296,1.748827,1887,1749,1490,1693,1566,1391
169,2029295,1.7494221,1893,1745,1479,1698,1580,1364
170,2039295,1.7502094,1899,1744,1484,1701,1578,1366
171,2049295,1.7510479,1881,1744,1486,1693,1588,1360
172,2059295,1.7521327,1891,1748,1489,1695,1580,1351
173,2069295,1.7530139,1895,1747,1488,1694,1574,1362
174,2079295,1.753691,1885,1745,1488,1695,1576,1350
175,2089295,1.7544344,1887,1750,1488,1696,1579,1364
176,2099295,1.7551391,1887,1749,1486,1692,1578,1364
177,2109295,1.7556137,1885,1743,1495,1694,1593,1362
178,2119295,1.7560736,1879,1745,1491,1703,1576,1362
179,2129295,1.7568048,1894,1750,1501,1691,1580,1362
180,2139295,1.7581436,1891,1751,1487,1698,1576,1360
181,2149295,1.7589672,1892,1749,1478,1688,1578,1359
182,2159295,1.7595086,1890,1746,1483,1690,1575,1364
183,2169295,1.7599427,1883,1746,1481,1697,1576,1361
184,2179295,1.7604086,1889,1746,1488,1689,1580,1364
185,2189295,1.7608256,1894,1749,1517,1695,1577,1369
186,2199295,1.7615864,1889,1755,1488,1690,1574,1364
187,2209295,1.7622135,1891,1751,1493,1695,1580,1364
188,2219296,1.7644421,1887,1750,1481,1698,1581,1364
189,2229295,1.7654611,1891,1757,1489,1692,1585,1364
190,2239296,1.7663951,1872,1751,1488,1698,1582,1369
191,2249295,1.767482,1887,1745,1489,1693,1575,1362
192,2259295,1.7683141,1903,1758,1489,1692,1580,1366
193,2269295,1.7690246,1890,1744,1478,1691,1580,1362
194,2279295,1.7696876,1890,1749,1488,1690,1579,1364
195,2289295,1.7702758,1890,1749,1491,1692,1581,1363
196,2299296,1.7708314,1889,1749,1488,1695,1578,1369
197,2309296,1.7714128,1886,1751,1488,1690,1588,1364
198,2319295,1.7720708,1893,1750,1487,1695,1578,1365
199,2329295,1.7727908,1895,1750,1488,1688,1585,1363
200,2339295,1.7735769,1888,1751,1502,1700,1573,1364
201,2349295,1.7744344,1890,1749,1488,1698,1582,1362
202,2359295,1.7752409,1897,1744,1488,1695,1574,1358
203,2369295,1.7758943,1901,1745,1486,1694,1576,1364
204,2379296,1.7764217,1895,1744,1494,1705,1579,1368
205,2389296,1.7769496,1889,1749,1489,1696,1585,1343
206,2399295,1.777505,1891,1751,1493,1690,1573,1356
207,2409295,1.7781343,1890,1744,1488,1699,1581,1364
208,2419295,1.7787814,1886,1754,1490,1695,1577,1364
209,2429295,1.7793646,1886,1757,1486,1696,1578,1368
210,2439295,1.7799632,1892,1745,1491,1695,1577,1364
211,2449295,1.7805041,1881,1748,1488,1693,1575,1366
212,2459296,1.781129,1890,1750,1487,1693,1581,1364
213,2469295,1.782208,1895,1744,1493,1700,1578,1364
214,2479295,1.7829895,1887,1751,1487,1695,1579,1362
215,2489295,1.7837739,1886,1764,1487,1691,1580,1364
216,2499295,1.7844695,1883,1747,1483,1690,1578,1364
217,2509295,1.7853752,1882,1754,1488,1698,1576,1364
218,2519295,1.7862403,1890,1745,1491,1694,1578,1364
219,2529295,1.7870209,1889,1748,1488,1697,1579,1362
220,2539295,1.7881698,1890,1752,1488,1691,1569,1364
221,2549295,1.7890069,1887,1751,1484,1697,1579,1364
222,2559296,1.7904256,1890,1755,1488,1691,1580,1364
223,2569295,1.792094,1889,1757,1488,1692,1579,1364
224,2579296,1.7934316,1889,1745,1482,1701,1575,1365
225,2589296,1.7943638,1890,1747,1488,1690,1580,1362
226,2599295,1.7954877,1891,1744,1491,1697,1579,1364
227,2609295,1.7964148,1886,1751,1483,1696,1580,1364
228,2619295,1.7973196,1891,1747,1489,1693,1575,1361
229,2629295,1.7981036,1890,1751,1488,1690,1585,1351
230,2639295,1.7990498,1894,1750,1488,1694,1574,1368
231,2649295,1.799967,1888,1757,1487,1691,1575,1364
232,2659295,1.8008872,1890,1749,1488,1691,1584,1371
233,2669295,1.8017176,1890,1755,1485,1694,1585,1366
234,2679295,1.8029507,1886,1754,1489,1696,1578,1366
235,2689295,1.8040632,1887,1750,1493,1695,1579,1364
236,2699295,1.8049482,1887,1746,1490,1671,1582,1364
237,2709295,1.8056091,1893,1751,1485,1699,1582,1362
238,2719296,1.8062175,1891,1750,1479,1693,1571,1364
239,2729295,1.8067467,1898,1747,1492,1697,1574,1364
240,2739295,1.8071666,1894,1745,1488,1690,1574,1362
241,2749295,1.8075542,1892,1750,1485,1694,1569,1364
242,2759295,1.8079884,1888,1757,1490,1694,1575,1356
243,2769295,1.8084326,1891,1750,1486,1694,1575,1364
244,2779296,1.8088656,1889,1749,1491,1702,1580,1361
245,2789296,1.8093036,1888,1747,1488,1700,1580,1364
246,2799295,1.8097803,1891,1753,1488,1691,1582,1365
247,2809295,1.8103299,1892,1755,1490,1696,1581,1364
248,2819295,1.811012,1882,1743,1488,1694,1582,1361
249,2829295,1.8116952,1892,1755,1495,1696,1576,1362
250,2839296,1.8124061,1888,1755,1483,1693,1579,1364
251,2849295,1.8129393,1888,1750,1486,1700,1585,1364
252,2859295,1.8136476,1887,1728,1492,1689,1577,1364
253,2869295,1.8142119,1890,1751,1488,1694,1580,1364
254,2879295,1.8146359,1897,1753,1494,1701,1576,1361
255,2889295,1.8150852,1889,1757,1493,1693,1579,1368
256,2899295,1.8154827,1888,1756,1490,1685,1574,1365
257,2909296,1.8161364,1891,1743,1493,1695,1576,1362
258,2919295,1.8166049,1889,1747,1495,1683,1580,1365
259,2929295,1.8170617,1891,1746,1483,1681,1577,1364
260,2939295,1.8174706,1893,1750,1488,1695,1583,1369
261,2949296,1.8178706,1888,1745,1488,1690,1574,1362
262,2959295,1.8182879,1887,1755,1481,1695,1562,1367
263,2969296,1.8188616,1885,1745,1489,1696,1574,1359
264,2979295,1.8194576,1888,1749,1491,1695,1578,1364
265,2989295,1.8200194,1889,1744,1485,1695,1578,1364
266,2999296,1.8205244,1887,1741,1474,1691,1580,1374
267,3009295,1.8209648,1890,1764,1481,1695,1575,1364
268,3019295,1.8213518,1890,1749,1488,1696,1580,1368
269,3029296,1.8217458,1890,1754,1490,1697,1582,1364
270,3039295,1.8221833,1885,1754,1503,1705,1573,1363
271,3049295,1.8226887,1894,1751,1490,1693,1579,1364
272,3059295,1.8233157,1895,1747,1488,1693,1583,1361
273,3069295,1.8239369,1899,1751,1483,1692,1575,1364
274,3079295,1.8243958,1889,1747,1491,1697,1576,1364
275,3089295,1.8249282,1888,1752,1488,1694,1582,1364
276,3099295,1.8254555,1893,1744,1483,1691,1580,1363
277,3109295,1.8260556,1893,1756,1490,1688,1578,1364
278,3119296,1.8267693,1883,1748,1487,1698,1575,1363
279,3129296,1.827597,1879,1751,1490,1699,1579,1365
280,3139295,1.8290332,1895,1751,1488,1697,1580,1364
281,3149296,1.830177,1894,1751,1485,1692,1578,1364
282,3159296,1.831191,1890,1755,1497,1693,1580,1359
283,3169295,1.8319678,1895,1762,1493,1695,1577,1364
284,3179295,1.8326772,1891,1750,1490,1690,1578,1361
285,3189295,1.8334913,1890,1747,1495,1705,1583,1360
286,3199295,1.8342732,1895,1754,1489,1697,1578,1364
287,3209295,1.8350165,1895,1767,1491,1699,1578,1364
288,3219295,1.8356705,1887,1754,1488,1694,1575,1364
289,3229295,1.8362184,1896,1769,1493,1708,1578,1364
290,3239295,1.8367926,1885,1750,1489,1685,1585,1359
291,3249296,1.8374191,1887,1751,1488,1701,1579,1364
292,3259296,1.8380376,1892,1746,1489,1699,1580,1363
293,3269295,1.8386169,1891,1753,1486,1709,1580,1364
294,3279295,1.839331,1887,1746,1488,1703,1576,1369
295,3289296,1.8400195,1887,1747,1488,1687,1581,1364
296,3299296,1.8406497,1890,1749,1488,1696,1576,1364
297,3309295,1.8414009,1898,1753,1487,1697,1575,1365
298,3319295,1.8421416,1893,1744,1488,1693,1582,1369
299,3329295,1.8428249,1890,1751,1486,1694,1582,1364
300,3339295,1.843482,1889,1746,1486,1690,1585,1390
301,3349295,1.8442425,1891,1749,1502,1697,1576,1363
302,3359295,1.8452711,1895,1735,1490,1706,1579,1364
303,3369296,1.8461251,1889,1756,1494,1688,1584,1366
304,3379295,1.8470045,1886,1746,1488,1679,1585,1364
305,3389295,1.8479594,1888,1755,1490,1693,1575,1364
306,3399295,1.8494463,1899,1746,1489,1695,1576,1364
307,3409296,1.850519,1895,1745,1495,1679,1575,1360
308,3419295,1.8516228,1882,1750,1485,1683,1578,1363
309,3429295,1.8526544,1891,1747,1487,1687,1583,1369
310,3439296,1.8538438,1886,1744,1489,1700,1578,1362
311,3449295,1.8549424,1889,1738,1487,1691,1579,1359
312,3459296,1.8560141,1889,1749,1491,1688,1578,1366
313,3469295,1.8571573,1899,1764,1491,1681,1579,1364
314,3479295,1.8582351,1889,1754,1488,1694,1571,1372
315,3489296,1.8593998,1887,1758,1488,1693,1582,1364
316,3499296,1.860695,1890,1748,1488,1695,1578,1364
317,3509295,1.9577328,1893,1751,1494,1700,1588,1360
318,3519295,1.9585242,1887,1745,1491,1689,1580,1366
319,3529296,1.9592114,1888,1745,1489,1693,1587,1364
320,3539295,1.9599239,1889,1758,1490,1692,1578,1355
321,3549295,1.9605695,1893,1754,1486,1695,1580,1361
322,3559295,1.9612482,1885,1751,1489,1698,1576,1364
323,3569295,1.9620372,1891,1741,1489,1694,1579,1365
324,3579295,1.9629924,1889,1748,1486,1690,1576,1360
325,3589295,1.9638155,1893,1744,1495,1692,1579,1364
326,3599296,1.9650199,1888,1750,1486,1694,1583,1361
327,3609295,1.9664274,1883,1761,1485,1690,1574,1364
328,3619295,1.9711547,1893,1750,1485,1685,1574,1366
329,3629295,2.388309,1890,1749,1488,1698,1583,1360
330,3639295,2.3905177,1893,1755,1487,1690,1575,1364
331,3649295,2.3925811,1884,1750,1509,1689,1579,1389
332,3659295,2.3946081,1889,1748,1495,1696,1574,1365
333,3669295,2.39659,1886,1747,1486,1705,1574,1366
334,3679295,2.3989954,1891,1752,1490,1688,1574,1361
335,3689295,2.4015606,1886,1745,1488,1695,1573,1366
336,3699295,2.4039493,1888,1744,1494,1691,1576,1361
337,3709295,2.4062471,1893,1750,1491,1695,1578,1364
338,3719296,2.4082995,1891,1747,1477,1694,1583,1364
339,3729296,2.4107047,1894,1746,1488,1681,1575,1363
340,3739295,2.413062,1887,1751,1473,1694,1576,1361
341,3749296,2.4157792,1889,1751,1495,1691,1575,1366
342,3759296,2.4183019,1886,1755,1484,1694,1583,1367
343,3769296,2.4205719,1892,1745,1472,1694,1575,1368
344,3779295,2.4227323,1894,1745,1488,1701,1574,1363
345,3789295,2.4247426,1891,1748,1491,1690,1576,1369
346,3799296,2.4266011,1890,1749,1477,1692,1575,1362
347,3809296,2.4288699,1887,1751,1488,1691,1576,1364
348,3819296,2.4310572,1886,1750,1488,1694,1574,1364
349,3829296,2.4337787,1891,1744,1485,1697,1581,1382
350,3839295,2.4361971,1889,1751,1488,1698,1578,1364
351,3849295,2.4388094,1887,1749,1488,1690,1575,1362
352,3859295,2.4417553,1891,1751,1491,1693,1582,1364
353,3869296,2.4454821,1887,1747,1498,1690,1581,1364
354,3879296,2.4477256,1893,1748,1472,1699,1579,1362
355,3889295,2.4502873,1889,1751,1488,1690,1581,1358
356,3899295,2.4528465,1894,1744,1492,1697,1582,1366
357,3909296,2.4550025,1893,1745,1491,1695,1578,1364
358,3919296,2.4570475,1887,1746,1490,1688,1581,1364
359,3929296,2.4595733,1893,1748,1498,1693,1577,1364
360,3939295,2.4620119,1891,1745,1486,1693,1585,1363
361,3949295,2.4639917,1891,1749,1482,1695,1576,1363
362,3959296,2.4664375,1895,1753,1488,1695,1576,1364
363,3969295,2.4686176,1890,1749,1493,1693,1579,1354
364,3979295,2.4707526,1890,1750,1493,1695,1574,1364
365,3989296,2.4730681,1892,1749,1489,1696,1589,1364
366,3999295,2.4751001,1897,1753,1488,1694,1575,1362
367,4009295,2.4776942,1891,1747,1493,1684,1576,1364
368,4019296,2.4801643,1890,1744,1488,1695,1585,1364
369,4029295,2.4823295,1890,1753,1497,1696,1574,1364
370,4039296,2.4867858,1889,1745,1481,1695,1580,1364
371,4049295,2.4886054,1895,1754,1486,1694,1575,1364
372,4059295,2.4905496,1893,1746,1488,1699,1581,1364
373,4069295,2.492323,1886,1769,1486,1685,1580,1364
374,4079295,2.4950163,1886,1751,1480,1697,1582,1368
375,4089295,2.4966984,1887,1751,1487,1693,1574,1363
376,4099296,2.4987984,1895,1754,1488,1691,1575,1364
377,4109296,2.5009716,1886,1757,1488,1690,1579,1363
378,4119295,2.5031136,1891,1745,1483,1693,1580,1362
379,4129295,2.5050138,1894,1747,1488,1700,1574,1359
380,4139295,2.5079387,1893,1744,1497,1692,1576,1361
381,4149295,2.5100577,1885,1748,1488,1693,1596,1364
382,4159295,2.9229801,1888,1753,1488,1694,1580,1364
383,4169296,2.9245063,1897,1747,1475,1695,1580,1382
384,4179296,2.9257096,1889,1753,1487,1691,1582,1360
385,4189295,2.926561,1893,1758,1487,1693,1579,1348
386,4199295,2.9273098,1891,1747,1501,1692,1578,1364
387,4209295,2.9281627,1888,1742,1475,1695,1583,1367
388,4219295,2.9291271,1882,1749,1483,1695,1575,1362
389,4229295,2.9298667,1890,1731,1491,1674,1582,1364
390,4239295,2.9306694,1894,1747,1488,1704,1585,1375
391,4249296,2.9317038,1889,1744,1490,1693,1576,1369
392,4259295,2.9325861,1890,1755,1491,1691,1576,1362
393,4269295,2.933494,1892,1744,1488,1703,1573,1367
394,4279296,2.9343293,1891,1756,1490,1699,1574,1364
395,4289295,2.9354645,1892,1747,1488,1701,1579,1361
396,4299295,2.9362212,1891,1749,1483,1693,1574,1359
397,4309296,2.9370194,1886,1744,1494,1692,1580,1364
398,4319295,2.937795,1893,1751,1493,1691,1574,1364
399,4329295,2.9384659,1891,1749,1483,1694,1574,1366
400,4339296,2.9397285,1895,1749,1488,1692,1576,1361
401,4349296,2.9409684,1890,1751,1483,1690,1574,1387
402,4359295,2.9423679,1874,1756,1488,1692,1588,1362
403,4369295,2.9440624,1885,1744,1485,1692,1578,1359
404,4379296,2.9452061,1891,1744,1485,1698,1575,1366
405,4389296,2.9461766,1889,1751,1485,1693,1574,1362
406,4399296,2.9469895,1890,1751,1483,1685,1579,1364
407,4409295,2.9478896,1887,1751,1488,1693,1570,1364
408,4419295,2.9488131,1894,1747,1484,1691,1578,1360
409,4429295,2.9495792,1889,1747,1488,1692,1575,1364
410,4439295,2.9503851,1892,1744,1488,1691,1579,1360
411,4449296,2.9512496,1886,1744,1495,1694,1582,1365
412,4459295,2.9521562,1888,1753,1490,1694,1576,1364
413,4469295,2.9531381,1889,1747,1490,1694,1583,1360
414,4479295,2.9540251,1893,1747,1488,1700,1575,1361
415,4489295,2.9551347,1895,1746,1488,1701,1576,1363
416,4499296,2.9563038,1882,1753,1488,1690,1581,1364
417,4509296,2.9571732,1892,1741,1488,1692,1580,1364
418,4519295,2.9581186,1887,1759,1483,1693,1578,1364
419,4529295,2.9592406,1893,1744,1494,1703,1581,1369
420,4539295,2.9600231,1883,1762,1494,1693,1575,1372
421,4549295,2.9608464,1893,1758,1479,1701,1582,1364
422,4559295,2.9618245,1887,1747,1488,1693,1579,1364
423,4569295,2.9626413,1890,1748,1488,1691,1573,1369
424,4579295,2.964404,1887,1751,1488,1700,1576,1361
425,4589295,2.9653548,1897,1754,1489,1691,1583,1363
426,4599295,2.9663385,1894,1751,1483,1690,1578,1382
427,4609295,2.9672639,1890,1735,1490,1688,1575,1364
428,4619295,2.9738311,1881,1743,1488,1690,1574,1369
429,4629295,2.9753506,1889,1747,1490,1693,1576,1368
430,4639295,3.1649656,1885,1746,1488,1692,1575,1364
431,4649295,3.1667709,1887,1766,1494,1684,1576,1360
432,4659295,3.1681877,1883,1759,1488,1695,1574,1364
433,4669295,3.1693429,1887,1746,1481,1695,1579,1362
434,4679295,3.1710062,1891,1749,1494,1694,1584,1361
435,4689296,3.1723831,1887,1744,1489,1687,1575,1364
436,4699296,3.1738852,1893,1745,1481,1691,1568,1369
437,4709296,3.1753358,1888,1752,1490,1695,1574,1364
438,4719295,3.1772246,1894,1747,1489,1691,1580,1364
439,4729295,3.1787605,1883,1751,1491,1688,1574,1362
440,4739296,3.1804107,1895,1748,1487,1701,1575,1356
441,4749295,3.1818939,1882,1757,1488,1693,1576,1373
442,4759295,3.1833959,1897,1749,1481,1696,1572,1366
443,4769295,3.1849635,1892,1745,1489,1691,1574,1363
444,4779296,3.1866097,1879,1746,1497,1685,1581,1366
445,4789296,3.1885494,1890,1754,1490,1695,1574,1364
446,4799295,3.1902478,1889,1744,1483,1691,1561,1369
447,4809295,3.1915021,1890,1761,1493,1693,1574,1360
448,4819295,3.1935853,1889,1744,1488,1691,1574,1364
449,4829295,3.1948393,1891,1751,1488,1690,1589,1369
450,4839295,3.1971834,1885,1746,1490,1690,1578,1364
451,4849296,3.199129,1887,1744,1483,1685,1577,1362
452,4859295,3.379169,1892,1744,1490,1688,1581,1360
453,4869295,3.3804255,1889,1744,1488,1691,1582,1364
454,4879295,3.3815215,1885,1749,1483,1691,1576,1370
455,4889295,3.3829409,1888,1758,1491,1692,1575,1364
456,4899296,3.3841255,1891,1751,1488,1693,1574,1351
457,4909296,3.3853196,1885,1755,1488,1693,1580,1363
458,4919295,3.3865173,1889,1750,1517,1694,1575,1364
459,4929295,3.3875327,1883,1745,1493,1695,1575,1359
460,4939296,3.3883041,1889,1750,1489,1696,1580,1362
461,4949296,3.3893144,1894,1754,1472,1698,1572,1361
462,4959296,3.3902437,1885,1751,1489,1701,1584,1364
463,4969295,3.3911658,1891,1748,1487,1699,1576,1361
464,4979295,3.3921058,1888,1744,1486,1696,1592,1369
465,4989296,3.3931638,1897,1751,1486,1696,1576,1359
466,4999295,3.3940947,1887,1744,1505,1695,1585,1364
