seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342264,1790,1776,400,1636,1647,468
1,351394,1806,1802,399,1641,1601,467
2,361394,1809,1776,396,1637,1609,504
3,371394,1811,1775,393,1645,1605,472
4,381394,1812,1777,400,1636,1609,467
5,391394,1811,1774,400,1637,1605,471
6,401394,1823,1775,402,1636,1610,472
7,411394,1813,1776,400,1645,1584,471
8,421394,1814,1775,400,1660,1608,467
9,431393,1808,1776,399,1657,1605,473
10,441394,1821,1775,400,1641,1609,468
11,451394,1810,1771,400,1636,1608,471
12,461394,1814,1775,397,1641,1608,458
13,471394,1808,1770,400,1639,1605,472
14,481393,1816,1776,398,1640,1609,469
15,491394,1826,1773,399,1640,1603,468
16,501394,1808,1775,405,1638,1609,412
17,511394,1776,1776,335,1646,1609,471
18,521394,1815,1776,407,1607,1608,477
19,531394,1814,1776,400,1653,1613,468
20,541393,1811,1775,398,1648,1615,460
21,551394,1811,1776,402,1638,1604,474
22,561394,1812,1776,400,1641,1606,471
23,571394,1814,1775,398,1649,1612,469
24,581394,1811,1776,397,1651,1609,506
25,591394,1822,1776,394,1637,1609,468
26,601394,1808,1774,448,1642,1608,500
27,611394,1809,1767,331,1680,1603,521
28,621394,1854,1774,396,1640,1609,471
29,631393,1822,1779,393,1639,1607,468
30,641394,1811,1775,400,1641,1608,471
31,651394,1817,1776,393,1640,1612,472
32,661394,1814,1775,401,1637,1608,472
33,671394,1814,1776,399,1651,1608,471
34,681394,1814,1775,397,1636,1602,472
35,691394,1819,1777,397,1641,1608,470
36,701394,1809,1774,400,1644,1608,468
37,711394,1815,1773,399,1635,1609,472
38,721393,1811,1776,398,1641,1597,468
39,731394,1762,1777,394,1643,1609,472
40,741394,1817,1773,400,1641,1608,465
41,751394,1809,1775,395,1636,1655,472
42,761394,1821,1776,397,1636,1577,470
43,771393,1781,1776,400,1641,1608,467
44,781394,1791,1776,399,1637,1609,472
45,791393,1817,1776,438,1645,1611,472
46,801394,1809,1775,399,1645,1608,470
47,811394,1814,1774,395,1622,1609,471
48,821394,1808,1776,400,1640,1605,462
49,831394,1815,1776,437,1647,1605,469
50,841394,1819,1776,349,1647,1609,494
51,851394,1807,1776,407,1638,1611,470
52,861394,1763,1776,406,1586,1603,479
53,871394,1775,1776,397,1636,1608,470
54,881394,1805,1776,431,1643,1594,465
55,891394,1812,1776,379,1644,1609,467
56,901394,1814,1773,398,1641,1594,470
57,911394,1808,1776,400,1636,1556,472
58,921394,1815,1774,386,1633,1608,472
59,931393,1792,1774,398,1640,1609,472
60,941394,1815,1774,398,1641,1627,444
61,951393,1818,1776,396,1641,1607,465
62,961394,1787,1777,400,1638,1608,499
63,971394,1812,1775,394,1641,1609,478
64,981393,1881,1778,387,1645,1609,467
65,991394,1814,1776,395,1637,1609,472
66,1001393,1815,1776,398,1640,1613,470
67,1011394,1817,1776,398,1645,1606,429
68,1021394,1811,1773,399,1637,1610,472
69,1031394,1813,1776,397,1636,1618,471
70,1041394,1811,1776,400,1641,1609,471
71,1051393,1818,1770,387,1647,1610,472
72,1061394,1819,1774,400,1645,1612,472
73,1071394,1819,1776,417,1638,1605,472
74,1081394,1817,1775,399,1643,1604,466
75,1091394,1815,1770,395,1637,1608,470
76,1101393,1815,1775,329,1637,1608,446
77,1111394,1819,1776,406,1640,1609,472
78,1121393,1818,1777,393,1640,1608,472
79,1131394,1814,1775,411,1644,1609,467
80,1141394,1812,1783,394,1631,1607,472
81,1151394,1753,1775,399,1666,1607,468
82,1161394,1808,1776,399,1644,1609,469
83,1171394,1815,1776,400,1638,1594,472
84,1181394,1825,1773,400,1632,1609,471
85,1191393,1818,1776,399,1637,1602,472
86,1201394,1821,1774,399,1644,1600,467
87,1211393,1728,1775,397,1644,1610,469
88,1221394,1818,1774,398,1636,1609,472
89,1231393,1812,1773,396,1645,1602,470
90,1241394,1814,1774,398,1638,1607,472
91,1251393,1809,1775,359,1661,1601,472
92,1261394,1810,1774,397,1648,1716,471
93,1271394,1811,1776,422,1639,1609,471
94,1281394,1811,1776,399,1597,1609,458
95,1291394,1812,1775,390,1634,1608,471
96,1301394,1813,1773,499,1641,1565,472
97,1311394,1812,1760,397,1636,1609,472
98,1321394,1842,1773,395,1640,1608,471
99,1331394,1820,1775,394,1644,1609,470
100,1341393,1813,1775,369,1637,1632,472
