seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342267,1809,1770,371,1640,1603,446
1,351397,1815,1769,367,1644,1606,449
2,361397,1822,1771,368,1639,1605,444
3,371397,1808,1773,375,1642,1608,446
4,381397,1809,1774,373,1641,1590,444
5,391397,1797,1770,370,1638,1609,446
6,401396,1820,1771,367,1645,1589,446
7,411397,1809,1766,367,1661,1605,444
8,421397,1811,1771,369,1638,1603,445
9,431397,1814,1773,368,1635,1609,447
10,441397,1810,1771,369,1638,1607,420
11,451397,1813,1770,368,1641,1609,444
12,461397,1833,1772,336,1570,1603,463
13,471397,1808,1773,373,1638,1602,446
14,481396,1809,1770,368,1636,1607,463
15,491397,1808,1768,368,1747,1608,438
16,501397,1811,1770,367,1631,1605,446
17,511397,1807,1770,367,1636,1609,447
18,521397,1808,1773,373,1638,1604,446
19,531397,1808,1771,322,1645,1557,446
20,541397,1810,1768,368,1637,1605,414
21,551396,1822,1770,368,1641,1602,449
22,561397,1806,1766,372,1639,1587,450
23,571397,1811,1770,375,1640,1602,446
24,581397,1821,1772,371,1636,1605,447
25,591397,1811,1767,426,1639,1603,528
26,601397,1804,1774,390,1632,1599,448
27,611397,1811,1771,359,1638,1615,451
28,621397,1754,1767,368,1636,1609,446
29,631396,1824,1773,368,1643,1609,446
30,641397,1813,1770,368,1631,1601,446
31,651397,1811,1769,368,1637,1608,403
32,661397,1808,1775,368,1638,1598,455
33,671397,1813,1770,368,1645,1607,447
34,681397,1764,1773,368,1638,1604,397
35,691397,1810,1769,369,1640,1603,406
36,701397,1821,1773,372,1641,1607,446
37,711397,1819,1769,336,1636,1605,446
38,721397,1813,1773,371,1639,1587,445
39,731397,1780,1767,361,1663,1600,458
40,741397,1808,1772,369,1637,1601,447
41,751396,1812,1770,368,1613,1603,446
42,761397,1811,1773,376,1602,1609,399
43,771397,1815,1771,371,1636,1602,451
44,781397,1804,1769,368,1636,1608,449
45,791397,1757,1773,359,1637,1598,454
46,801397,1897,1766,373,1641,1602,451
47,811397,1808,1767,305,1638,1662,446
48,821397,1814,1771,368,1641,1604,474
49,831397,1818,1770,363,1632,1596,449
50,841397,1777,1771,361,1636,1608,447
51,851397,1813,1772,337,1641,1605,427
52,861397,1808,1767,375,1690,1598,450
53,871397,1818,1771,373,1645,1609,449
54,881397,1809,1770,368,1636,1591,448
55,891396,1804,1771,375,1637,1628,445
56,901397,1818,1770,355,1674,1609,446
57,911396,1813,1769,369,1637,1601,452
58,921397,1815,1767,368,1638,1602,447
59,931397,1819,1772,372,1608,1604,445
60,941397,1821,1767,374,1640,1607,446
61,951397,1824,1769,368,1636,1605,444
62,961397,1811,1773,374,1645,1609,448
63,971397,1813,1769,369,1644,1601,448
64,981397,1812,1770,350,1636,1609,454
65,991397,1810,1763,377,1571,1604,455
66,1001397,1819,1771,369,1642,1598,444
67,1011397,1817,1767,304,1646,1605,452
68,1021397,1814,1769,373,1645,1604,446
69,1031397,1910,1773,371,1641,1604,446
70,1041397,1812,1771,368,1641,1592,449
71,1051397,1815,1771,369,1640,1603,468
72,1061397,1809,1766,369,1639,1602,451
73,1071397,1808,1769,369,1638,1610,450
74,1081397,1809,1770,382,1640,1635,445
75,1091397,1816,1773,392,1636,1608,446
