seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
26,601396,1883,1814,2191,1674,1645,2007
27,611396,1882,1813,2256,1705,1641,2009
28,621396,1888,1809,2253,1693,1644,2010
29,631397,1885,1817,2253,1693,1636,1993
30,641396,1875,1814,2254,1701,1644,2006
31,651396,1899,1814,2254,1703,1645,2006
32,661396,1895,1818,2254,1703,1650,2002
33,671396,1883,1810,2256,1698,1608,2006
34,681396,1873,1817,2256,1693,1737,2005
35,691397,1904,1814,2247,1701,1638,1998
36,701396,1882,1811,2256,1699,1634,2005
37,711396,1887,1813,2255,1703,1646,2006
38,721396,1873,1815,2255,1693,1641,2002
39,731396,1844,1815,2245,1698,1636,2004
40,741397,1867,1812,2254,1702,1658,2005
41,751396,1885,1814,2249,1694,1634,2006
42,761396,1889,1815,2251,1694,1646,2002
43,771396,1887,1814,2247,1701,1636,1975
44,781397,1884,1809,2246,1706,1637,2005
45,791397,1874,1813,2270,1702,1610,2004
46,801397,1891,1818,2256,1693,1622,2003
47,811396,1889,1811,2263,1716,1571,2006
48,821396,1845,1809,2245,1696,1650,2005
49,831397,1883,1811,2253,1699,1639,2006
50,841397,1889,1815,2252,1697,1638,2002
51,851397,1882,1809,2288,1697,1646,1995
52,861396,1886,1813,2253,1698,1646,2002
53,871396,1882,1815,2246,1693,1697,2004
54,881396,1887,1818,2278,1689,1637,2007
55,891396,1885,1815,2197,1654,1644,2038
56,901396,1805,1811,2224,1699,1646,1998
57,911396,1890,1814,2250,1696,1638,2006
58,921396,1881,1800,2256,1694,1640,2006
59,931396,1889,1817,2251,1700,1638,2007
60,941396,1879,1817,2254,1703,1641,2008
61,951396,1886,1814,2254,1696,1645,2004
62,961396,1894,1809,2249,1702,1594,2001
63,971396,1826,1813,2319,1657,1636,2002
64,981396,1889,1813,2256,1698,1645,2005
65,991396,1882,1813,2243,1660,1636,2006
66,1001396,1882,1814,2256,1703,1640,2001
67,1011397,1882,1818,2255,1696,1651,2007
68,1021396,1877,1815,2256,1717,1641,2003
69,1031396,1886,1814,2251,1690,1670,2004
70,1041396,1869,1814,2256,1698,1650,2006
71,1051396,1885,1809,2256,1702,1643,2045
72,1061396,1885,1815,2253,1700,1625,2000
73,1071396,1873,1815,2256,1706,1626,2006
74,1081396,1889,1811,2250,1698,1638,1994
75,1091397,1872,1811,2253,1701,1640,1988
76,1101396,1872,1819,2256,1702,1640,2005
77,1111396,1888,1815,2256,1698,1641,2006
78,1121396,1873,1813,2250,1711,1666,2003
79,1131396,1883,1810,2256,1694,1636,2001
80,1141396,1887,1816,2250,1694,1646,2002
81,1151396,1885,1805,2256,1698,1564,2003
82,1161396,1832,1821,2257,1704,1646,2017
83,1171396,1893,1818,2259,1694,1636,2004
84,1181396,1885,1809,2251,1728,1637,2005
85,1191396,1877,1821,2252,1701,1636,2006
86,1201396,1885,1815,2255,1693,1641,2010
87,1211397,1888,1818,2347,1698,1638,1957
88,1221396,1887,1809,2249,1698,1640,2005
89,1231397,1878,1817,2255,1708,1637,2006
90,1241396,1887,1812,2278,1686,1641,2031
91,1251396,1887,1815,2250,1701,1638,2006
92,1261396,1883,1811,2247,1704,1641,2001
93,1271397,1889,1815,2256,1703,1641,1997
94,1281396,1889,1811,2251,1656,1641,2002
