seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342291,3773,1758,1629,3019,1518,1488
1,351394,3789,1767,1627,3020,1602,1485
2,361394,3825,1762,1631,3031,1607,1486
3,371394,3774,1762,1629,3024,1598,1481
4,381394,3792,1761,1626,3021,1597,1494
5,391394,3728,1762,1627,3009,1602,1455
6,401393,3772,1762,1625,3021,1598,1541
7,411394,3718,1766,1631,3018,1599,1488
8,421394,3783,1759,1626,3019,1613,1508
9,431394,3782,1770,1628,3026,1589,1486
10,441395,3792,1758,1632,3039,1598,1489
11,451393,3782,1762,1622,3023,1595,1480
12,461393,3790,1759,1623,3023,1556,1488
13,471394,3786,1767,1625,3026,1600,1477
14,481394,3790,1758,1625,3024,1591,1484
15,491394,3777,1762,1627,3019,1590,1486
16,501394,3786,1776,1628,2974,1597,1499
17,511394,3919,1823,1630,3022,1604,1488
18,521394,3835,1763,1628,3027,1591,1494
19,531394,3795,1779,1633,3025,1598,1478
20,541394,3789,1758,1620,3027,1572,1480
21,551394,3781,1776,1623,3026,1598,1476
22,561394,3790,1767,1631,3026,1590,1484
23,571394,3789,1757,1626,3024,1584,1489
24,581393,3792,1763,1620,3017,1594,1483
25,591394,3775,1762,1619,3034,1600,1486
26,601394,3792,1759,1626,3024,1593,1480
27,611394,3792,1766,1593,3022,1640,1486
28,621393,3788,1774,1635,3025,1596,1482
29,631394,3754,1762,1626,3022,1605,1489
30,641394,3798,1755,1626,3026,1750,1484
31,651394,3791,1760,1627,2972,1592,1448
32,661394,3781,1665,1625,3024,1598,1486
33,671394,3788,1762,1624,3020,1646,1483
34,681394,3785,1767,1627,3011,1594,1483
35,691393,3787,1771,1627,3019,1613,1484
36,701394,3790,1765,1632,3026,1589,1485
37,711394,3786,1751,1627,3029,1602,1483
38,721393,3791,1758,1631,2968,1598,1482
39,731393,3786,1766,1631,3021,1608,1486
40,741393,3759,1760,1619,3009,1594,1480
41,751394,3941,1718,1620,3027,1600,1489
42,761394,3813,1760,1619,3027,1602,1481
43,771393,3791,1891,1619,3028,1598,1493
44,781394,3805,1771,1623,3033,1562,1491
45,791394,3785,1769,1633,3036,1583,1478
46,801394,3792,1762,1635,3026,1600,1480
47,811394,3792,1774,1630,3043,1607,1480
48,821394,3791,1754,1623,3026,1599,1477
49,831394,3783,1761,1633,3028,1564,1488
50,841394,3795,1758,1632,2968,1605,1486
51,851394,3792,1744,1616,3031,1597,1477
52,861393,3760,1767,1625,3022,1599,1487
53,871394,3798,1747,1625,3028,1592,1503
54,881394,3795,1772,1629,3027,1600,1648
55,891394,3631,1872,1620,3028,1600,1483
56,901394,3803,1762,1623,3028,1613,1504
57,911394,3775,1762,1785,2993,1606,1489
58,921394,3803,1910,1639,3027,1594,1493
59,931394,3794,1757,1633,3029,1598,1493
60,941394,3780,1763,1629,3027,1600,1486
61,951393,3782,1829,1652,2992,1597,1485
62,961394,3785,1769,1649,3031,1591,1486
63,971394,3795,1759,1615,3025,1681,1488
64,981394,3798,1769,1616,3027,1601,1503
65,991394,3811,1766,1627,3026,1600,1450
66,1001394,3827,1745,1624,3002,1594,1488
67,1011394,3792,1677,1626,3028,1598,1480
68,1021394,3795,1760,1635,3027,1596,1567
69,1031393,3885,1763,1623,3044,1605,1475
70,1041394,3765,1766,1578,3009,1598,1486
71,1051394,3873,1760,1627,3003,1601,1483
72,1061394,3747,1762,1624,3015,1499,1485
73,1071395,3742,1763,1616,3005,1595,1487
74,1081394,3759,1763,1658,3007,1598,1481
75,1091394,3758,1759,1633,3013,1651,1486
76,1101394,3760,1763,1621,3007,1580,1486
77,1111394,3772,1765,1630,3022,1594,1480
78,1121394,3801,1767,1627,3026,1594,1491
79,1131394,3775,1766,1629,3010,1516,1496
80,1141394,3746,1766,1633,3015,1608,1477
81,1151394,3775,1769,1626,3024,1600,1481
82,1161394,3802,1767,1619,3020,1597,1582
83,1171393,3778,1762,1623,3061,1602,1493
84,1181393,3786,1759,1616,3017,1595,1477
85,1191394,3767,1760,1648,3017,1607,1484
86,1201394,3790,1765,1628,3023,1594,1486
87,1211394,3781,1761,1626,3028,1595,1486
88,1221394,3739,1766,1633,3028,1596,1480
89,1231394,3803,1763,1619,3026,1603,1483
90,1241394,3791,1762,1629,3036,1591,1491
91,1251394,3776,1757,1629,3027,1598,1488
92,1261394,3799,1763,1631,3027,1597,1486
93,1271394,3810,1763,1584,3026,1597,1544
94,1281394,3678,1760,1642,2993,1600,1481
95,1291394,3809,1763,1636,3020,1596,1482
96,1301394,3790,1758,1626,3021,1592,1481
97,1311394,3781,1762,1568,2999,1591,1490
98,1321394,3706,1763,1629,3028,1598,1491
99,1331394,3793,1767,1630,3027,1633,1479
100,1341394,3794,1764,1631,3026,1698,1485
101,1351395,3786,1758,1616,3026,1593,1477
102,1361394,3798,1762,1616,3029,1598,1487
103,1371395,3797,1762,1623,3028,1491,1500
104,1381394,3779,1762,1621,3026,1590,1478
105,1391394,3790,1765,1653,3030,1597,1438
106,1401393,3799,1762,1651,3027,1595,1489
107,1411393,3797,1771,1621,3028,1598,1493
108,1421394,3799,1764,1633,3020,1598,1451
109,1431394,3792,1760,1638,3026,1594,1490
110,1441394,3792,1766,1652,3029,1596,1480
111,1451394,3792,1763,1627,3025,1597,1486
112,1461394,3792,1763,1618,3026,1596,1488
113,1471394,3648,1755,1503,3027,1596,1486
114,1481394,3794,1767,1535,3024,1554,1489
115,1491394,3792,1761,1507,2987,1608,1438
116,1501394,3807,1763,1634,3021,1575,1494
117,1511393,3760,1763,1622,3012,1594,1487
118,1521393,3743,1758,1625,3010,1596,1489
119,1531394,3743,1763,1659,3005,1594,1465
120,1541393,3757,1764,1667,3015,1592,1482
121,1551394,3775,1762,1650,3048,1592,1551
122,1561394,3883,1767,1626,3018,1599,1485
123,1571394,3799,1759,1633,3026,1660,1483
124,1581394,3788,1762,1627,3027,1597,1565
125,1591393,3807,1761,1654,3049,1594,1447
126,1601394,3802,1762,1626,3025,1595,1482
127,1611394,3805,1759,1628,3029,1596,1382
128,1621393,3801,1760,1629,3015,1595,1477
129,1631394,3802,1764,1618,3016,1578,1490
130,1641394,3805,1757,1629,3032,1641,1479
131,1651394,3790,1761,1628,3107,1598,1483
132,1661394,3826,1762,1617,3020,1595,1490
133,1671394,3798,1770,1617,3026,1595,1473
134,1681394,3766,1761,1535,2971,1586,1485
135,1691394,3803,1759,1629,3026,1599,1488
136,1701394,3792,1761,1622,3036,1596,1484
137,1711394,3793,1767,1626,3030,1622,1483
138,1721394,3806,1760,1629,3026,1596,1572
139,1731394,3805,1759,1622,3027,1597,1484
140,1741394,3792,1759,1535,3009,1598,1475
141,1751394,3827,1761,1643,3027,1621,1483
142,1761394,3797,1763,1635,3011,1596,1479
143,1771394,3728,1759,1626,3021,1602,1484
144,1781394,3721,1761,1631,3006,1621,1473
145,1791394,3766,1760,1621,3019,1597,1480
146,1801394,3797,1754,1627,3026,1599,1484
147,1811395,3747,1762,1630,3015,1525,1483
148,1821394,3792,1765,1625,3007,1605,1487
149,1831394,3805,1764,1623,3023,1596,1492
150,1841394,3836,1765,1615,3026,1562,1484
151,1851394,3792,1763,1625,3024,1595,1489
152,1861393,3798,1766,1619,3035,1595,1486
153,1871394,3824,1760,1630,3028,1604,1478
154,1881393,3783,1760,1628,3036,1603,1484
155,1891393,3792,1767,1637,3032,1598,1483
156,1901394,3792,1763,1616,3012,1594,1503
157,1911394,3739,1763,1665,3008,1584,1473
158,1921394,3664,1765,1623,3020,1595,1483
159,1931394,3781,1765,1630,3013,1603,1487
160,1941394,3782,1761,1618,3002,1596,1489
161,1951394,3769,1768,1623,3023,1521,1483
162,1961393,3797,1766,1631,3025,1622,1488
163,1971393,3804,1763,1620,3053,1595,1481
164,1981393,3775,1765,1645,3024,1589,1483
165,1991394,3799,1763,1653,3026,1598,1544
166,2001394,3823,1762,1629,3027,1598,1481
167,2011394,3792,1765,1639,3017,1600,1484
168,2021394,3763,1762,1620,3031,1603,1479
169,2031394,3824,1765,1631,3021,1598,1486
170,2041394,3792,1757,1629,3026,1615,1489
171,2051394,3797,1761,1616,3026,1627,1483
172,2061394,3738,1759,1603,2943,1589,1549
173,2071393,3793,1762,1584,3066,1598,1485
174,2081394,3748,1757,1626,3026,1600,1488
175,2091394,3787,1762,1627,3018,1598,1489
176,2101394,3776,1763,1635,3020,1600,1435
177,2111394,3790,1765,1622,3026,1610,1477
178,2121394,3791,1761,1625,3024,1608,1486
179,2131394,3781,1763,1627,3027,1596,1492
180,2141393,3814,1760,1625,3026,1597,1493
181,2151394,3890,1759,1626,3019,1592,1489
182,2161394,3799,1763,1621,3028,1627,1483
183,2171394,3809,1765,1625,3027,1596,1499
184,2181394,3798,1760,1626,3027,1608,1478
185,2191394,3790,1766,1561,3026,1599,1486
186,2201394,3792,1760,1595,3009,1587,1489
187,2211394,3821,1761,1634,3033,1583,1489
188,2221394,3792,1760,1621,3029,1741,1487
189,2231394,3783,1763,1614,3023,1607,1486
190,2241394,3794,1761,1566,3026,1594,1475
191,2251394,3776,1761,1618,3030,1597,1485
192,2261394,3779,1761,1633,3020,1602,1487
193,2271394,4061,1766,1617,3026,1598,1487
194,2281394,3771,1760,1632,3010,1598,1486
195,2291394,3821,1761,1586,3090,1601,1485
196,2301393,3791,1766,1635,3026,1602,1486
197,2311394,3771,1763,1623,3032,1595,1476
198,2321394,3781,1765,1744,3053,1598,1439
199,2331394,3920,1763,1629,3017,1595,1483
200,2341394,3775,1764,1630,3017,1595,1483
201,2351394,3789,1762,1690,3013,1601,1488
202,2361394,3775,1762,1637,3013,1598,1482
203,2371394,3777,1759,1535,3054,1608,1503
204,2381393,3789,1762,1626,3020,1599,1483
205,2391394,3813,1761,1622,3021,1596,1482
206,2401393,3769,1761,1631,3024,1532,1482
207,2411394,3782,1763,1629,3025,1572,1489
208,2421394,3776,1754,1631,3018,1574,1485
209,2431394,3781,1763,1617,3021,1589,1479
210,2441394,3780,1765,1590,3024,1607,1486
211,2451394,3786,1759,1634,3022,1632,1489
212,2461394,3781,1765,1626,3023,1575,1483
213,2471394,3779,1762,1627,3018,1585,1389
214,2481394,3733,1759,1627,3019,1607,1483
215,2491394,3781,1762,1632,3025,1594,1486
216,2501394,3779,1763,1625,2972,1618,1567
217,2511394,3792,1762,1627,3031,1598,1488
218,2521394,3780,1762,1616,3018,1598,1503
219,2531393,3766,1757,1632,3059,1609,1489
220,2541394,3671,1763,1617,3025,1584,1479
221,2551394,3778,1762,1619,3028,1598,1489
222,2561394,3776,1762,1625,3090,1598,1513
223,2571394,3773,1759,1629,3020,1597,1482
224,2581394,3778,1765,1632,3022,1584,1481
225,2591394,3861,1763,1632,3012,1597,1481
226,2601394,3769,1764,1630,3018,1601,1493
227,2611394,3824,1770,1626,3027,1597,1481
228,2621393,3787,1758,1625,3026,1597,1485
229,2631394,3807,1763,1636,3025,1598,1490
230,2641394,3747,1763,1601,3022,1598,1503
231,2651394,3783,1764,1630,3019,1613,1481
232,2661393,3785,1757,1647,3019,1597,1489
233,2671394,3762,1760,1621,3021,1594,1486
234,2681394,3775,1761,1619,3021,1570,1480
235,2691394,3776,1763,1561,3017,1594,1486
236,2701394,3807,1759,1625,3096,1598,1482
237,2711394,3785,1769,1618,3018,1602,1483
238,2721394,3794,1763,1529,3018,1598,1485
239,2731394,3783,1758,1634,3011,1596,1480
240,2741394,3778,1763,1616,3022,1598,1477
241,2751394,3803,1765,1618,3017,1601,1482
242,2761394,3789,1761,1631,3020,1602,1489
243,2771394,3783,1761,1604,2962,1597,1486
