seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342270,1871,1412,1829,1685,1306,1657
1,351401,1878,1407,1836,1687,1299,1653
2,361401,1857,1410,1831,1687,1308,1660
3,371401,1867,1409,1841,1686,1304,1659
4,381401,1874,1411,1833,1681,1305,1684
5,391401,1872,1380,1840,1684,1318,1658
6,401401,1869,1403,1833,1673,1316,1656
7,411401,1868,1409,1835,1687,1313,1655
8,421401,1872,1417,1830,1678,1305,1657
9,431401,1866,1403,1836,1684,1304,1651
10,441400,1936,1394,1837,1684,1291,1659
11,451400,1870,1398,1834,1686,1308,1658
12,461401,1872,1408,1838,1687,1304,1658
13,471401,1868,1416,1835,1698,1306,1659
14,481401,1878,1402,1835,1675,1307,1654
15,491401,1872,1409,1831,1688,1314,1656
16,501401,1872,1417,1834,1686,1318,1660
17,511400,1865,1397,1837,1688,1292,1658
18,521401,1870,1413,1838,1688,1307,1668
19,531401,1841,1394,1827,1677,1306,1657
20,541401,1871,1398,1835,1679,1309,1659
21,551401,1863,1414,1839,1681,1317,1641
22,561401,1871,1387,1842,1750,1309,1661
23,571401,1869,1410,1834,1689,1306,1662
24,581400,1872,1406,1839,1668,1310,1655
25,591401,1872,1415,1835,1662,1297,1620
26,601400,1867,1422,1829,1678,1313,1657
27,611401,1865,1403,1837,1687,1376,1654
28,621401,1904,1407,1823,1673,1309,1653
29,631401,1871,1407,1818,1688,1307,1660
30,641400,1870,1408,1834,1686,1318,1670
31,651400,1872,1407,1837,1687,1304,1660
32,661401,1860,1413,1829,1686,1309,1623
33,671400,1793,1415,1840,1679,1310,1662
34,681401,1866,1409,1842,1691,1318,1662
35,691401,1874,1409,1831,1650,1313,1621
36,701401,1856,1413,1831,1689,1306,1657
37,711400,1872,1415,1856,1681,1309,1657
38,721400,1936,1330,1842,1677,1308,1662
39,731401,1867,1412,1866,1684,1280,1656
40,741401,1866,1411,1837,1686,1314,1655
41,751401,1876,1414,1835,1677,1307,1655
42,761401,1863,1410,1833,1681,1306,1660
43,771401,1875,1409,1834,1690,1318,1662
44,781401,1879,1412,1831,1689,1308,1661
45,791401,1889,1411,1839,1685,1310,1661
