seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342272,1993,1987,2090,1813,1809,1861
1,351401,1993,1983,2085,1794,1773,1863
2,361401,1989,1985,2086,1793,1783,1866
3,371401,1995,1985,2089,1794,1790,1871
4,381401,2001,1979,2121,1794,1767,1862
5,391402,1984,1983,2095,1792,1785,1869
6,401402,1990,1984,2086,1784,1731,1863
7,411402,1968,1985,2091,1779,1783,1819
8,421402,1959,1983,2080,1787,1768,1863
9,431401,2010,1989,2093,1794,1783,1862
10,441401,1996,1987,2087,1794,1793,1865
11,451401,2005,1987,2089,1765,1784,1869
12,461402,2017,1985,2075,1788,1778,1858
13,471401,2000,1982,2080,1794,1821,1859
14,481401,2011,1985,2069,1790,1775,1861
15,491401,2032,1986,2082,1775,1787,1862
16,501402,1997,1984,2079,1794,1783,1870
17,511402,2001,1998,2082,1894,1780,1869
18,521402,1999,1983,2081,1779,1773,1861
19,531401,1997,1983,2091,1794,1780,1855
20,541402,2007,1982,2087,1794,1781,1865
21,551401,2003,1983,2081,1792,1783,1872
22,561401,1998,1985,2089,1791,1781,1869
23,571401,2002,1984,2096,1793,1781,1869
24,581401,1993,1989,2095,1794,1766,1869
25,591401,2010,1985,2086,1794,1788,1863
26,601401,1996,1987,2083,1795,1785,1861
27,611401,1999,1984,2047,1787,1788,1850
28,621402,1998,1984,2091,1789,1784,1869
29,631401,2000,1989,2093,1794,1788,1866
30,641401,1998,1984,2085,1784,1786,1865
31,651401,2005,1984,2081,1793,1781,1869
32,661401,1996,1983,2091,1792,1781,1906
33,671402,2003,1988,2114,1776,1784,1866
34,681402,1986,1985,2107,1789,1781,1866
35,691401,2000,1989,2191,1829,1785,1877
36,701401,1997,1984,2095,1793,1779,1865
37,711401,1982,1986,2086,1790,1787,1874
38,721401,1991,1986,2095,1790,1781,1862
39,731401,1999,1988,2082,1805,1784,1862
40,741402,1964,1984,2086,1793,1781,1860
41,751402,1918,1984,2070,1787,1741,1860
42,761402,1998,1982,2086,1793,1790,1856
43,771402,1987,1984,2087,1790,1783,1874
44,781402,1924,1983,2106,1857,1780,1869
45,791401,2000,1983,2077,1739,1786,1855
46,801402,1995,1986,2089,1790,1717,1869
47,811402,2001,1979,2082,1792,1874,1863
48,821401,1994,1983,2084,1796,1762,1865
49,831402,1997,1988,2080,1795,1807,1869
50,841401,1993,1984,2087,1793,1787,1873
51,851402,1993,1981,2081,1790,1787,1865
52,861402,1999,1982,2081,1792,1792,1863
53,871402,2087,1982,2085,1793,1781,1865
54,881402,1967,1984,2088,1793,1783,1866
55,891402,2000,1989,2082,1793,1780,1853
56,901402,1995,1983,2081,1785,1759,1871
57,911402,1997,1987,2086,1786,1784,1869
58,921401,1991,1984,2129,1794,1780,1865
59,931402,1995,1991,2042,1791,1780,1866
60,941401,1909,1984,2091,1791,1777,1872
61,951402,2000,1989,2067,1789,1792,1865
62,961402,1991,1981,2087,1783,1774,1863
63,971401,1999,1986,2064,1793,1784,1861
64,981401,1995,1986,2087,1787,1750,1874
65,991401,1998,1987,2085,1793,1780,1879
66,1001401,2000,1983,2089,1793,1779,1868
67,1011402,1991,1986,2083,1793,1786,1864
68,1021402,1994,1967,2080,1793,1781,1957
69,1031401,2000,1989,2096,1787,1783,1860
70,1041402,2000,1981,2086,1793,1800,1874
71,1051402,2002,1986,2085,1792,1784,1879
72,1061401,1990,1985,2080,1782,1786,1879
73,1071401,1967,1985,2074,1789,1780,1860
74,1081401,1998,1987,2096,1793,1841,1866
75,1091402,1995,1986,2080,1798,1784,1862
76,1101401,1994,1984,2082,1792,1781,1872
77,1111401,1996,1980,2095,1791,1781,1865
78,1121402,1993,1987,2091,1793,1783,1869
79,1131401,2005,1982,2113,1788,1770,1863
80,1141401,1995,1984,2088,1791,1710,1858
81,1151401,1989,1985,2084,1790,1785,1861
82,1161401,2000,1985,2095,1794,1779,1872
83,1171401,2000,1982,2080,1793,1778,1874
84,1181401,1994,1983,2081,1796,1787,1865
85,1191402,1999,1983,2083,1740,1783,1864
86,1201402,1998,1986,2085,1794,1798,1863
87,1211401,2000,1984,2077,1788,1782,1862
88,1221402,2001,1982,2086,1792,1773,1865
89,1231402,1997,1979,2083,1793,1786,1869
90,1241402,1997,1982,2086,1794,1780,1865
91,1251402,1999,1982,2091,1808,1787,1865
92,1261402,1999,1980,2075,1785,1781,1861
93,1271402,1997,1986,2084,1786,1802,1862
94,1281401,2000,1987,2081,1789,1781,1866
95,1291401,1998,1989,2080,1785,1794,1860
96,1301401,2002,1984,2090,1851,1779,1865
97,1311401,1997,1989,2096,1792,1770,1860
98,1321402,1994,1985,2096,1793,1779,1869
99,1331401,1998,1986,2078,1794,1780,1861
100,1341401,1995,1985,2096,1792,1774,1874
101,1351402,2000,1984,2097,1788,1789,1861
102,1361401,2000,1987,2081,1794,1788,1868
103,1371402,1963,1989,2085,1783,1781,1877
104,1381402,1999,1987,2081,1792,1782,1864
105,1391402,2007,1985,2076,1851,1793,1860
106,1401401,2000,1989,2233,1790,1798,1860
107,1411401,1998,1985,2087,1788,1782,1803
108,1421401,2018,1985,2094,1797,1779,1872
109,1431402,1999,1983,2075,1790,1797,1860
110,1441402,1999,1986,2066,1793,1787,1865
111,1451402,2000,1986,2079,1812,1779,1860
112,1461401,2000,1982,2085,1793,1785,1862
113,1471401,1999,1988,2087,1794,1790,1863
114,1481402,2032,1983,2079,1793,1780,1861
115,1491401,2000,1989,2085,1794,1729,1863
116,1501401,2006,1986,2073,1790,1777,1858
117,1511401,2000,1987,2093,1756,1786,1875
118,1521402,1996,1983,2078,1803,1781,1869
119,1531402,2000,1979,2084,1794,1783,1865
120,1541402,1999,1986,2082,1791,1787,1862
121,1551402,1999,1984,2074,1793,1730,1861
122,1561401,1990,1993,2081,1795,1782,1868
123,1571401,2001,1984,2077,1782,1794,1861
124,1581402,1984,1990,2084,1794,1784,1820
125,1591401,1999,1986,2081,1794,1788,1868
126,1601401,2000,1985,2083,1794,1786,1856
127,1611402,2000,1981,2086,1795,1785,1863
128,1621402,2000,1987,2083,1791,1790,1816
129,1631402,1987,1988,2087,1793,1782,1858
130,1641401,1997,1981,2078,1790,1780,1861
131,1651402,1995,1986,2082,1796,1783,1871
132,1661401,1994,1985,2091,1759,1786,1858
133,1671401,2000,1982,2096,1792,1793,1869
134,1681402,1999,1983,2082,1782,1841,1863
135,1691401,1990,1984,2128,1793,1781,1866
136,1701401,2000,1983,2067,1803,1789,1869
137,1711402,1988,1983,2079,1792,1769,1861
138,1721402,2039,1987,2086,1792,1784,1807
139,1731401,1920,1990,2080,1781,1784,1860
140,1741402,1985,1985,2077,1794,1772,1860
141,1751403,1946,1983,2080,1794,1785,1863
142,1761401,1986,1983,2085,1793,1782,1858
143,1771402,2000,1991,2069,1797,1782,1874
144,1781402,2000,1984,2077,1790,1783,1852
145,1791402,1994,1982,2086,1817,1784,1865
146,1801402,2000,1984,2029,1793,1780,1825
147,1811402,1998,1979,2108,1794,1777,1869
148,1821402,1995,1984,2083,1792,1779,1842
149,1831401,2001,1983,2079,1759,1787,1896
150,1841402,1999,1984,2080,1790,1784,1865
151,1851402,1999,1983,2085,1793,1781,1931
152,1861401,1997,1984,2082,1793,1784,1860
153,1871401,1990,1993,2087,1819,1770,1869
154,1881402,1999,1995,2081,1788,1781,1884
155,1891401,2003,1990,2085,1800,1781,1865
156,1901402,1997,1998,2111,1782,1770,1900
157,1911402,2001,1990,2077,1791,1781,1869
158,1921401,2000,1979,2066,1792,1798,1873
159,1931402,1984,1984,2086,1769,1783,1861
160,1941402,1995,1987,2086,1862,1779,1866
161,1951403,1998,1989,2096,1789,1768,1883
162,1961401,1994,1987,2082,1792,1882,1866
163,1971402,2000,1984,2083,1794,1874,1863
164,1981401,2000,1983,2094,1790,1783,1863
165,1991401,2006,1983,2087,1792,1782,1866
166,2001402,1999,1968,2096,1794,1784,1858
167,2011402,2010,1996,2083,1793,1781,1861
168,2021401,1995,1981,2074,1787,1769,1821
169,2031402,1999,1978,2084,1794,1765,1862
170,2041401,1999,1994,2086,1784,1780,1875
171,2051401,1988,1997,2075,1787,1786,1868
172,2061401,1998,1974,2090,1794,1745,1866
173,2071402,1999,1983,2087,1795,1782,1865
174,2081401,1999,1985,2085,1782,1773,1858
175,2091401,1994,1971,2096,1792,1782,1865
176,2101402,2000,1985,2086,1797,1784,1864
177,2111402,2003,1984,2086,1793,1755,1863
178,2121401,1998,1981,2081,1799,1779,1912
179,2131401,1991,1988,2081,1793,1782,1852
180,2141401,1998,1978,2079,1786,1908,1873
181,2151402,1995,1982,2083,1790,1793,1853
182,2161401,2000,1991,2075,1793,1850,1858
