seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342270,2274,1830,1843,2028,1650,1677
1,351399,2290,1826,1856,2021,1650,1675
2,361400,2269,1826,1856,2014,1651,1674
3,371400,2288,1831,1859,2032,1664,1689
4,381400,2292,1825,1873,2030,1662,1665
5,391400,2289,1827,1858,2032,1768,1673
6,401400,2279,1829,1855,2025,1621,1677
7,411400,2282,1831,1859,2025,1630,1678
8,421400,2291,1837,1870,2006,1652,1679
9,431399,2289,1824,1855,2045,1648,1666
10,441399,2299,1826,1858,2038,1665,1678
11,451400,2255,1822,1858,2017,1655,1673
12,461400,2288,1831,1975,2025,1657,1684
13,471399,2288,1826,1855,2031,1653,1708
14,481399,2300,1831,1858,2024,1658,1687
15,491400,2279,1831,1856,2031,1655,1681
16,501400,2284,1827,1858,2027,1651,1686
17,511400,2291,1827,1866,2036,1655,1679
18,521400,2253,1828,1824,2006,1651,1670
19,531400,2256,1830,1850,2040,1653,1675
20,541399,2265,1823,1858,2013,1649,1676
21,551400,2288,1829,1856,2032,1643,1675
22,561399,2293,1830,1857,2040,1651,1675
23,571400,2260,1833,1874,2003,1660,1681
24,581400,2299,1829,1851,2046,1652,1678
25,591400,2267,1831,1863,2012,1651,1675
26,601400,2291,1827,1862,2035,1649,1651
27,611400,2283,1827,1857,2025,1651,1689
28,621400,2276,1827,1810,2023,1653,1675
29,631400,2289,1829,1858,2032,1645,1676
30,641400,2276,1833,1863,2018,1636,1675
31,651399,2287,1827,1858,2040,1655,1633
32,661399,2319,1830,1868,2014,1653,1678
33,671400,2288,1825,1859,2049,1651,1675
34,681400,2281,1827,1894,2021,1650,1675
35,691399,2281,1829,1851,2018,1643,1683
36,701399,2293,1825,1857,2038,1646,1673
37,711399,2270,1827,1871,2034,1649,1679
38,721400,2294,1829,1859,2040,1655,1679
39,731399,2271,1829,1856,2017,1598,1675
40,741399,2286,1830,1873,2032,1651,1622
41,751400,2285,1827,1872,2019,1651,1676
42,761400,2254,1828,1869,1968,1653,1678
43,771400,2288,1829,1862,2032,1654,1680
44,781400,2272,1824,1853,2018,1646,1679
45,791400,2291,1835,1861,2040,1650,1676
46,801400,2267,1827,1853,2017,1639,1679
47,811400,2285,1830,1821,2032,1657,1628
48,821399,2288,1829,1845,2031,1658,1677
49,831400,2272,1827,1855,2025,1651,1681
50,841399,2293,1833,1849,2033,1653,1675
51,851400,2279,1831,1859,2020,1654,1679
52,861400,2211,1830,1853,2046,1649,1678
53,871399,2271,1831,1858,2024,1664,1679
54,881400,2287,1829,1884,2031,1662,1715
55,891399,2284,1831,1853,2032,1652,1649
56,901399,2286,1826,1851,2045,1646,1671
57,911399,2288,1830,1911,2085,1652,1688
58,921399,2276,1830,1859,2018,1646,1675
59,931400,2288,1826,1883,2030,1649,1673
60,941400,2282,1827,1860,2024,1650,1676
61,951400,2291,1828,1860,2042,1654,1684
62,961400,2283,1827,1824,2029,1608,1674
63,971399,2301,1825,1860,2050,1651,1678
64,981400,2322,1828,1857,2030,1661,1673
65,991400,2277,1831,1853,2009,1648,1668
66,1001400,2285,1827,1858,2060,1655,1679
67,1011399,2277,1825,1856,2021,1651,1674
68,1021400,2342,1833,1815,2021,1658,1665
69,1031400,2337,1829,1856,2022,1731,1674
70,1041399,2279,1824,1859,2028,1672,1679
71,1051399,2281,1826,1861,2032,1654,1677
72,1061400,2288,1830,1858,2033,1647,1675
73,1071399,2267,1828,1861,2015,1656,1676
74,1081400,2295,1827,1856,2028,1649,1676
75,1091399,2286,1826,1855,2025,1657,1670
76,1101399,2199,1831,1859,2006,1641,1674
77,1111399,2308,1827,1862,2041,1641,1676
78,1121400,2243,1831,1860,2007,1641,1677
79,1131400,2288,1826,1852,2032,1654,1663
80,1141400,2285,1829,1834,2032,1654,1650
81,1151400,2273,1831,1861,2020,1648,1688
82,1161400,2299,1822,1841,2045,1644,1658
83,1171399,2279,1832,1856,2022,1662,1675
84,1181400,2281,1825,1854,2038,1750,1681
85,1191399,2341,1831,1861,2020,1645,1678
86,1201400,2293,1828,1860,2034,1661,1675
87,1211399,2281,1831,1857,2024,1655,1674
88,1221400,2272,1829,1857,2002,1651,1679
89,1231399,2246,1831,1858,2035,1664,1677
90,1241399,2256,1831,1859,2020,1654,1678
91,1251399,2295,1824,1858,2043,1646,1674
92,1261399,2272,1829,1884,2028,1646,1675
93,1271399,2275,1829,1859,2031,1661,1676
94,1281400,2281,1826,1862,2021,1651,1677
95,1291400,2283,1834,1866,2021,1654,1676
96,1301400,2288,1828,1854,2033,1674,1676
97,1311399,2285,1833,1857,2026,1651,1707
98,1321399,2289,1827,1877,2037,1656,1679
99,1331400,2283,1831,1853,2022,1614,1676
100,1341400,2313,1829,1854,2021,1655,1678
101,1351400,2285,1827,1858,2027,1651,1683
102,1361400,2273,1826,1858,2018,1668,1676
103,1371400,2289,1831,1859,2045,1666,1676
104,1381399,2277,1833,1857,2024,1663,1677
105,1391400,2286,1831,1843,2038,1660,1676
106,1401400,2278,1829,1858,2022,1658,1674
107,1411400,2281,1831,1867,2022,1660,1684
108,1421400,2283,1827,1856,2068,1654,1709
109,1431399,2191,1827,1888,2018,1655,1684
110,1441399,2294,1827,1851,2104,1654,1671
111,1451399,2274,1827,1858,2023,1646,1677
112,1461400,2291,1830,1859,2030,1647,1674
113,1471400,2283,1826,1856,2023,1605,1674
114,1481400,2275,1824,1858,2031,1659,1679
115,1491400,2290,1830,1857,2034,1656,1674
116,1501400,2273,1832,1853,2017,1693,1678
117,1511399,2290,1827,1859,2031,1653,1675
118,1521400,2257,1829,1855,2027,1654,1672
119,1531400,2280,1833,1853,2036,1649,1675
120,1541399,2288,1829,1856,2030,1663,1678
121,1551400,2279,1829,1856,1997,1660,1674
122,1561399,2287,1825,1857,2031,1651,1680
