seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342268,2024,1722,1614,1810,1562,1477
1,351399,2015,1715,1617,1799,1559,1469
2,361398,2015,1713,1744,1821,1565,1469
3,371399,2030,1712,1616,1808,1557,1475
4,381399,2019,1713,1614,1810,1557,1473
5,391398,2015,1713,1616,1808,1552,1477
6,401399,2015,1712,1613,1806,1556,1478
7,411399,2016,1717,1613,1812,1564,1475
8,421399,1935,1713,1611,1807,1557,1473
9,431399,2014,1720,1616,1807,1556,1471
10,441399,1958,1712,1611,1879,1565,1476
11,451399,2014,1713,1611,1809,1477,1476
12,461399,2017,1712,1616,1851,1560,1471
13,471398,2014,1715,1616,1808,1556,1466
14,481399,2014,1722,1610,1812,1544,1475
15,491399,2017,1713,1614,1821,1560,1470
16,501399,2017,1712,1615,1808,1562,1469
17,511399,2017,1717,1616,1808,1557,1475
18,521399,2015,1712,1616,1804,1559,1475
19,531399,2010,1714,1613,1809,1560,1468
20,541398,2009,1717,1609,1810,1554,1475
21,551399,2029,1714,1595,1803,1556,1477
22,561399,2013,1720,1615,1808,1564,1475
23,571399,2018,1715,1594,1792,1542,1476
24,581399,2013,1718,1613,1812,1556,1469
25,591399,2006,1715,1607,1810,1584,1477
26,601399,2017,1712,1565,1817,1556,1475
27,611399,2019,1717,1616,1821,1556,1475
28,621399,2020,1712,1604,1812,1561,1475
29,631398,2015,1714,1612,1803,1568,1470
30,641399,2035,1718,1607,1809,1564,1477
31,651398,2018,1718,1615,1807,1555,1475
32,661399,2030,1710,1588,1812,1556,1475
33,671399,2017,1717,1605,1870,1556,1473
34,681399,2015,1718,1616,1809,1559,1477
35,691398,2019,1718,1622,1808,1556,1482
36,701399,2013,1713,1616,1807,1556,1465
37,711399,2030,1718,1625,1808,1559,1469
38,721399,2003,1717,1604,1809,1558,1477
39,731399,2017,1717,1602,1808,1565,1476
40,741399,2032,1716,1616,1810,1557,1477
41,751399,2018,1715,1615,1805,1548,1471
