seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342302,4095,2144,1956,3155,1907,1753
1,351404,4095,2133,1949,3155,1846,1746
2,361404,4095,2132,1949,3155,1901,1755
3,371404,4095,2135,1953,3155,1909,1754
4,381404,4095,2135,1957,3155,1896,1746
5,391403,4095,2141,1949,3155,1919,1746
6,401404,4095,2136,1954,3155,1904,1759
7,411404,4095,2136,1953,3155,1906,1759
8,421404,4095,2134,1950,3155,1900,1754
9,431403,4095,2131,1939,3155,1899,1751
10,441404,4095,2134,1949,3155,1903,1750
11,451404,4095,2138,1943,3155,1909,1756
12,461404,4095,2131,2029,3155,1912,1741
13,471404,4095,2135,2014,3155,1905,1742
14,481404,4095,2142,2011,3155,1914,1752
15,491404,4095,2139,1943,3155,1909,1754
16,501403,4095,2131,1950,3155,1922,1755
17,511403,4095,2135,1999,3155,1908,1753
18,521404,4095,2141,1953,3155,1910,1755
19,531404,4095,2139,1949,3155,1903,1746
20,541404,4095,2140,1947,3155,1912,1752
21,551404,4095,2133,1950,3155,1899,1747
22,561404,4095,2133,1951,3155,1907,1753
23,571403,4095,2129,1946,3155,1904,1752
24,581404,4095,2135,1958,3155,1900,1769
25,591404,4095,2138,1954,3155,1924,1752
26,601403,4095,2137,1948,3155,1904,1747
27,611403,4095,2121,1948,3155,1912,1757
28,621404,4095,2138,1952,3155,1903,1753
29,631404,4095,2138,1947,3155,1898,1760
30,641404,4095,2138,1938,3155,1903,1754
31,651403,4095,2137,1949,3155,1900,1749
32,661404,4095,2143,1955,3155,1916,1751
33,671404,4095,2133,2005,3155,1906,1752
34,681404,4095,2133,1969,3155,1905,1747
35,691404,4095,2140,1950,3155,1908,1747
36,701404,4095,2138,1979,3155,1906,1768
37,711404,4095,2141,1872,3155,1907,1765
38,721404,4095,2134,1945,3155,1907,1753
39,731404,4095,2138,1941,3155,1966,1754
40,741404,4095,2141,1948,3155,1911,1755
41,751404,4095,2134,1938,3155,1915,1754
42,761404,4095,2133,1953,3155,1901,1746
43,771404,4095,2135,1942,3155,1906,1752
44,781404,4095,2131,1952,3155,1911,1747
45,791404,4095,2141,1949,3155,1876,1752
46,801403,4095,2138,1950,3155,1907,1750
47,811403,4095,2135,2086,3155,1905,1779
48,821404,4095,2141,1955,3155,1900,1750
49,831404,4095,2138,1954,3155,1903,1827
50,841404,4095,2139,1959,3155,1904,1752
51,851404,4095,2133,1939,3155,1906,1734
52,861404,4095,2135,1938,3155,1908,1755
53,871404,4095,2129,1956,3155,1820,1755
54,881404,4095,2135,1951,3155,1851,1746
55,891404,4095,2135,1972,3155,1912,1755
56,901404,4095,2134,1950,3155,1911,1749
57,911404,4095,2138,1947,3155,1912,1754
58,921404,4095,2133,1949,3155,1900,1751
59,931404,4095,2135,1954,3155,1907,1747
60,941403,4095,2135,1947,3155,1926,1749
61,951403,4095,2139,1949,3155,1909,1752
62,961404,4095,2141,2026,3155,1906,1690
63,971404,4095,2135,1951,3155,1911,1760
64,981404,4095,2132,1947,3155,1905,1750
65,991403,4095,2134,1953,3155,1902,1714
66,1001404,4095,2139,1899,3155,1910,1745
67,1011403,4095,2129,1954,3155,1905,1752
68,1021403,4095,2136,1953,3155,1909,1755
69,1031404,4095,2133,1953,3155,1913,1750
70,1041404,4095,2130,1950,3155,1901,1746
71,1051404,4095,2133,1954,3155,1903,1747
72,1061404,4095,2133,1951,3155,1906,1743
73,1071404,4095,2133,1955,3155,1901,1764
74,1081404,4095,2129,1959,3155,1892,1757
75,1091404,4095,2138,1955,3155,1905,1753
76,1101403,4095,2135,1952,3155,1902,1746
77,1111404,4095,2138,1961,3155,1912,1757
78,1121404,4095,2131,1951,3155,1912,1753
79,1131404,4095,2129,1950,3155,1905,1754
80,1141404,4095,2138,1965,3155,1939,1743
81,1151403,4095,2134,1937,3155,1907,1754
82,1161403,4095,2140,1946,3155,1898,1756
83,1171404,4095,2132,1949,3155,1898,1747
84,1181404,4095,2134,1939,3155,1917,1747
85,1191403,4095,2144,1951,3155,1922,1755
86,1201404,4095,2134,1947,3155,1902,1736
