seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342270,1902,1804,2255,1697,1650,1995
1,351400,1886,1814,2256,1701,1636,2002
2,361401,1883,1815,2256,1691,1644,2006
3,371400,1818,1810,2238,1711,1638,2006
4,381400,1883,1818,2260,1700,1636,2006
5,391400,1879,1814,2254,1698,1638,1952
6,401400,1883,1811,2257,1697,1641,2028
7,411400,1885,1814,2256,1694,1636,2006
8,421400,1881,1811,2251,1699,1637,2003
9,431401,1885,1810,2240,1703,1644,2006
10,441400,1990,1810,2266,1700,1641,1983
11,451400,1904,1814,2238,1701,1639,2012
12,461401,1882,1814,2223,1694,1630,2005
13,471400,1891,1808,2253,1699,1644,2004
14,481401,1883,1815,2274,1701,1641,2007
15,491400,1883,1813,2254,1715,1636,2014
16,501400,1826,1810,2256,1700,1644,2005
17,511401,1882,1818,2219,1698,1643,2005
18,521401,1936,1813,2268,1703,1645,2003
19,531400,1890,1813,2257,1702,1636,2004
20,541400,1791,1815,2262,1666,1640,2002
21,551401,1882,1814,2245,1694,1636,1998
22,561400,1891,1811,2261,1699,1643,2006
23,571400,1907,1814,2254,1701,1640,2002
24,581401,1874,1809,2256,1714,1655,2004
25,591400,1887,1815,2254,1705,1636,2004
26,601400,1887,1813,2223,1672,1638,1991
27,611400,1946,1813,2256,1700,1644,2005
28,621400,1882,1815,2253,1702,1636,2008
29,631400,1885,1813,2257,1693,1638,2037
30,641400,1882,1814,2254,1698,1638,2007
31,651401,1892,1818,2251,1696,1653,2004
32,661400,1892,1822,2256,1703,1662,2002
33,671400,1882,1818,2255,1713,1641,2004
34,681400,1887,1817,2319,1636,1643,2002
35,691401,2015,1813,2247,1694,1638,1997
36,701401,1884,1812,2256,1699,1644,2004
37,711400,1885,1838,2253,1697,1641,2004
38,721400,1883,1813,2244,1701,1646,2002
39,731401,1886,1813,2251,1699,1648,2005
40,741401,1883,1811,2254,1697,1708,2004
41,751400,1882,1814,2255,1703,1636,2010
42,761400,1892,1811,2254,1700,1640,2006
43,771401,1887,1812,2351,1628,1636,1964
44,781401,1885,1821,2259,1704,1641,2005
45,791401,1883,1813,2255,1701,1640,1973
46,801400,1807,1813,2257,1708,1642,2002
47,811400,1885,1811,2255,1703,1639,2006
48,821400,1891,1811,2263,1693,1646,1998
49,831400,1886,1813,2247,1702,1598,2007
50,841400,1877,1809,2244,1698,1641,2003
51,851400,1826,1809,2253,1707,1641,2004
52,861400,1875,1814,2290,1676,1638,2004
53,871400,1875,1813,2257,1701,1648,2003
54,881401,1863,1813,2253,1714,1645,2006
55,891400,1885,1817,2244,1696,1644,2000
56,901400,1877,1813,2252,1699,1657,2006
57,911400,1872,1815,2256,1709,1636,2002
58,921400,1882,1776,2253,1701,1640,2047
59,931400,1905,1811,2251,1673,1636,1979
60,941401,1885,1813,2257,1698,1646,2006
61,951400,1886,1815,2254,1697,1661,1997
62,961401,1936,1815,2255,1707,1645,2004
63,971401,1887,1811,2254,1703,1636,2001
64,981401,1890,1811,2301,1706,1628,2012
65,991400,1879,1817,2254,1698,1636,2006
66,1001400,1888,1810,2251,1697,1636,1998
67,1011400,1805,1815,2251,1700,1644,1998
68,1021400,1885,1814,2261,1698,1636,2014
69,1031400,1886,1813,2256,1693,1636,2002
70,1041400,1888,1812,2256,1676,1648,2006
71,1051401,1886,1809,2256,1707,1687,2005
72,1061400,1889,1813,2253,1701,1643,2085
73,1071400,1803,1811,2253,1657,1637,1979
74,1081400,1885,1811,2257,1698,1645,2004
75,1091400,1883,1813,2243,1703,1662,2006
76,1101400,1869,1815,2256,1636,1638,2084
77,1111400,1886,1812,2251,1699,1637,1998
78,1121401,1874,1809,2251,1693,1645,2002
79,1131400,1888,1814,2256,1684,1662,2006
80,1141401,1926,1817,2254,1697,1641,1955
81,1151401,1881,1811,2278,1714,1633,1993
82,1161400,1837,1813,2257,1689,1646,2004
83,1171400,1875,1808,2251,1693,1556,2004
84,1181400,1887,1814,2253,1698,1618,2006
85,1191401,1877,1818,2250,1694,1632,1998
86,1201400,1887,1811,2252,1691,1640,2048
87,1211400,1876,1818,2256,1687,1636,2002
88,1221401,1843,1808,2249,1716,1645,1998
89,1231401,1888,1810,2253,1698,1634,2005
90,1241401,1887,1811,2254,1698,1636,2000
91,1251400,1893,1817,2256,1714,1636,1981
92,1261401,1887,1811,2320,1701,1647,2012
93,1271400,1874,1818,2253,1707,1636,2000
94,1281400,1882,1811,2257,1708,1649,2004
95,1291401,1879,1817,2256,1696,1645,2004
96,1301401,1877,1813,2240,1697,1641,2005
97,1311401,1884,1815,2255,1700,1649,2015
98,1321400,1885,1811,2256,1698,1638,2003
99,1331401,1883,1815,2251,1698,1627,2012
100,1341401,1883,1813,2256,1697,1668,2002
101,1351401,1887,1809,2256,1699,1638,2003
102,1361401,1883,1816,2260,1697,1639,2005
103,1371401,1883,1818,2256,1697,1643,2006
104,1381401,1882,1817,2256,1703,1654,2005
105,1391400,1921,1811,2250,1702,1638,2005
106,1401401,1888,1814,2254,1689,1613,2003
107,1411401,1892,1814,2336,1689,1641,2004
108,1421400,1883,1819,2250,1699,1662,2064
109,1431400,1871,1812,2253,1698,1645,2000
110,1441400,1883,1819,2255,1702,1640,2006
111,1451400,2025,1811,2234,1701,1640,2008
112,1461400,1885,1814,2255,1703,1641,2002
113,1471401,1882,1813,2256,1706,1568,2005
114,1481401,1904,1810,2247,1708,1636,2003
115,1491401,1883,1815,2230,1711,1644,2005
116,1501401,1874,1811,2254,1699,1636,2002
117,1511400,1883,1811,2252,1696,1660,2004
118,1521400,1889,1817,2253,1693,1640,1971
119,1531401,1875,1808,2254,1694,1643,2007
120,1541400,1904,1817,2288,1698,1640,2006
121,1551400,1890,1817,2256,1697,1615,2006
122,1561401,1893,1815,2229,1699,1651,2003
123,1571401,1882,1819,2258,1691,1647,2005
124,1581401,1902,1819,2240,1698,1639,2002
125,1591401,1883,1812,2253,1700,1645,2004
126,1601401,1891,1819,2256,1698,1628,2005
127,1611400,1903,1822,2259,1698,1624,2005
128,1621400,1885,1811,2257,1661,1636,1998
129,1631400,1872,1813,2255,1698,1632,2005
130,1641400,1886,1810,2251,1697,1607,2003
131,1651401,1985,1811,2255,1701,1646,2007
132,1661400,1885,1811,2251,1704,1643,2002
133,1671401,1862,1813,2259,1710,1643,2031
134,1681400,1889,1815,2256,1744,1636,2006
135,1691401,1877,1815,2255,1698,1645,2003
136,1701401,1881,1819,2239,1708,1641,2008
137,1711400,1885,1814,2256,1701,1641,1982
138,1721401,1883,1814,2258,1694,1643,2005
139,1731400,1876,1811,2253,1701,1636,2006
140,1741401,1883,1812,2236,1678,1641,2002
141,1751400,1886,1812,2256,1704,1633,2005
142,1761401,1889,1811,2256,1712,1647,2030
143,1771400,1919,1812,2253,1701,1641,2006
144,1781400,1871,1819,2251,1699,1651,2007
145,1791400,1887,1835,2254,1705,1640,2007
146,1801401,1881,1812,2251,1699,1639,1973
147,1811400,1888,1813,2263,1703,1641,2006
148,1821400,1893,1821,2251,1692,1631,2005
149,1831400,1885,1807,2254,1707,1639,2006
150,1841400,1885,1815,2251,1693,1640,1991
151,1851401,1883,1813,2256,1701,1636,2005
152,1861400,1862,1812,2256,1701,1634,2006
153,1871401,1887,1809,2242,1691,1637,2006
154,1881401,1899,1812,2258,1704,1641,2006
155,1891400,1826,1812,2256,1693,1647,2003
156,1901401,1894,1813,2252,1702,1636,1998
157,1911400,1888,1810,2240,1701,1653,2003
158,1921400,1881,1814,2250,1698,1635,2003
159,1931401,1888,1813,2256,1700,1688,2002
160,1941401,1872,1857,2249,1701,1648,2001
161,1951400,1882,1811,2201,1651,1635,2008
162,1961401,1862,1815,2240,1679,1638,1994
163,1971401,1886,1811,2257,1701,1768,2006
164,1981400,1890,1814,2258,1694,1723,1995
165,1991400,1881,1813,2257,1693,1607,2006
166,2001401,1879,1813,2255,1700,1641,1998
167,2011400,1886,1809,2256,1666,1644,2006
168,2021401,1879,1811,2258,1698,1640,2003
169,2031400,1886,1813,2258,1696,1636,2005
170,2041400,1884,1813,2255,1700,1647,2002
171,2051401,1883,1816,2255,1689,1636,2006
172,2061401,1883,1818,2253,1703,1641,2006
173,2071400,1886,1808,2256,1710,1637,2003
174,2081401,1887,1818,2256,1700,1624,2003
175,2091400,1885,1811,2263,1702,1689,2006
176,2101401,1879,1814,2253,1701,1636,2003
177,2111401,1889,1819,2256,1722,1661,2005
178,2121400,1889,1818,2258,1700,1660,2002
179,2131401,1871,1811,2269,1636,1637,2005
180,2141400,1871,1819,2255,1697,1646,2004
181,2151400,1885,1815,2253,1688,1651,2003
182,2161400,1883,1809,2252,1703,1662,2003
183,2171401,1898,1812,2255,1698,1632,2005
184,2181400,1886,1819,2253,1694,1638,2006
185,2191400,1887,1815,2255,1698,1636,2021
186,2201401,1917,1810,2256,1638,1637,1992
187,2211400,1872,1817,2256,1702,1643,2005
188,2221401,1885,1809,2253,1709,1733,2004
189,2231400,1890,1813,2255,1741,1636,2000
190,2241400,1911,1815,2239,1636,1647,1961
191,2251400,1885,1808,2256,1698,1634,1998
192,2261400,1888,1814,2256,1701,1633,2005
193,2271401,1822,1808,2253,1701,1637,2003
194,2281401,1875,1812,2259,1703,1641,2006
195,2291401,1886,1811,2250,1700,1636,1993
196,2301400,1868,1814,2251,1699,1640,2001
197,2311401,1886,1818,2283,1700,1641,2006
198,2321400,1936,1810,2238,1641,1635,2013
199,2331400,1887,1815,2253,1699,1641,2032
200,2341401,1898,1815,2255,1693,1646,2003
201,2351400,1891,1813,2256,1674,1633,2005
202,2361400,1881,1813,2251,1698,1615,2002
203,2371400,1882,1818,2258,1693,1636,2014
204,2381400,1887,1809,2254,1700,1640,2006
205,2391401,1887,1812,2254,1703,1639,2059
206,2401400,1917,1813,2256,1693,1625,1998
207,2411401,1889,1813,2251,1703,1641,2004
208,2421400,1899,1811,2251,1700,1646,2004
209,2431401,1887,1819,2259,1694,1646,2004
210,2441400,1889,1813,2255,1700,1640,1969
211,2451400,1881,1819,2256,1696,1638,2007
212,2461400,1885,1814,2255,1699,1696,2002
213,2471401,1879,1814,2250,1698,1644,2006
214,2481401,1885,1815,2256,1738,1638,2003
215,2491400,1886,1813,2249,1681,1651,1993
216,2501401,1882,1819,2254,1698,1590,2006
217,2511401,1889,1815,2238,1703,1638,2003
218,2521400,1889,1810,2253,1706,1665,2006
219,2531400,1883,1813,2266,1703,1632,2004
220,2541400,1815,1815,2251,1696,1638,2005
221,2551401,1820,1808,2254,1696,1640,1982
222,2561401,1884,1808,2261,1697,1644,2008
223,2571401,1883,1810,2253,1698,1643,1991
224,2581401,1871,1811,2252,1667,1644,2005
225,2591401,1886,1819,2255,1700,1641,2005
226,2601401,1886,1815,2252,1707,1558,2004
227,2611400,1887,1812,2251,1703,1636,2006
228,2621400,1879,1813,2251,1703,1643,2001
229,2631400,1886,1817,2256,1704,1648,2006
230,2641400,1886,1814,2247,1691,1622,2004
231,2651401,1885,1818,2256,1698,1614,2002
232,2661401,1887,1817,2254,1705,1638,2005
233,2671400,1882,1810,2252,1700,1636,2002
234,2681400,1887,1814,2251,1702,1637,1966
235,2691400,1881,1817,2253,1699,1640,2007
236,2701401,1862,1823,2257,1689,1643,2003
237,2711401,1885,1819,2249,1697,1643,2017
238,2721401,1887,1810,2207,1701,1645,2012
239,2731400,1881,1822,2254,1701,1664,2012
240,2741401,1883,1814,2254,1693,1639,2014
241,2751400,1882,1814,2255,1699,1641,2003
242,2761401,1841,1821,2256,1698,1636,2006
243,2771401,1886,1815,2250,1708,1742,2001
244,2781401,1871,1811,2256,1701,1637,1954
245,2791401,1876,1810,2255,1698,1645,2000
246,2801401,1887,1811,2255,1698,1674,2007
247,2811400,1883,1810,2258,1700,1609,2005
248,2821400,1875,1815,2278,1710,1634,2006
249,2831400,1886,1821,2247,1699,1636,2000
250,2841401,1805,1811,2265,1730,1636,2002
251,2851401,1881,1821,2250,1700,1614,2006
252,2861400,1890,1818,2256,1700,1644,2083
253,2871400,1893,1811,2250,1686,1636,2002
254,2881400,1857,1813,2253,1703,1636,2012
255,2891400,1885,1809,2209,1686,1638,2003
256,2901401,1888,1817,2255,1697,1640,2002
257,2911400,1887,1815,2256,1696,1636,2002
258,2921400,1885,1819,2245,1702,1637,2006
259,2931400,1888,1810,2255,1693,1637,2005
260,2941401,2000,1818,2254,1702,1645,2002
261,2951401,1883,1814,2254,1697,1643,2006
262,2961400,1873,1818,2256,1698,1640,2041
263,2971401,1887,1808,2245,1698,1639,2006
264,2981400,1887,1808,2258,1703,1632,2036
265,2991400,1883,1808,2251,1704,1654,2005
266,3001400,1884,1817,2251,1701,1609,2005
267,3011400,1885,1811,2256,1703,1639,2007
268,3021401,1894,1813,2254,1737,1640,2002
269,3031401,1886,1808,2256,1698,1640,2005
270,3041400,1968,1811,2255,1694,1643,2014
271,3051401,1880,1783,2254,1699,1636,2004
272,3061400,1904,1813,2241,1698,1647,1998
273,3071401,1888,1887,2255,1697,1638,1979
274,3081400,1852,1840,2333,1703,1636,2021
275,3091400,1886,1853,2255,1765,1644,2031
276,3101401,1883,1814,2259,1704,1635,2005
277,3111401,1888,1833,2253,1701,1628,2003
278,3121401,1886,1821,2254,1702,1633,2003
279,3131400,1888,1815,2253,1704,1627,2004
280,3141401,1881,1797,2256,1667,1637,2003
281,3151401,1886,1809,2255,1699,1646,1997
282,3161401,1895,1807,2253,1715,1643,2006
283,3171400,1882,1813,2255,1698,1640,2012
284,3181401,1884,1818,2257,1699,1637,2006
285,3191400,1891,1814,2298,1715,1640,2003
286,3201400,1887,1811,2251,1696,1635,2006
287,3211401,1883,1815,2243,1699,1636,2004
288,3221400,1871,1818,2255,1700,1640,2026
289,3231401,1887,1813,2330,1666,1636,1998
290,3241401,1883,1811,2256,1693,1635,2006
291,3251400,1890,1815,2256,1693,1660,1993
292,3261400,1888,1811,2256,1698,1641,1998
293,3271401,1943,1817,2255,1701,1640,1998
294,3281400,1823,1811,2255,1655,1641,2011
295,3291400,1884,1817,2256,1710,1641,1964
296,3301401,1884,1811,2250,1698,1636,2006
297,3311401,1885,1808,2254,1705,1650,2004
298,3321400,1877,1808,2231,1699,1638,1964
299,3331401,1884,1797,2258,1690,1645,2002
300,3341400,1883,1805,2250,1698,1641,2004
301,3351400,1885,1819,2251,1700,1645,2004
302,3361400,1885,1812,2255,1700,1644,2006
303,3371400,1904,1809,2215,1743,1638,2006
304,3381401,1887,1811,2254,1701,1631,2006
305,3391401,1886,1814,2251,1699,1628,2007
306,3401400,1885,1809,2254,1698,1626,2003
307,3411400,1888,1805,2256,1691,1636,1990
308,3421401,1879,1834,2251,1704,1640,2006
309,3431400,1888,1745,2251,1717,1640,2006
310,3441401,1883,1808,2237,1694,1637,2006
311,3451400,1884,1811,2251,1699,1640,2003
312,3461400,1887,1811,2263,1706,1641,2002
313,3471400,1882,1808,2253,1704,1650,2002
314,3481401,1886,1847,2258,1702,1636,2005
315,3491400,1887,1813,2347,1702,1633,2031
316,3501401,1889,1822,2224,1698,1636,2004
317,3511401,1887,1814,2251,1697,1767,2006
318,3521400,1883,1825,2247,1691,1641,2005
319,3531400,1883,1804,2256,1684,1638,2000
320,3541400,1885,1813,2241,1689,1644,2006
321,3551400,1887,1808,2256,1698,1640,2006
322,3561401,1883,1838,2255,1703,1644,2002
323,3571401,1883,1815,2254,1701,1637,1981
324,3581400,1888,1814,2250,1690,1638,2006
325,3591400,1878,1849,2227,1694,1657,2003
326,3601400,1886,1814,2256,1637,1641,2003
327,3611401,1883,1824,2249,1705,1632,2008
328,3621400,1879,1822,2224,1683,1641,2018
329,3631400,1889,1818,2256,1703,1641,2006
330,3641401,1889,1874,2237,1687,1639,1998
331,3651400,1885,1823,2255,1698,1640,2002
332,3661401,1891,1814,2253,1706,1641,2005
333,3671400,1883,1812,2255,1703,1636,2002
334,3681401,1887,1845,2255,1694,1637,2005
335,3691400,1887,1867,2253,1697,1640,2005
336,3701400,1888,1810,2233,1697,1646,2003
337,3711400,1885,1810,2254,1693,1647,2006
338,3721400,1887,1815,2255,1700,1637,2006
339,3731400,1883,1815,2251,1707,1612,2007
340,3741400,1883,1808,2259,1699,1639,1998
341,3751401,1887,1821,2256,1696,1636,2014
342,3761401,1886,1830,2251,1701,1633,1997
343,3771401,1820,1854,2255,1698,1620,2004
344,3781401,1883,1810,2255,1704,1627,2005
345,3791401,1891,1815,2253,1698,1641,2005
346,3801400,1879,1876,2251,1696,1574,1998
347,3811401,1886,1808,2235,1701,1638,1963
348,3821400,1882,1808,2254,1694,1641,1974
349,3831401,1886,1815,2247,1703,1641,2006
350,3841400,1882,1805,2255,1693,1640,2006
351,3851400,1887,1810,2246,1632,1640,2003
352,3861400,1890,1812,2257,1693,1622,2007
353,3871401,1887,1808,2221,1752,1648,2006
354,3881400,1886,1818,2252,1809,1640,2006
355,3891400,1881,1817,2254,1702,1579,2003
356,3901401,1889,1811,2246,1701,1636,2003
357,3911400,1884,1822,2274,1646,1648,2003
358,3921401,1886,1877,2255,1689,1634,2004
359,3931400,1885,1818,2255,1704,1632,2004
360,3941400,1872,1815,2250,1703,1647,2006
361,3951400,1889,1815,2256,1783,1640,2004
362,3961401,1886,1808,2253,1693,1635,2006
363,3971400,1883,1819,2256,1696,1636,2031
364,3981401,1884,1823,2258,1699,1640,2006
365,3991401,1886,1809,2254,1690,1645,1989
366,4001401,1885,1813,2249,1707,1643,2006
367,4011401,1886,1809,2254,1689,1644,2006
368,4021401,1886,1816,2263,1697,1644,2003
369,4031400,1885,1815,2254,1665,1636,2045
370,4041401,1887,1817,2256,1699,1575,2005
371,4051400,1886,1814,2256,1696,1636,2082
372,4061400,1886,1814,2256,1694,1645,2002
373,4071400,1883,1808,2254,1699,1636,2006
374,4081400,1886,1808,2253,1704,1638,2006
375,4091400,1885,1813,2247,1698,1644,2006
376,4101400,1885,1787,2247,1701,1632,2006
377,4111401,1881,1811,2256,1701,1636,2008
378,4121400,1883,1803,2251,1700,1640,2020
379,4131401,1888,1813,2256,1683,1641,2003
380,4141400,1881,1814,2251,1698,1638,2004
