seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342299,4095,1773,1583,3155,1603,1486
1,351401,4095,1770,1583,3155,1604,1508
2,361402,3953,1775,1621,3155,1597,1485
3,371401,4095,1766,1649,3155,1603,1471
4,381401,4095,1771,1630,3155,1617,1481
5,391402,4095,1763,1627,3155,1608,1477
6,401402,4095,1769,1622,3155,1600,1483
7,411402,4095,1767,1633,3155,1662,1486
8,421401,4095,1769,1625,3155,1571,1476
9,431402,4095,1764,1615,3155,1595,1489
10,441402,4095,1771,1613,3155,1606,1489
11,451402,4095,1766,1623,3155,1608,1410
12,461401,4095,1767,1621,3155,1609,1504
13,471402,4095,1764,1611,3155,1595,1481
14,481402,4095,1773,1623,3155,1594,1479
15,491402,4095,1765,1646,3155,1598,1488
16,501401,4095,1771,1637,3155,1598,1438
17,511402,4095,1772,1626,3155,1628,1487
18,521402,4095,1776,1622,3155,1602,1482
19,531402,4095,1761,1618,3155,1601,1483
20,541402,4095,1771,1626,3155,1594,1487
21,551402,4095,1772,1621,3155,1605,1429
22,561402,4095,1773,1624,3155,1607,1499
23,571401,4095,1757,1616,3155,1565,1491
24,581402,4095,1765,1594,3155,1604,1477
25,591402,4095,1771,1600,3155,1610,1443
26,601402,4095,1771,1631,3155,1607,1489
27,611401,4095,1769,1633,3155,1596,1480
28,621402,4095,1771,1610,3141,1606,1483
29,631402,4095,1776,1637,3155,1614,1490
30,641401,4095,1775,1630,3155,1520,1489
31,651402,4095,1770,1627,3155,1603,1483
32,661402,4095,1768,1629,3155,1614,1508
33,671402,4095,1770,1625,3155,1636,1484
34,681402,4095,1774,1635,3155,1607,1480
35,691401,4095,1767,1627,3155,1610,1488
36,701401,4095,1771,1590,3155,1600,1484
37,711402,4095,1769,1619,3155,1609,1478
38,721401,4095,1763,1629,3155,1605,1490
39,731402,4095,1766,1631,3155,1602,1449
40,741401,4045,1770,1635,3155,1607,1493
41,751402,4095,1767,1633,3155,1516,1482
42,761402,4095,1776,1630,3155,1604,1487
43,771402,4095,1763,1625,3155,1604,1485
44,781402,4095,1771,1628,3155,1603,1488
45,791402,4095,1766,1629,3155,1645,1491
46,801402,4095,1766,1628,3155,1599,1491
47,811402,4095,1771,1625,3155,1605,1495
48,821402,4095,1770,1630,3155,1607,1485
49,831402,4095,1771,1622,3155,1741,1481
50,841402,4095,1771,1605,3155,1608,1477
51,851402,4095,1763,1618,3155,1605,1482
52,861402,4095,1765,1626,3155,1598,1495
53,871402,4095,1767,1646,3155,1605,1474
54,881402,4095,1769,1616,3155,1602,1483
55,891402,4095,1772,1619,3155,1546,1481
56,901401,4095,1765,1695,3155,1601,1503
57,911402,4095,1771,1620,3155,1604,1484
58,921401,4095,1767,1622,3155,1551,1479
59,931402,4095,1767,1621,3155,1603,1481
60,941402,4095,1773,1635,3155,1602,1483
61,951402,4095,1765,1619,3155,1604,1499
62,961401,4095,1768,1628,3155,1575,1484
63,971402,4095,1766,1629,3155,1601,1484
64,981402,4095,1771,1627,3155,1632,1479
65,991402,4095,1767,1626,3155,1607,1465
66,1001401,4095,1773,1609,3155,1608,1480
67,1011402,4095,1773,1626,3155,1605,1485
68,1021401,4095,1765,1620,3155,1687,1479
69,1031402,4095,1764,1622,3130,1608,1486
70,1041402,4095,1770,1616,3155,1605,1485
71,1051402,4095,1767,1626,3155,1668,1481
72,1061401,4095,1770,1625,3155,1605,1486
73,1071402,4095,1772,1629,3155,1600,1473
74,1081401,4095,1766,1626,3155,1579,1479
75,1091401,4095,1766,1626,3155,1600,1371
76,1101402,4095,1773,1623,3155,1609,1477
77,1111402,4095,1763,1629,3155,1605,1485
