seq,t_us,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
0,342267,1479,1799,1838,1331,1655,1662
1,351397,1479,1833,1840,1363,1660,1666
2,361397,1476,1831,1791,1361,1643,1661
3,371397,1479,1834,1835,1367,1656,1661
4,381397,1488,1837,1799,1353,1661,1658
5,391397,1477,1831,1840,1363,1645,1661
6,401397,1472,1830,1840,1360,1653,1646
7,411397,1486,1830,1825,1327,1658,1660
8,421397,1482,1835,1841,1364,1662,1660
9,431397,1471,1834,1839,1361,1668,1661
10,441397,1459,1824,1834,1366,1649,1667
11,451397,1560,1830,1822,1384,1660,1661
12,461397,1479,1829,1904,1359,1654,1661
13,471397,1479,1835,1795,1322,1651,1622
14,481397,1467,1834,1839,1356,1663,1660
15,491397,1478,1827,1823,1362,1636,1662
16,501397,1471,1831,1833,1366,1658,1658
17,511397,1477,1833,1839,1361,1636,1653
18,521397,1475,1837,1943,1366,1659,1593
19,531397,1415,1834,1837,1380,1664,1662
20,541397,1477,1833,1838,1361,1678,1655
21,551397,1478,1833,1822,1309,1657,1661
22,561397,1478,1834,1839,1366,1653,1661
23,571397,1477,1827,1837,1375,1611,1662
24,581397,1474,1834,1836,1352,1650,1662
25,591397,1482,1834,1878,1343,1662,1661
26,601397,1481,1826,1831,1370,1655,1655
27,611397,1477,1832,1839,1358,1658,1662
28,621397,1475,1833,1840,1363,1653,1665
29,631397,1417,1834,1841,1357,1658,1661
30,641397,1479,1834,1840,1367,1658,1662
31,651398,1482,1837,1822,1376,1654,1658
32,661397,1419,1838,1767,1410,1662,1660
33,671397,1485,1831,1840,1297,1653,1640
34,681397,1488,1837,1855,1362,1655,1662
35,691397,1477,1834,1836,1369,1651,1663
36,701397,1475,1834,1838,1363,1657,1655
37,711397,1561,1831,1840,1366,1651,1662
38,721397,1479,1831,1850,1366,1655,1660
39,731397,1421,1825,1840,1360,1653,1662
40,741397,1475,1831,1839,1362,1656,1651
41,751397,1479,1836,1839,1361,1660,1661
42,761397,1443,1829,1856,1362,1652,1660
43,771397,1477,1830,1834,1364,1674,1658
44,781397,1487,1831,1833,1371,1687,1660
45,791397,1467,1830,1840,1374,1661,1660
46,801397,1481,1839,1838,1361,1656,1662
47,811397,1477,1831,1835,1361,1622,1660
48,821397,1429,1831,1833,1370,1649,1662
49,831397,1483,1835,1839,1369,1654,1631
50,841397,1473,1831,1837,1358,1677,1660
51,851397,1478,1830,1839,1358,1653,1658
