run_file,samples,duration_s,freq_hz,seq_jumps,raw_x_mean,raw_y_mean,raw_z_mean,mv_x_mean,mv_y_mean,mv_z_mean
sensor_B_z_plus_static_20260320_180404.csv,1193,11.91913,100.007299190461,0,1926.29673093043,1749.62363788768,1909.61609388097,1733.83151718357,1587.48030176027,1719.16261525566
sensor_B_z_plus_static_20260320_180533.csv,1193,11.91913,100.007299190461,0,1926.97988264878,1751.00754400671,1911.33193629505,1733.77200335289,1587.81726739313,1721.48868398994
sensor_B_z_plus_static_20260320_180705.csv,1194,11.929129,100.007301455119,0,1925.43886097152,1749.30569514238,1917.38944723618,1732.98576214405,1587.7797319933,1725.91876046901
sensor_B_z_plus_static_20260320_180838.csv,1195,11.93913,100.00728696312,0,1924.06694560669,1748.2870292887,1898.4359832636,1731.9129707113,1586.68117154812,1711.23179916318
sensor_B_z_plus_static_20260320_181012.csv,1194,11.92913,100.007293071666,0,1916.55192629816,1737.7445561139,1693.85594639866,1725.1189279732,1578.4581239531,1540.25209380235
