run_file,samples,duration_s,freq_hz,seq_jumps,raw_x_mean,raw_y_mean,raw_z_mean,mv_x_mean,mv_y_mean,mv_z_mean
sensor_C_neg_y_20260321_110157.csv,1194,11.92913,100.007293071666,0,1906.32663316583,2126.24958123953,2000.93216080402,1717.55192629816,1898.15912897822,1794.78559463987
sensor_C_neg_y_20260321_110339.csv,1196,11.949131,100.007272495381,0,1905.60284280936,2128.61204013378,1998.02926421405,1716.57608695652,1899.63127090301,1792.92892976589
sensor_C_neg_y_20260321_110521.csv,1193,11.91913,100.007299190461,0,1906.01257334451,2129.80804694049,1997.11567476949,1716.24979044426,1901.42246437552,1791.51466890193
