run_file,samples,duration_s,freq_hz,seq_jumps,raw_x_mean,raw_y_mean,raw_z_mean,mv_x_mean,mv_y_mean,mv_z_mean
sensor_C_neg_x_20260321_104116.csv,1191,11.89913,100.007311458905,0,2283.75818639798,1830.68849706129,1855.2107472712,2028.47942905122,1654.20486985726,1674.50545759866
sensor_C_neg_x_20260321_104255.csv,1194,11.929129,100.007301455119,0,2282.47906197655,1827.70016750419,1858.19765494137,2028.19932998325,1652.69514237856,1676.55695142379
sensor_C_neg_x_20260321_104434.csv,1195,11.939129,100.007295339551,0,2282.88619246862,1827.05020920502,1858.85941422594,2028.38326359833,1651.61338912134,1678.03765690377
