run_file,samples,duration_s,freq_hz,seq_jumps,raw_x_mean,raw_y_mean,raw_z_mean,mv_x_mean,mv_y_mean,mv_z_mean
sensor_C_pos_y_20260321_105150.csv,1196,11.949131,100.007272495381,0,1870.29849498328,1410.0602006689,1834.42474916388,1685.51003344482,1307.15551839465,1657.73829431438
sensor_C_pos_y_20260321_105330.csv,1192,11.909131,100.007296922,0,1868.02181208054,1409.31040268456,1834.40352348993,1686.10486577181,1307.58640939597,1658.32718120805
sensor_C_pos_y_20260321_105508.csv,1191,11.89913,100.007311458905,0,1868.23341729639,1409.29638958858,1835.57682619647,1685.21998320739,1306.23593618808,1658.56003358522
