run_file,samples,duration_s,freq_hz,seq_jumps,raw_x_mean,raw_y_mean,raw_z_mean,mv_x_mean,mv_y_mean,mv_z_mean
sensor_C_z_plus_static_20260321_092728.csv,1208,12.07,100,0,1883.93874172185,1813.19205298013,2253.4238410596,1699.06456953642,1640.51738410596,2002.75745033113
sensor_C_z_plus_static_20260321_093024.csv,1196,11.949129,100.007289234219,0,1884.79765886288,1813.85033444816,2253.35200668896,1698.64799331104,1640.11454849498,2003.72157190635
sensor_C_z_plus_static_20260321_093223.csv,1196,11.94913,100.007280864799,0,1884.48076923077,1813.74331103679,2254.00919732441,1698.13879598662,1639.66137123746,2003.85702341137
sensor_C_z_plus_static_20260321_093423.csv,1195,11.93913,100.00728696312,0,1884.74560669456,1814.08953974895,2253.46025104602,1699.02175732218,1639.71715481172,2003.68451882845
sensor_C_z_plus_static_20260321_093618.csv,1194,11.92913,100.007293071666,0,1884.5661641541,1813.88442211055,2253.12144053601,1699.3634840871,1640.97403685092,2003.77638190955
