run_file,samples,duration_s,freq_hz,seq_jumps,raw_x_mean,raw_y_mean,raw_z_mean,mv_x_mean,mv_y_mean,mv_z_mean
sensor_C_pos_z_20260321_113706.csv,1193,11.91913,100.007299190461,0,1889.81056160939,1991.45515507125,2081.30930427494,1703.18021793797,1789.19698239732,1860.96311818944
sensor_C_pos_z_20260321_113900.csv,1193,11.91913,100.007299190461,0,1888.34115674769,1989.00335289187,2084.83570829841,1701.02933780386,1786.15926236379,1863.87929589271
sensor_C_pos_z_20260321_114043.csv,1194,11.92913,100.007293071666,0,1884.78140703518,1987.34003350084,2085.85427135678,1698.74958123953,1784.08710217755,1866.52931323283
