run_file,samples,duration_s,freq_hz,seq_jumps,raw_x_mean,raw_y_mean,raw_z_mean,mv_x_mean,mv_y_mean,mv_z_mean
sensor_C_pos_x_20260321_103048.csv,1193,11.91913,100.007299190461,0,1489.5691533948,1828.55322715842,1837.2665549036,1372.3897736798,1652.41994970662,1659.85079631182
sensor_C_pos_x_20260321_103224.csv,1192,11.909131,100.007296922,0,1488.80536912752,1832.29697986577,1839.52013422819,1372.47567114094,1655.25922818792,1660.72567114094
sensor_C_pos_x_20260321_103405.csv,1193,11.91913,100.007299190461,0,1478.70326906957,1832.66890192791,1837.83654652137,1364.53394803018,1654.98323554065,1660.63118189438
